,본문,날짜,리트윗,하트
2873,"@Stray_Kids
최근에 치아교정을 시작했는데 많이 아파(;;) 이엔이 아플 때 어떻게 했어?

#2021STAYweeK #스테이위크",2021년 7월 30일,,
2874,"@Stray_Kids
최근에 치아교정을 시작했는데 많이 아파(;;) 이엔이 아플 때 어떻게 했어?

#2021STAYweeK #스테이위크",2021년 7월 30일,,
2875,4. 나 치아교정했어,2021년 7월 30일,,
2876,#무더위 속 시원한 #냉면 이 치아에 주는 문제! - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%ac%b4%eb%8d%94%ec%9c%84-%ec%86%8d-%ec%8b%9c%ec%9b%90%ed%95%9c-%eb%83%89%eb%a9%b4%ec%9d%b4-%ec%b9%98%ec%95%84%ec%97%90-%ec%a3%bc%eb%8a%94-%eb%ac%b8%ec%a0%9c/…,2021년 7월 30일,,
2877,"밖에서 모르는 사람 관심없는 사람들 한테 듣는 외모 품평 진짜 너무 싫다,,, 가게같은데서 뭐 얹어주면 기분좋다가도 아가씨가 예뻐서 주는 거예요< 이서리@들으면 걍 아.. 네... 하게 됨 ㅅㅂ 차라리 남아서 준다고 말하는게 더 기분 좋음... 이번에 치아교정하는 것도 ㅁㅈ 삭아 너는 웃지말고",2021년 7월 30일,,4
2878,교정기 때문에 지금 이가 다 아파요 어떻게 해야 하죠? 예전에 치아교정을 했던 스트레이 키즈 멤버들이 알려준 팁이 있나요??,2021년 7월 30일,,
2879,"방금 새롭게 치아교정을 했어요! ㅇㄷㅇ
2~3일동안 아플껄 생각하니 맘아파요 ㅠ",2021년 7월 30일,,5
2880,성인도 치아교정 할 수 있을까?,2021년 7월 30일,,
2881,"@Dino_ookamichan
 님에게 보내는 답글",2021년 7월 29일,1,
2882,"16. 현재 치아교정 중

2년 정도는 해야 한다네요...
살려주세요!...",2021년 7월 29일,,1
2883,이후보님 아랫니 치아교정 부탁드립니다,2021년 7월 29일,,
2884,치아교정하는데 사랑니가 올라오면 말짱도루묵 된다해서 대형병원가서 외과수술함,2021년 7월 29일,,
2885,"치아교정 결정되자마자 발치하고 옴 
오늘 상악 교정장치 부착 후에 오른쪽 윗니, 아랫니 1개씩 발치했고 
다음주엔 왼쪽 발치 예정.. 지혈솜 물고있는게 힘들다ㅋㅋㅋ",2021년 7월 29일,,
2886,성인도 치아교정 할 수 있을까? | 다음뉴스,2021년 7월 29일,,
2887,"작년 1월 설영우 
이때는 치아교정하고 있었네",2021년 7월 29일,,
2888,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 29일,,
2889,교정기 때문에 지금 이가 다 아파요 어떻게 해야 하죠? 예전에 치아교정을 했던 스트레이 키즈 멤버들이 알려준 팁이 있나요??,,,
2890,성인도 치아교정 할 수 있을까?,2021년 7월 30일,,
2891,"@Dino_ookamichan
 님에게 보내는 답글",2021년 7월 29일,1,
2892,"16. 현재 치아교정 중

2년 정도는 해야 한다네요...
살려주세요!...",2021년 7월 29일,,1
2893,"나도 예쁜시간표 줘
치아교정 이딴거주지마",2021년 7월 28일,2,6
2894,#부모님 #틀니 치약 세척하면 마모와 세균 문제! - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%b6%80%eb%aa%a8%eb%8b%98-%ed%8b%80%eb%8b%88-%ec%b9%98%ec%95%bd-%ec%84%b8%ec%b2%99%ed%95%98%eb%a9%b4-%eb%a7%88%eb%aa%a8%ec%99%80-%ec%84%b8%ea%b7%a0-%eb%ac%b8%ec%a0%9c/…,2021년 7월 28일,,
2895,"치아...교정하러 왔어요.......
어금니 그까이꺼 누워있는게 뭐 어때서 ㅠㅠ
이걸 세운다고....ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ어우.",2021년 7월 28일,,2
2896,"외모에 대한 컴플렉스 때문에 교정을 결심했던 센트럴치과 강남점 신우성님! 큰 맘 먹고 치아교정을 진행하셨는데요. 교정 결심 후 가장 힘들었거나, 교정하면서 신경쓰였던 것들! 

그리고 교정 후 1년! 어떤 변화가 있었는지까지! 신우성님의 솔직한 이야기 함께 들어봐요!",2021년 7월 28일,,
2897,"@YGKNO
 님에게 보내는 답글",2021년 7월 28일,,1
2898,치아교정 브라켓 장착 1일차 .. 걍 쫌 언짢,2021년 7월 28일,,1
2899,치아교정 할 수 있었으면 어째서 비대칭 관련은 신경 쓰지 않았고,2021년 7월 28일,,1
2900,9. 치아교정(교정기+유지기)한 기간이 9년 반 됐음.,2021년 7월 28일,,
2901,"I have a brace on my teeth.
나 치아교정 중이야.",2021년 7월 28일,,
2902,바우쉬의 대부분 교합지 교합필름 제품이 리필을 제공한다는 사실 알고 계셨나요? #교합검사 #치과 #치과의사 #치아교정 #임플란트,2021년 7월 27일,,
2903,치아교정의 과정으로 사랑니 발치 상담을 하러 왔다,2021년 7월 27일,,2
2904,저번에 치과에서 치아교정하다가도 자녀상담했는데(ㅋㅋ),2021년 7월 27일,,1
2905,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 27일,,
2906,"치아교정미용목적으로하지마세요.....
부정교합심해서 관절에무리가거나..그런경우만하세요
아니면진짜치실이랑워터픽써서관리빡빡하시거나ㅠㅠㅠ",2021년 7월 27일,,
2907,"흐스느겐 치아교정이나 라미네이트햇나요???
웃는 사진만보면 자꾸 고른 치열과 하얀 치아에 눈이 가는…",2021년 7월 27일,,
2908,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 7월 27일,,
2909,2. 현재 치아교정중~ 다음달에 빼요!,2021년 7월 29일,,1
2910,아니 나 치아 교정 때문에 한 두달 내내 자극적인거 못 먹다가 이제 조금씩 피자랑 먹었더니 속이 너무 예민해짐.. 그래서 배탈 나고 넘 아파ㅠㅠㅠㅠ,2021년 7월 28일,,
2911,저번에 치과에서 치아교정하다가도 자녀상담했는데(ㅋㅋ),2021년 7월 27일,,1
2912,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 27일,,
2913,"치아교정미용목적으로하지마세요.....
부정교합심해서 관절에무리가거나..그런경우만하세요
아니면진짜치실이랑워터픽써서관리빡빡하시거나ㅠㅠㅠ",2021년 7월 27일,,
2914,"흐스느겐 치아교정이나 라미네이트햇나요???
웃는 사진만보면 자꾸 고른 치열과 하얀 치아에 눈이 가는…",2021년 7월 27일,,
2915,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 7월 27일,,
2916,"남성 #발기부전 만성, #치주염 있다면 발생위험 3배 - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%82%a8%ec%84%b1-%eb%b0%9c%ea%b8%b0%eb%b6%80%ec%a0%84-%eb%a7%8c%ec%84%b1-%ec%b9%98%ec%a3%bc%ec%97%bc-%ec%9e%88%eb%8b%a4%eb%a9%b4-%eb%b0%9c%ec%83%9d%ec%9c%84%ed%97%98-3%eb%b0%b0/…",2021년 7월 27일,,
2917,여기저기 치아교정 같이하자고 꼬시는 중 나랑 고통을 함계 하실 분?,2021년 7월 27일,,
2918,아씨발~!!~!!!! 개빡쳐 쿼로나때문에 치아교정 내년으로 미룸 ㅅㅂ!!!!!!!! 나가지좀마!!!!!!!!!!!!! 이제하는것도 늦은건데 ㅅㅂㅅㅂ,2021년 7월 26일,,1
2919,치아교정인가요?,2021년 7월 26일,,
2920,"저 치아 교정합니다오늘 이뽑고 장치도 붙이겠다네요ㅠㅠ 긴장되서 죽을 것 같아,,,",2021년 7월 26일,,
2921,"윗니랑 아랫니가 맞물리는 부정교합인데 이대로 방치해두면 상대적으로 뿌리가 얕은 앞니쪽에 문제가 올 수 있다며 치아교정을 권유 받았고.. 
옆에서 가족들이 진심맥스로 부추긴 덕에 속전속결로 교정 전문 병원 방문해서 시뮬레이션 사진 촬영도 끗냄. ..
     .•( 어 랍 쇼 ..?))",2021년 7월 26일,,
2922,갑자기 치아 교정 시작하게 됏써 이기무신일이고..?,2021년 7월 26일,,
2923,"@moonv__v
 님에게 보내는 답글",2021년 7월 26일,,
2924,"다행이라고 넘 좋아했는데 학교에서 제시한 유예기간 일주일도 안남았는데 갑자기 못데려가겠다는거임..

사유가 갑자기 자기 치아 교정해야해서 집안 사정이 좋지 않아졌다

였음 ㅡㅡ하 빡치네...

보호소 보내면 안된다는 생각하나로 내가 데려오겠다고 해서 겨우 유예받았는데",2021년 7월 26일,,
2925,"6 이거 어렵네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
눈 존나 큼 음..존나 크고 길다.
코 개낮음
입술 개두꺼움 어릴때 촌스러워보여서 굉장히 싫어했음
살찜
근데 이목구비가 커서 얼굴이 꽉 차는편
웃는거 예쁨 눈웃음 애굣살 보조개 
치아교정해서 교열도 이쁨
그리고ᆢ 살찜..",2021년 7월 26일,,
2926,"#커피, #초콜릿, #카레 등 #치아변색 유발 음식, #양치질 빨리! - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%ec%bb%a4%ed%94%bc-%ec%b4%88%ec%bd%9c%eb%a6%bf-%ec%b9%b4%eb%a0%88-%eb%93%b1-%ec%b9%98%ec%95%84-%eb%b3%80%ec%83%89-%ec%9c%a0%eb%b0%9c-%ec%9d%8c%ec%8b%9d-%ec%96%91%ec%b9%98%ec%a7%88-%eb%b9%a8/…",2021년 7월 26일,,
2927,"치아교정(orthodontics)은 치열을 재배열하여 이상적인 심미, 발음, 저작 등의 기능을 회복시켜주는 치료를 말합니다. 턱뼈 자체의 관계까지 교정해줄 수 있는 악교정수술(orthognathic surgery)과 동반되는 경우도 많습니다.",2021년 7월 26일,,
2928,나는 발성교정도 글씨교정도 치아교정도 하고싶고 생활패턴도 습관도 그냥 내인생의 모든걸 교정하고싶은거같은데 이정도면 청학동에 들어가는편이 빠르지않을지,2021년 7월 26일,,4
2929,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 7월 27일,,
2930,"남성 #발기부전 만성, #치주염 있다면 발생위험 3배 - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%82%a8%ec%84%b1-%eb%b0%9c%ea%b8%b0%eb%b6%80%ec%a0%84-%eb%a7%8c%ec%84%b1-%ec%b9%98%ec%a3%bc%ec%97%bc-%ec%9e%88%eb%8b%a4%eb%a9%b4-%eb%b0%9c%ec%83%9d%ec%9c%84%ed%97%98-3%eb%b0%b0/…",2021년 7월 27일,,
2931,"치아교정(orthodontics)은 치열을 재배열하여 이상적인 심미, 발음, 저작 등의 기능을 회복시켜주는 치료를 말합니다. 턱뼈 자체의 관계까지 교정해줄 수 있는 악교정수술(orthognathic surgery)과 동반되는 경우도 많습니다.",2021년 7월 26일,,
2932,나는 발성교정도 글씨교정도 치아교정도 하고싶고 생활패턴도 습관도 그냥 내인생의 모든걸 교정하고싶은거같은데 이정도면 청학동에 들어가는편이 빠르지않을지,2021년 7월 26일,,4
2933,"내후년부터 치아교정 몇십퍼센트인가 할인한게 적용된다해서 벌써부터 덜덜떠는중
아프다들었는데 엉... 엉엉...",2021년 7월 26일,,4
2934,치아교정중이라 교정관련 영상 봤더니 인스타에 자꾸 이빨 치료하는 피드 뜸ㅋㅋㅋ쿠ㅜㅜㅜㅡㅜㅜ,2021년 7월 26일,,
2935,나 뭐하나 꽂히면 진짜 그것만 찾아보는데 요즘 치아교정 하기로 해서 치아관련 영상 죄다 찾아보는 중(ㅋㅋㅋㅋㅋㅋ) 내일 나갔다오면서 치간칫솔이랑 치실이랑 칫솔 쟁겨둘거 다 사와야징.. 이 소듕...,2021년 7월 26일,,
2936,뭐라고 이 사람이 지금 자기 욕심으로 자기 방법으로 고집을 하면서 나를 가르쳐 주는구나 이렇게 분별이 납니다. 그러면 어떻게 해야 되는가? 치아 교정을 여기서 시작했다 하더라도 다른 의사한테 가볼 수 있는 겁니다. 한 의사한테 사로잡히면 끝까지 애간장 타야 됩니다. -중간 생략-,2021년 7월 26일,,
2937,근데 아루지 치아교정할려고 이 뺐어 이것만 하고 가면 안될까? 우리 3년만 현세에 있다가 아루지 교정 끝나면 혼마루 가자.,2021년 7월 26일,,1
2938,"낼 치과가야한다... 이가 아프게아니라 치아교정 중 이라
치과를 2주에 한번 갈때도 있고 3주에한번갈때도있고 일주일에 한번갈때도있고... 치과갔다오면 녹초 하하

I vote for 
@BTS_twt
 for #ARTISTOFTHESUMMER on 
@965TDY",2021년 7월 25일,,
2939,치아교정중,2021년 7월 25일,,
2940,"@ziuya19
 님에게 보내는 답글",2021년 7월 25일,,
2941,잘생겨지고 싶다... (광대랑 얼굴 골격 돌려깎기 하고 눈코 티 덜 나게 잘 고치고 치아교정하고 피티 몇년 받을 돈 생겼으면 좋겠다),2021년 7월 25일,,8
2942,근데 약 1년전 내가 치아교정을 시작했었을때 생 치아를 철사로 조지니까 진짜 너무 아픈거야 원래 나 아픈거 잘참는데도 ㅅㅂ,2021년 7월 25일,,1
2943,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 25일,,
2944,"치아교정하는 유지로 선후배 고죠유지....? 어쩔 땐 고통의 요소가 좋아지기도 하죠......계속 이 아프다는 유지 턱 잡고 입술 사이로 교정기 살살 만져보기,,,새삼 유지 입이랑 치아 작은 거 보고 발그레...교정하고 키스하면 불편하다던데..괜히 이런 얘기 꺼내는 고죠.. 아이고 세상에 죄송합니다..",2021년 7월 25일,1,2
2945,성형이며 치아교정도 그렇잖아 왜 가격 공시 안 해주지,2021년 7월 25일,,
2946,오가타 치과에서 치아 교정하고있는데 도중에 오가타 잡혀가고 병원문닫음,2021년 7월 25일,17,13
2947,근근히 나.... 치아교정해야하지 않을가?<<이 생각중,2021년 7월 25일,,
2948,"@moeldaee
 님에게 보내는 답글",2021년 7월 25일,,
2949,,2021년 7월 25일,,
2950,치아교정중,2021년 7월 25일,,
2951,"@ziuya19
 님에게 보내는 답글",2021년 7월 25일,,
2952,치아교정 하고싶어! 근데 비싸고 힘들고 오래 걸려서,2021년 7월 24일,,
2953,라섹 라식 스마일라식 렌즈삽입술 순으로 싼걸로 아는데 뭐 근데 치아교정이 워낙 비쌌어서 성형수술 하나도 안해도 눈 시력교정 입 치아교정 하느라 생각해보면 얼굴에 몇백 부은거네,2021년 7월 24일,,
2954,"대학생 여름방학 기간 치아교정, 더 이상 미루지 마세요!",2021년 7월 24일,,
2955,"대학생 여름방학 기간 치아교정, 더 이상 미루지 마세요!  (출처 : 대한치과교정학회 | 네이버 포스트)",2021년 7월 24일,,
2956,"@odd1006
 님에게 보내는 답글",2021년 7월 24일,,1
2957,"대학생 여름방학 기간 치아교정, 더 이상 미루지 마세요!  (출처 : 대한치과교정학회 | 네이버 포스트)",2021년 7월 24일,,
2958,교정하면 이가 오히려 약해진다던데.. > 치아교정 FAQ | 123치과교정과 치과의원,2021년 7월 24일,,
2959,딱복ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠㅠ 아니 씨발 물복 좋아하는 사람인데 잇몸이 할매수준인데 어떡해요 치아 개안좋아가지고 딱복을 쳐먹을수가 없음 치아교정하면 특히,2021년 7월 23일,,
2960,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 23일,,
2961,몸을 바꿔 끼우는 건 언제 해도 딱히 늦지 않아요 안하면 후회하기 때문임… 그렇게 23살에 치아교정 27살에 임플란트 28살에 렌즈삽입을 한 어쩌구.,2021년 7월 23일,,1
2962,"나 피방에서 일하는데 오늘 경찰언니들 왔거든
개쫄아서 무슨일이세요? 했더니 
아무말안하고 개쪼개면서 구석자리로 가더니
담배뻑뻑피면서 북방신기팬카페랑
치아교정중인사람들의모임 카페 치사모?
그거 2시간 내내 하더라",2021년 7월 23일,,3
2963,내 탐라에 성인치아교정한 사람이 일케 없다고??!!,2021년 7월 23일,,
2964,아니 어른도 일케 무서운걸 애기들은 치아교정 어케하는 거임???? 애기들은 조캣다 치과가기 싫다고 울어도 엄마가 데려가줘서 ㅡ (이자식,2021년 7월 23일,,
2965,저 내일 치아교정하러 가요,2021년 7월 23일,,2
2966,"#입속세균 #무탄스균 #심내막염, #심장병 일으킨다. - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%ec%9e%85%ec%86%8d-%ec%84%b8%ea%b7%a0-%eb%ac%b4%ed%83%84%ec%8a%a4%ea%b7%a0-%ec%8b%ac%eb%82%b4%eb%a7%89%ec%97%bc-%ec%8b%ac%ec%9e%a5%eb%b3%91-%ec%9d%bc%ec%9c%bc%ed%82%a8%eb%8b%a4/…",2021년 7월 23일,,
2967,신나는 치아교정,2021년 7월 23일,,
2968,두배로 아파도 상관없으니깐 누가 치아교정비 주면 좋겠다....어휴...,2021년 7월 23일,,
2969,라섹 라식 스마일라식 렌즈삽입술 순으로 싼걸로 아는데 뭐 근데 치아교정이 워낙 비쌌어서 성형수술 하나도 안해도 눈 시력교정 입 치아교정 하느라 생각해보면 얼굴에 몇백 부은거네,2021년 7월 24일,,
2970,"대학생 여름방학 기간 치아교정, 더 이상 미루지 마세요!",,,
2971,"나 피방에서 일하는데 오늘 경찰언니들 왔거든
개쫄아서 무슨일이세요? 했더니 
아무말안하고 개쪼개면서 구석자리로 가더니
담배뻑뻑피면서 북방신기팬카페랑
치아교정중인사람들의모임 카페 치사모?
그거 2시간 내내 하더라",2021년 7월 23일,,3
2972,내 탐라에 성인치아교정한 사람이 일케 없다고??!!,2021년 7월 23일,,
2973,아니 어른도 일케 무서운걸 애기들은 치아교정 어케하는 거임???? 애기들은 조캣다 치과가기 싫다고 울어도 엄마가 데려가줘서 ㅡ (이자식,2021년 7월 23일,,
2974,저 내일 치아교정하러 가요,2021년 7월 23일,,2
2975,"#입속세균 #무탄스균 #심내막염, #심장병 일으킨다. - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%ec%9e%85%ec%86%8d-%ec%84%b8%ea%b7%a0-%eb%ac%b4%ed%83%84%ec%8a%a4%ea%b7%a0-%ec%8b%ac%eb%82%b4%eb%a7%89%ec%97%bc-%ec%8b%ac%ec%9e%a5%eb%b3%91-%ec%9d%bc%ec%9c%bc%ed%82%a8%eb%8b%a4/…",2021년 7월 23일,,
2976,신나는 치아교정,2021년 7월 23일,,
2977,두배로 아파도 상관없으니깐 누가 치아교정비 주면 좋겠다....어휴...,2021년 7월 23일,,
2978,치아교정 너무 비싸.....왜이리비싸...교정 죽을 때까지 못하는거아냐...??,2021년 7월 23일,,1
2979,"@Neko_Tsuki_0522
 님에게 보내는 답글",2021년 7월 23일,,
2980,"@2kkyo1
 님에게 보내는 답글",2021년 7월 23일,,
2981,큰일났네 치아교정 보조장치 어디뒀는지 기억이 안남,2021년 7월 23일,,
2982,"옷장 정리하다가 오사카 카운콘 갔을 때 썼던 모자가 나와서 갑자기 추억에 잠겼는데,,, 뜬금없지만.. 나 그 때 치아교정 중에 첨 밟는 비행수속이라 보안 검사때 치아 철사에 삐빅하지 않을지 무척긴장했던 찌지리 기억이 나 버림",2021년 7월 22일,,3
2983,"@2PMagreement211
 님에게 보내는 답글",2021년 7월 22일,,
2984,#구강청결제는 입 속 #유해세균 제거용! - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%ea%b5%ac%ea%b0%95%ec%b2%ad%ea%b2%b0%ec%a0%9c%eb%8a%94-%ec%9e%85-%ec%86%8d-%ec%9c%a0%ed%95%b4%ec%84%b8%ea%b7%a0-%ec%a0%9c%ea%b1%b0%ec%9a%a9/…,2021년 7월 22일,,
2985,아  투두메이트에 누가 치아교정을 골드로 환산해서 적어놔요~~~~기절할뻔했네,2021년 7월 22일,,1
2986,"I have a brace on my teeth.
나 치아교정 중이야.",2021년 7월 22일,,
2987,"치아교정은 신중하게... 정말 신중하게... 저는 덧니가 송곳니로 나가지고 찌르면서 헐어서 교정을 시작했지만... 덧니 없고 치아가 입 안 점막을 헐게 하지 않는다 하면 교정 하지 않으시는 걸 추천드립니다... 졸린데 통증 때문에 잠도 못 자는 중,,,",2021년 7월 22일,,
2988,헉 퍼시한테 말 안했었나요?!?!?!? 저 치아교정해요 사랑니도 곧게 났는데 교정땜시 발치했다네요(쥬ㅡ륵) 금욜에 위쪽 작은 어금니 두개 발치하고 다음주에 브라켓 붙여요,2021년 7월 22일,,
2989,신나는 치아교정,2021년 7월 23일,,
2990,두배로 아파도 상관없으니깐 누가 치아교정비 주면 좋겠다....어휴...,2021년 7월 23일,,
2991,치아교정 고민하던 친구들아 나 이번주 발치하고 다음주에 브라켓 붙이거든? 나랑 고통을 공유해볼 친구들 없니? 다같이 시작하자(이런발언,2021년 7월 21일,,
2992,"@22kkim
 님에게 보내는 답글",2021년 7월 21일,,
2993,"나 진짜 너무너무 슬픈데
치아교정기를 네번째 부쉈는데..
백 퍼센트 교정기 관리를 못한 내 잘못인 데다가
수리비를 십 만원쯤 내야 하고
의사 선생님이 아주 한심스럽다는 듯 호들갑 떠는 걸 또 봐야 돼",2021년 7월 21일,,1
2994,얼른 치아 교정하고 싶다. 치아 교정 끝나고 당당하게 웃고 싶다는 생각 뿐.,2021년 7월 21일,,
2995,만 65세 이상 어르신들이 #임플란트 한다면 참고 할 점 - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%a7%8c-65%ec%84%b8-%ec%9d%b4%ec%83%81-%ec%96%b4%eb%a5%b4%ec%8b%a0%eb%93%a4%ec%9d%b4-%ec%9e%84%ed%94%8c%eb%9e%80%ed%8a%b8-%ed%95%9c%eb%8b%a4%eb%a9%b4-%ec%b0%b8%ea%b3%a0-%ed%95%a0-%ec%a0%90/…,2021년 7월 21일,,
2996,치아 교정 하고 싶다 돈 줘,2021년 7월 21일,,2
2997,"@Blueblackpen
 님에게 보내는 답글",2021년 7월 21일,,
2998,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 7월 21일,,
2999,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 노가미군 부모님이 주신 마지막 선물 : 탈모(치료)비용과 치아교정 비용ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021년 7월 21일,,
3000,오늘로 4번째 치아교정기를 부쉈다는 사실..,2021년 7월 21일,,
3001,"2. 바짝 익힌 음식
소고기도 레어. 그냥 날걸로 먹음 ㅋ
바짝 익힌 음식이 왜 싫냐면...
치아 교정중이라서.
...질기고요... 딱딱하고요...
무엇보다...
잘 껴요... 교정기에....
근데 그거 아니어도
어렸을 때 부터 회랑 육사시미랑 생간이랑 천엽이랑 환장했음.",2021년 7월 21일,,1
3002,"I have a brace on my teeth.
나 치아교정 중이야.",2021년 7월 20일,,
3003,"@vvah_its_Me
 님에게 보내는 답글",2021년 7월 20일,,1
3004,"@crayontokki
 님에게 보내는 답글",2021년 7월 20일,,1
3005,미루고미뤄서 담주에 ㄹㅇ로 치아교정 보러감 강변에서 할듯,2021년 7월 20일,,1
3006,더 오래 안나갈 수 있는데 치아교정 때문에 한 달에 한 번씩 강제로 외출중,2021년 7월 20일,,
3007,"아진짜태어나서젤 후회되는일
치아교정",2021년 7월 20일,,1
3008,"성형수술보다 돌출입교정이 더 좋은 이유
. 더 경제적이고 안전하게 콧대를 높이고 무턱을 성형하는 꿀팁♡ 신도림역가이치과https://youtu.be/Ci46QI75wQY #코성형 #턱성형 #치아교정 #돌출입교정",2021년 7월 20일,,2
3009,얼른 치아 교정하고 싶다. 치아 교정 끝나고 당당하게 웃고 싶다는 생각 뿐.,2021년 7월 21일,,
3010,만 65세 이상 어르신들이 #임플란트 한다면 참고 할 점 - #임플란트 #뼈이식수술 #치아교정 #인천 #다인치과 http://lkhdental.com/%eb%a7%8c-65%ec%84%b8-%ec%9d%b4%ec%83%81-%ec%96%b4%eb%a5%b4%ec%8b%a0%eb%93%a4%ec%9d%b4-%ec%9e%84%ed%94%8c%eb%9e%80%ed%8a%b8-%ed%95%9c%eb%8b%a4%eb%a9%b4-%ec%b0%b8%ea%b3%a0-%ed%95%a0-%ec%a0%90/…,2021년 7월 21일,,
3011,,,,
3012,후 떨리네 치아교정보다,2021년 7월 20일,,
3013,치아 교정하는 윤도운 진짜 좋아,2021년 7월 19일,,1
3014,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 19일,,
3015,치아교정 장치 빼고 싶은데 어디가도 해외껀 안 된다는 게 참 이해 안됨 그냥 빼줌 되는데 뭐가 그리 어렵니,2021년 7월 19일,,
3016,"외아들이고 돈이 없는 것도 아닌데 치열 틀어진 거 교정 안해서 ?.. 했지만
한국은 웬만한 얼굴 점 다 빼버리고 치아교정 하는데 쟤넨 걍 잘 안 하는듯
그래서 한국은 성형국가라고 ㅈㄹ하는건가;; ㅋㅋ",2021년 7월 19일,,
3017,"@On_Yeji_
 님에게 보내는 답글",2021년 7월 18일,,
3018,얼른 치아 교정 원해.. 계속 치과 원장님이 인비절 회사인 미국이랑 이야기 중인데.. 얼른 결과 나왔으면,2021년 7월 18일,,
3019,걍 조카봐야됨+못생김이 매가 호봉이랑 붙어먹는거 싫어하는 이유아녓어.? 팔안굽이라고 매보단 호봉이가 아니꼬웟겟지만 ㄹㅇ찐싫어한다기엔 치아교정하라고 말해준게 유난오니깐.. 걍 마지막이라 아량을 베푼건가ㅋㅋㅋ,2021년 7월 18일,2,3
3020,치아교정 가격 우리나라도 보통 천단위인가,2021년 7월 18일,,
3021,나 드디어 미루고 미루던 치아교정 할것같아...학생때부터 계속 졸랐는데 자꾸 나중에 나중에 하셔서 이제 하게 생김,2021년 7월 17일,1,
3022,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 7월 17일,,
3023,오늘부터 치아교정치료 시작했는데 장치붙였더니 이거 느낌 진짜 이상하다,2021년 7월 17일,,2
3024,"@163X172
 님에게 보내는 답글",2021년 7월 17일,,
3025,210717 치아교정 시작,2021년 7월 17일,,6
3026,"@dtwlfma
 님에게 보내는 답글",2021년 7월 17일,,1
3027,"탐라탐라
치아교정 해보셨거나 하는 중이신 분?? 어때요? 많이 아파요? 후회없어요??",2021년 7월 17일,1,
3028,"@whitezombies_MI
 님에게 보내는 답글",2021년 7월 17일,,1
3029,치아 교정하는 윤도운 진짜 좋아,2021년 7월 19일,,
