,본문,날짜,리트윗,하트
2937,"""[건강 Q&A] 잇몸이 붓고 양치질할 때 피가 나요""

하이닥의 기사가 궁금하다면? https://hidoc.co.kr/healthstory/news/C0000694331…

#하이닥 #하이닥기사 #잇몸 #잇몸건강 #치주염 #치은염",5월 4일,,
2938,잇몸에서 피 뿜는 트친 어때,5월 4일,,
2939,"곧 어린이날이라 애기들 놀러온 거 왕귀여움
오늘 하리보 나눠주면서 레전드잇몸만개",5월 4일,,1
2940,"r) 어르신들 치약+의약품 이라는 편견이 있어서 색도 뭔가 한약느낌이라....개운하지 않을 줄 알았는데, 아님 짱 개운함. (개운함 땜에 헤이런만 썼었음) 그리고 제품명대로 잇몸 질환에 효과도 있는게 느껴짐. 잇몸 맨날 붓는 사람인데, 잇치쓰고는 좀 덜 부음. 단점이 있다면 그것은 가격.....",5월 4일,,
2941,오른쪽 어금니쪽 잇몸 엄청 부엇는데 뭔일인거야,5월 4일,,
2942,...치석 제거랑 이 깨진거 다듬기만 해서 일찍 끝났는데 치석 제거덕에 잇몸이 나가리 됫서요 종나 아파...,5월 4일,,2
2943,오늘의 치과 이야기 ... 마취를 하고 조금 있다가 잇몸 치료하는데 좀 욱욱빢빢빢빼웨에에엥 하는 느낌이 나고 잘 모르겠다가 ... 마취가 서서히 풀릴 때부터 지옥도가 펼쳐짐 ... 겁나 욱씬거리고 잇몸에서 피가 스물스물 ... 결론은 젊을 때 관리 잘 하자 ,5월 4일,,6
2944,사랑니때매 잇몸부어서 침삼킬때ㅔ마다 고통스러움,5월 4일,,
2945,나 살면서 건강검진 제외하고 치과 딱 세 번 가봤는데 처음엔 사랑니 나서 두번째는 그 사랑니 다 자라고 염증나서 세번째가 지금이야..... 근데 스케일링 해보니까 염증때문에 잇몸치료 받아야겠대ㅠ........,5월 4일,,2
2946,너무 좋아서 잇몸 마름,5월 4일,,1
2947,"@jimay578
 님에게 보내는 답글",5월 4일,,
2948,잇몸에서 피 뿜는 트친 어때,5월 4일,,
2949,"곧 어린이날이라 애기들 놀러온 거 왕귀여움
오늘 하리보 나눠주면서 레전드잇몸만개",5월 4일,,1
2950,"r) 어르신들 치약+의약품 이라는 편견이 있어서 색도 뭔가 한약느낌이라....개운하지 않을 줄 알았는데, 아님 짱 개운함. (개운함 땜에 헤이런만 썼었음) 그리고 제품명대로 잇몸 질환에 효과도 있는게 느껴짐. 잇몸 맨날 붓는 사람인데, 잇치쓰고는 좀 덜 부음. 단점이 있다면 그것은 가격.....",5월 4일,,
2951,,5월 4일,,
2952,"@chorori2004
 님과 
@bayblue76
 님에게 보내는 답글",5월 4일,,
2953,치료한다고 잇몸을 집게로 후벼파면서 힘주지 마세요 긴장하지 마세요 이러는건 너무한거 아닌가요 ㅜ,5월 4일,,4
2954,"@yinzhen2017
 님에게 보내는 답글",5월 4일,,1
2955,"허엉
잇몸 개아파
볼 부엇어",5월 4일,,1
2956,"저는 작년에 스트레스로 이와 잇몸이 많이 망가져서 상황에 따라 치약 여러 개를 돌려 쓰는데, 잇몸에는 잇치가 좋더라고요. 약국에서 팔아요.",5월 4일,6,33
2957,안쪽 잇몸에 왜 계속 상처가 날까,5월 4일,,
2958,"@bayblue76
 님에게 보내는 답글",5월 4일,,
2959,"염색 또했다는 소식에 잇몸 다마름
헤에~",5월 4일,,
2960,자꾸 잇몸에서 피나 무서워..,5월 4일,,1
2961,"@statice_sb
 님에게 보내는 답글",5월 4일,,
2962,블트 잇몸퇴축 이 시림 다 온 여성으로써 치아 주상절리 아닌 이상 교정 특히 발치교정은 비추한다 이상,5월 4일,,3
2963,사랑니 올라오면서 잇몸 찢어진것같은데 양치할때 밥먹을때마다 고통스러워서 절개해버리고싶음,5월 4일,,
2964,입술 터지고 잇몸 까지고 난리가 났어요~,5월 4일,,
2965,"느네들은 잊지말고 6개월에 한번씩
잇몸치료 꼭 받아라",5월 4일,1,1
2966,"@EEE__ing
 님에게 보내는 답글",5월 4일,,1
2967,"@EEE__ing
 님에게 보내는 답글",5월 4일,,1
2968,"라면 먹여주고 먹는게 그렇게 재밌을 일인가..?
뭐가 그렇게 웃긴지 알려주실분..??
난 알파카가 되지만 진짜 잇몸만개웃음 짓게 되네
예전의 이런 달달함 너무 좋음.
지금이랑은 다른 간질거림이 있어서

#bbrightvc #winmetawin #ไบร์ทวิน",5월 4일,1,27
2969,"@chorori2004
 님과 
@bayblue76
 님에게 보내는 답글",,,
2970,아귀여워서 일하다가 잇몸만개 마스크가 내 체면 지켜줬다,5월 4일,,
2971,"@Pleasure54
 @xlsx464
  님, 다른 사람 2명에게 보내는 답글",5월 4일,,1
2972,잇몸위즈 ㅠ,5월 4일,,
2973,"@FinedayKwak
 님에게 보내는 답글",5월 4일,,
2974,"@fdqfffff
 님에게 보내는 답글",5월 4일,,1
2975,"@Sothis_Sei
 님에게 보내는 답글",5월 4일,,
2976,역시 사람은 대다내...이가없으면 잇몸으로,5월 4일,,1
2977,나 어금니부분 잇몸이 너무 아ㅏ픈데왜이럼,5월 4일,,
2978,"1. 잇몸 헐을때까지 양치하고 잠 다깨서 남은 밤을 샘
2. 전투능력..면에서 인정받는 편. 진짜 싸워야겠다는 생각이 들면 어버버거리지않음
3. 편안한 사람. 근데 상대도 얘를 편안하게 느껴야하는데 우리집애의 정서불안때문에 그런사람이 별로없음(ㅋㅋ 졸래 무신경한 엔드레이랑 친한이유",5월 4일,,6
2979,지인의 지인이 전장에서 나 보고 저사람 잘한다고 칭찬했다는 말 듣고 잇몸 만개됨 히죽,5월 4일,,17
2980,아 갑자기 잇몸만개댄스가 보고싶네,5월 4일,,
2981,"자, 여기 보세요. 칫솔을 이렇게 잡고, 아래에서 위로, 위에서 아래로. 또, 안쪽에서 바깥쪽으로. 잇몸부터 쓸듯이 이렇게 양치해주면 돼요. 알겠죠? 양치 안하면 또 아프니까 선생님하고 한 약속 꼭 지켜야 돼요.",5월 4일,,
2982,"@poithepoogle
 님에게 보내는 답글",5월 4일,,
2983,"나 지금 몸이 성한데가 없음
입 천장 다까지고
물 마실때마다 잇몸시리고
사랑니때문에 가끔 아픔
갑자기 뭔지모를 혀에 상처도 남
하체는 근육통때문에 안 아픈데가 없고
걸을때 발도 아프고
심지어 손가락도 뭔지 모르겟는데 아픔",5월 4일,,
2984,"@JU_98_NEW0426
 님에게 보내는 답글",5월 4일,,
2985,"@izzangi00411
 님에게 보내는 답글",5월 4일,,
2986,"@anrrrna
 님에게 보내는 답글",5월 4일,,
2987,"@JU_98_NEW0426
 님에게 보내는 답글",5월 4일,,
2988,"@Pleasure54
 @xlsx464
  님, 다른 사람 2명에게 보내는 답글",5월 4일,,1
2989,잇몸위즈 ㅠ,5월 4일,,
2990,나도모르게 잇몸만개 웃음지음 에스이젤 최고야...,5월 4일,,
2991,"@W00UNG
 님에게 보내는 답글",5월 4일,,
2992,"@oidofire
 님에게 보내는 답글",5월 4일,,
2993,"@oidofire
 님에게 보내는 답글",5월 4일,,1
2994,이빠지면 잇몸야구인데 완전체가 되면 어딘가 영양과잉이라서 그러니 대체 왜 못하니 응? 응? 왜?,5월 4일,,
2995,"@000000han
 님에게 보내는 답글",5월 4일,,1
2996,"@N0jksundukOiing
 님에게 보내는 답글",5월 4일,,1
2997,잇몸부어서아가리에멀넣을수가x,5월 4일,,
2998,"매복 사랑니 발치했고....
위에는 금방 했는데
아래 사랑니가 너무 아팠다...
잘 뽑는다고 해서 갔는데
내가 다른 사람보다 신경이랑
잇몸이 약해서인지ㅠ 마취 주사도
아팠고 발치하다가 시리고 아파서
추가로 마취주사 아래만 두번 더 맞고
발치함...아직 마취 덜 풀렸지만
지금도 욱신 시림..ㅠㅠ",5월 4일,,
2999,"내 사랑니 상태

가끔 저 사랑니 위로 음식물 팍! 씹으면
그위의 얇은 잇몸막이 사랑니랑 부딪혀서 아픔",5월 4일,,1
3000,"@NAME028131
 님에게 보내는 답글",5월 4일,,1
3001,"@FARMER_002
 님에게 보내는 답글",5월 4일,,
3002,"@FARMER_002
 님에게 보내는 답글",5월 4일,,
3003,잇몸 자꾸 부어서 항생제나 받으러 치과 갔다가 발치 선고받고 넋이라도 있고 없고 되어버린 울고있는 나의모습....바보가튼 나의모습....,5월 4일,,2
3004,"잇몸아프다
사랑니 위치가 ㄱㅊ아서 안뽑아도 된다곤 했지만 n년째 안 자라고 바닥에서 머리나 내밀고 있을줄은
뽑아버려??",5월 4일,,1
3005,"매복사랑니의 본분을 지키도록 할 것
이우빈(매복사랑니이름입니다)이랑 스메르(매복사랑니이름입니다)랑 그 옆에 친구는 얌전히 잇는데 본하야 너는 대체 왜 나오려고 하니 나가기 금지 평생 그 관짝같은 잇몸속에서 영원히 살아",5월 4일,,
3006,지난 주부터 자고 일어나면 치아랑 잇몸에 미세한 통증이 있는데 아무래도 자면서 자꾸 이를 악물어서 그런 것 같음 오늘밤부터는 이럴 일 없겠지...◠‿◠,5월 4일,,4
3007,엥 구본하(사랑니이름입니다) 잇몸 옆쪽으로 튀어나오는거 아니지 혀로 만져지는디,5월 4일,,
3008,"@oidofire
 님에게 보내는 답글",5월 4일,,1
3009,이빠지면 잇몸야구인데 완전체가 되면 어딘가 영양과잉이라서 그러니 대체 왜 못하니 응? 응? 왜?,,,
3010,"아,,,,,스트레스 받아서 잇몸에 염증생겼어ㅠㅠㅠㅠㅠㅠㅠ",5월 4일,,1
3011,이게 안귀여울수가 있는거임...?나 지금 마스크 안에서 잇몸만개하고 있음,5월 4일,,
3012,"@ALLTHEKPOP
 님에게 보내는 답글",5월 4일,3,1
3013,잇몸염증이 생긴건가... 아니면 이 뿌리가 어케 된건가... 치통 장난아니네... 아픈만큼 지랄수치가 상승한다.,5월 4일,,
3014,잇몸만개함 에스이젤알피노 조합 너무좋아,5월 4일,,1
3015,울 댕 때문에 경계하는 건 데 넘 웃기게 생겨서 나도 모르게 잇몸 만개함,5월 4일,,7
3016,"@Sake_0
 님에게 보내는 답글",5월 4일,,
3017,"[웃지 마요 진짜…]
-ㅋㅋ 귀여워서 웃지 애기야. 점심은 뭐 먹었어?
[맨날 귀엽대. 저 좀 늦게 출발해서 아까 휴게소에서 떡볶이 먹었어요.]
-맛있었어?
[으응. 맛없었어요. 집 가서 아저씨가 해주는 거 먹을래요.]

같이 살지도 않으면서
뻔뻔하게 ""집"" 가서 먹겠다니
동저씨 잇몸 다 마를 기세",5월 4일,1,26
3018,( 질척한 웃음소리 새나온다 농밀히 얽혔던 혀끝 이내 시현 잇몸에서 천장을 훑는다 유성 목덜미 감았던 팔 힘주어 제 쪽으로 끌었다. ),5월 4일,,
3019,잇몸다듬는치료를 따끔이라고 하다니 난 그날 아파서 엉엉울었는데.. 따끔이라며 치료받는애기도 울고있잖아..,5월 4일,,
3020,"@S_O_R_I_
 님에게 보내는 답글",5월 4일,,2
3021,"요즘 근황
잇몸 안쪽에 구내염이 남
입술은 구내염 나면 진짜 아픈데 잇몸은 안 아프고 밥 먹을 때도 지장 없고... 살짝 아릿한 정도여서 계속 혀로 깔짝거리다가 나을락 말락 하던 게 커져버렸다",5월 4일,,2
3022,형 속이고 잇몸만개 된 아기강아지,5월 4일,,1
3023,긍데 선생님들 웃을 때 잇몸 보이는 거 이거 치아 교정으로도 고칠 수 잇어여?!!난 윤기처럼 이뿌게 보이진 않아서 수술까지 생각 중인데 치과에선 교정 다시 하면 가능하다고 해가지고ㅠㅠㅠㅠㅠ,5월 4일,,
3024,"이야 두 번에 걸친 시착 이후 내 치과 선생님에게 정말 멋진 금니를 선물받았다!!
(옆좌석에서 잇몸이 모자라 피를 흘리던 아저씨에게 우월감 느낌ㅎㅎㅎ",5월 4일,,9
3025,"ㅅㅂ 칫솔 새거 바꿨는데 어린이용이야
여기서 한술 더떠서 이걸로 이닦으면 잇몸 존나아파",5월 4일,,1
3026,"흐어어 잇몸부엇어
급하게 이를 닦았지만 상쾌하기만 하고 달라진건 없는듯",5월 4일,,
3027,나 지금 완전 잇몸만개야 오빠 사랑ㅎ애,5월 4일,,
3028,"@Sake_0
 님에게 보내는 답글",5월 4일,,
3029,"[웃지 마요 진짜…]
-ㅋㅋ 귀여워서 웃지 애기야. 점심은 뭐 먹었어?
[맨날 귀엽대. 저 좀 늦게 출발해서 아까 휴게소에서 떡볶이 먹었어요.]
-맛있었어?
[으응. 맛없었어요. 집 가서 아저씨가 해주는 거 먹을래요.]

같이 살지도 않으면서
뻔뻔하게 ""집"" 가서 먹겠다니
동저씨 잇몸 다 마를 기세",5월 4일,1,26
3030,,,,
3031,"흐어어 잇몸부엇어
급하게 이를 닦았지만 상쾌하기만 하고 달라진건 없는듯",5월 4일,,
3032,나 지금 완전 잇몸만개야 오빠 사랑ㅎ애,5월 4일,,
3033,"@Pinocchio_Jojo
 님에게 보내는 답글",5월 4일,,
3034,"@Pinky_un_nii
 님에게 보내는 답글",5월 4일,,1
3035,아.. 아침에 귤 하나 딸기 두 개 먹고 나왔더니 금방 배고픔... 근데 입 천장 잇몸 찢어지면서 먹는거 제한당해서 매점에서 뭐 못 먹음... 이보다 억울한게 어딨냐..,5월 4일,,
3036,용돈모아서 랜덤카드 사고 봉투 까고.... 교환하고.... <잇몸이 슬슬 마르기 시작함.......,5월 4일,,7
3037,"사람마다 잇몸뼈가 다 다르게 생겼다니 충격. 난 아랫니 안쪽으로 마치 아랫니가 한 세트 더 있는 것처럼 우락부락 미쉐린이 있는데 잇몸뼈가 아주 작은 사람도 있고 아예 없다시피 한 사람도 있대. 그래서 난 나중에 이가 빠지거나 하면 틀니를 하고 싶어도 할 수 없을 거라고..
틀니... ",5월 4일,,2
3038,잇몸 부었다,5월 4일,,
3039,사랑니 뺐는데 잇몸을 째고 한거라.. 넘 아파요ㅠㅅ 밥을 못먹겠다,5월 4일,,
3040,아침부터 잇몸말라아,5월 4일,,5
3041,"@whale_4_2
 님에게 보내는 답글",5월 4일,,
3042,"@hell304moon
 님에게 보내는 답글",5월 4일,,
3043,사랑니난다고 잇몸 팅팅부엇어 으,5월 4일,,
3044,"@l0v3gr0gu
 님, 
@cyarikameshla
 님, 
@mya_starw
 님에게 보내는 답글",5월 4일,,2
3045,"#섹트 이따 밥먹을건데 먹고나서 내 이빨 구석구석을 칫솔대신 혀로 닦아줄사람 있어? 이건 무조건 입 청결한 사람이어야 돼. 혀도 길면좋고. 입천장이랑 잇몸도 꼼꼼하게 닦고, 혀에낀 백태도 다 핥아서없애",5월 4일,,8
3046,"@LEMMY_LOVE_BTS7
 님과 
@BTS_twt
 님에게 보내는 답글",5월 4일,3,4
3047,( 질척한 웃음소리 새나온다 농밀히 얽혔던 혀끝 이내 시현 잇몸에서 천장을 훑는다 유성 목덜미 감았던 팔 힘주어 제 쪽으로 끌었다. ),5월 4일,,
3048,,5월 4일,,
3049,아.. 아침에 귤 하나 딸기 두 개 먹고 나왔더니 금방 배고픔... 근데 입 천장 잇몸 찢어지면서 먹는거 제한당해서 매점에서 뭐 못 먹음... 이보다 억울한게 어딨냐..,5월 4일,,
3050,,,,
3051,교문 밖에는 여러 대들의 차들이 서 있고 잠시 동안이나마 짐을 덜고 추위를 막자는 생각으로 겹겹이 껴입은 사진들이 쏟아진다. 아름다웠다. 우리는 잇몸을 내보이며 흐흐 웃었다. 햇빛 아래 입을 벌리고 웃는 우리는 마른 꽃잎 같았다.,5월 4일,,
3052,나 잇몸지성 사랑함,5월 4일,,
3053,"보랏빛 레모네이드

설탕에 찌들어 잇몸에 가장 가까운 치아가 썩는듯한 느낌이 나는 설탕 많이 넣은 새콤한 음료

그걸보면 이상하게도 큐야가 생각난다",5월 4일,,
3054,볼때마다 아주 잇몸만갴ㅋㅋㅋㅋㅋㅋㅋㅋ,5월 4일,,
3055,"와 누우면 갑자기 잇몸 욱신거리는 증상이 있는데, 이 증상 나타난지 나흘째 정도 되는데, 

이거 내 건강상태 호전되는 거랑 연관이 있는 거 같다 분명히",5월 4일,,
3056,"정음강의 7강 조음기관
말은 입의 "" 치아, 혀, 잇몸, 목구멍, 성대 같이 많은 조음기관을 통해서 말이 만들어진다.
코도 조음기관이다 코에서 나는 소리를 콧소리 라고 한다.
""ㄴ""/ ""ㅁ""/""ㅇ"" <니은, 미음, 이응은  폐에서 목구멍을 거쳐서 입안에서 코로 바람이 나오는 콧소리로 코를 막으면 발음안됨",5월 4일,,
3057,"@rabbit_is_mine
 님에게 보내는 답글",5월 4일,,
3058,"구내염약 바르고 세상에서ㅇ제일
고통스러운사람ㅁ됨
파워양치를 ㅅ하지 말자
가만히 있는 잇몸 치지 말자",5월 4일,,
3059,˗ˋˏ 와 ˎˊ˗ 볼 때마다 저항없이 웃게 되는 영상 열 손가락 안에 들어감 잇몸 건조해짐 지금,5월 4일,,1
3060,"칫솔은 어떤 모를 골라야하나 유툽 검색하다가 타고타고 잇몸 질환 치료 유튭을 봐버리고는 양치질에 치실까지 하고 왔다 
어른이 되었어도 양치질은 빼먹으면 안되네 ",5월 4일,,
3061,"@avecmoimei
 님에게 보내는 답글",5월 4일,,1
3062,형원군 보다가 잇몸 마름,5월 4일,,
3063,"왜 나를 증오하지 않아? ... 너를, ...모르겠어. 이해가 안 돼. 내가 진정 너였다면, 이 자리에서 나를 쳐죽였을 거야. 사지에 힘이 들어가지 않는다 해도, 이가 없으면 잇몸으로 문다는 근성으로 갈기갈기 찢어버렸을 거라고.",5월 4일,,
3064,잇몸에서 피 난다.,5월 4일,,1
3065,으하하학 인장보고 잇몸만개 웃음짓기,5월 4일,,2
3066,"3주 뒤면 수락석출 단체트레를 볼 수 있다는 거구나
스킬제 집들이의 뒤를 잇는 만남
벌써 잇몸미소",5월 4일,,1
3067,"@kazu_yaba
 님에게 보내는 답글",5월 4일,,
3068,볼때마다 아주 잇몸만갴ㅋㅋㅋㅋㅋㅋㅋㅋ,5월 4일,,
3069,"와 누우면 갑자기 잇몸 욱신거리는 증상이 있는데, 이 증상 나타난지 나흘째 정도 되는데, 

이거 내 건강상태 호전되는 거랑 연관이 있는 거 같다 분명히",,,
3070,"@Salmonahan
 님에게 보내는 답글",5월 4일,,
3071,"조만간 사랑니 빼러 가야겠다...
잇몸이 아파서 안 되겠으!",5월 4일,,
3072,"@lomi1115
 님에게 보내는 답글",5월 4일,,
3073,"나도그냥양남훈남스킬의그무언가라서@
/내안의사대주의자 발현!! 인줄알앗음
잇몸좌를만나기전엔",5월 4일,1,
3074,잇몸을 쓱싹쓱싹,5월 4일,,
3075,뭐지 나 이거 귀여워서 다섯번째 보면서 잇몸 마르는중,5월 4일,1,
3076,"다음주에사랑니(이름:김민규)안뽑으면혀깨물거임
몇달내내미뤄서죽음을경험하고있는데이번주까지맛있는거다먹고다음주에뽑아야지 아니진짜치아가이제잇몸다뚫고기어나올것같아 엄마가보기싫다했는데 신기해서걍엄마보여줬더니입냄새난다고치우라함",5월 4일,,5
3077,늘어나는 포카에 잇몸 마르게 웃는 나 제법 건조해요ㅠ 아니 뭐라는 거야 젠장 진호 포카 받았는데 넘 예쁘다,5월 4일,,2
3078,"하라해 다시 보는데 진짜 잇몸 마른다.
퀴즈 풀 때 동니 오답에 요섭이가 아니야! 하고 잠시 욱했는데 혀엉..하고 찡얼거리니까 요섭이가 바로 사과하고 두준이는 동니 머리 쓰다듬어주고 기광이는 미소 가득해서 쳐다보는데 넘 달달해서 충치 생길 지경임. 
동니 형아들이 낳음.",5월 4일,1,1
3079,"jd 보면서 잇몸만개한 멘트들 모음
마니머거쪼꼼머거
미친거야
애물단지
야",5월 4일,,7
3080,내 자캐들 이가 뾰족한 이유 중 하나기도 함.. 송곳니 예뻐... 혀도 예쁘고 입꼬리도 예뻐... 저기에 입 벌릴 때 보이는 잇몸까지 그려준다? 극락이지 예뻐서 미침,5월 4일,,3
3081,"@imnotbulgogi
 님에게 보내는 답글",5월 4일,,
3082,그깟 종잇장 같은 오징어 몇 점 씹엇다고 출혈 작렬하는 나의 잇몸...,5월 4일,,
3083,"뼈를 삭제
어떻게 이런 단어가
그리고 구멍이 생겼다고요 잇몸에 저거 어떻게 메꾸실건데요",5월 3일,1,3
3084,"사랑니 발치 영상 찾아보다 비명지름
잇몸을 째고 뼈를 깎고 이빨을 쪼개서 캐낸다고요?ㅠㅠㅠ21세기에 이런 말도 안되는 야만적인..",5월 3일,1,4
3085,"잇몸 아픈 거 아무래도 염증인 것 같음
ㅠ
아닌가? 아니면 도대체 왜 아픈거임?,,,ㅠ",5월 3일,,
3086,내 잇몸 뭐야 불닭먹었다고 뭐 생겼는데 뭐야 내 잇몸이리 약했어? 난 널 그렇게 키운 적 없다,5월 3일,,
3087,"오늘 다다랩 갓다 왓고
커피에서 메리앤 향이 훅 끼치는데 ㄹㅇ아찔했어요 휴가 내 앞에 있는 것 같앗음
단 맛은 하나도 안 났는데 엄청 단 걸 씹은 것처럼 잇몸이 뻐근했음 말 그대로 제롬을 마시는 것 같았습니다 아주 쓰고 시큼한데 꼴딱꼴딱 잘 넘어가고 끝엔 달았다는 허상이 남아서",5월 3일,,4
3088,"jd 보면서 잇몸만개한 멘트들 모음
마니머거쪼꼼머거
미친거야
애물단지
야",5월 4일,,7
3089,내 자캐들 이가 뾰족한 이유 중 하나기도 함.. 송곳니 예뻐... 혀도 예쁘고 입꼬리도 예뻐... 저기에 입 벌릴 때 보이는 잇몸까지 그려준다? 극락이지 예뻐서 미침,5월 4일,,3
3090,,,,
3091,"@papermom_gaebab
 님과 
@gguggu2022
 님에게 보내는 답글",5월 3일,,2
3092,텍스트만 봐도 잇몸 마르네요(아주활짝웃었다는뜻),5월 3일,,11
3093,와 씁 큰일이다 치료하면서 깨진 치아 위로 올라온 잇몸을 좀 절개했다는데 전에 사랑니 뽑았을 때 느낌나는데 허허 내일 부으면 어쩌지,5월 3일,,4
3094,"귀여워 사랑스러워 속상한데 호메는 웃겨서 잇몸만개ㅋㅋㅋㅋㅋㅋㅋㅋ

대신 아파주지는 못하지만 대신 욕은 실컷 해줄게",5월 3일,,8
3095,셀프캠에서 웃지도 못하고 정색도 못하고 어정쩡한 표정 나올 때 마다 그거보면서 나는 잇몸마르도록 함박웃음 짓고있음,5월 3일,,2
3096,"[HD포토] 레드벨벳(Red Velvet) 웬디, ‘깜찍한 잇몸미소’ (웬디의 영스트리트 출근길) #웬디 #레드벨벳 #RedVelvet #Feel_My_Rhythm #영스트리트 #출근 #퇴근 #프리뷰",5월 3일,4,4
3097,교정한다고 잇몸에 스크류박았는데 너무 아파 으악,5월 3일,,13
3098,팬싸 영상보다가 내 잇몸 건성 김미연돼써,5월 3일,,
3099,우리팀 감독 정말 극한 직업이다... 잇몸 야구 임플란트 야구도 모자라 이제 그 임플란트까지 하나둘 빠지는 것 봐 어휴,5월 3일,,
3100,"@starrynightand_
 님에게 보내는 답글",5월 3일,,
3101,민뀬아 잇몸 애껴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5월 3일,,
3102,"하지마 잇몸 상해 잇몸에서 피난다
를 저렇게 구름같은 말투로",5월 3일,,
3103,"@starrynightand_
 님에게 보내는 답글",5월 3일,,
3104,"@tori_134340
 님에게 보내는 답글",5월 3일,,
3105,"2시간 전까지 억장 와르르하다가 잇몸이 사막처럼 마르는 여성,,",5월 3일,,6
3106,"잔저스 포차코인거 다시생각해도 웃기네 잇몸우슴 만개함
이.....말랑콩떡 강쥐를.......잔저스랑요.......?
카드마그네틱이 망가지게 긁어주겠다",5월 3일,,1
3107,"인더섬 제작영상 보는 내내
잇몸마르게 웃고 있는 나를 발견..,.
이렇게라도 멤버들보니깐 좋다ㅠ
지미나 잘지내구 이찌이!?

Whenever I listen to #BTS_Butter by #BTS I feel so good 
@BTS_twt",5월 3일,5,2
3108,"@408_bbi
 님에게 보내는 답글",5월 3일,,
3109,"인더섬 제작영상 보는 내내
잇몸마르게 웃고 있는 나를 발견..,.
이렇게라도 멤버들보니깐 좋다ㅠ
지미나 잘지내구 이찌이!?

Whenever I listen to #BTS_Butter by #BTS I feel so good 
@BTS_twt",5월 3일,5,2
3110,나왜 잇몸이 날아감..? 뭐지 ㅡㅡㅋㅋㅋ,5월 3일,,
3111,영진아 저번에 잇몸야구할 때 여기서 못 치면 뒤진다고 생각했댔니 함만 더,5월 3일,,
3112,내일이면 아마 잇몸에서 피날듯..?,5월 3일,,1
3113,"@kkd10luv
 님에게 보내는 답글",5월 3일,,
3114,미텼나바 보는 내내 나도 잇몸웃음 짓고 있음ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ진ㅁ자 너무 보고싶어,5월 3일,,
3115,여러분 늙은이같지만 한 말씀 드립니다... 잇몸이 붓고 아플 땐 파로돈탁스.. 파로돈탁스로 양치하세요...  내가 잇몸에서 피를 보고 말겠다 하는 심정으로 잇몸을 힘차게 닦아주십시오 'ㅅ',5월 3일,,2
3116,볼도 뻐근함.. 정수리 콕콕 찌르는 것 같음.. 잇몸도 난리남ㅠ 일단 외이도염일 수도 있으니까 소염제랑 비타민 챙겨먹었음. 약사선생님이 열나면 응급실이라고 가고 내일 아침에 꼭 병원가라고 하셨음..ㅠ 넹ㅜ,5월 3일,,4
3117,"@yellowjay9592_
 님에게 보내는 답글",5월 3일,,1
3118,아 암만봐도 개죻네(마른잇몸 저 복근이 보이도록 유니폼 챡 달라붙는 소재라는게 또 너무 좋고 그와중에 배에 군살하나없어서 배꼽근처는 살짝 남아서 주름접힌것도 개죠아 이쯤되면 그가 참외배꼽이어도 사랑할수있을것같음,5월 3일,1,25
3119,아 잇몸 말랏다,5월 3일,,1
3120,"@Sseomun
 님에게 보내는 답글",5월 3일,,
3121,잇몸 말라붙엇덩,5월 3일,,
3122,응응 내가 졌다 잇몸이 마른다,5월 3일,,
3123,잇몸 말라.. 너무 귀여워…..｡ﾟ( ﾟஇ‸இﾟ)ﾟ｡,5월 3일,,3
3124,"@twit_dust
 님에게 보내는 답글",5월 3일,,
3125,아 시발 김턔헝왤케귀야워 잇몸 ㅏ마름,5월 3일,,1
3126,아 잇몸 마르네;;,5월 3일,,1
3127,이부키、잇몸 아껴쓰도록 해~ 무엇보다도 이는 오래 써야하는 것이니까요 www,5월 3일,,1
3128,내일이면 아마 잇몸에서 피날듯..?,5월 3일,,1
3129,,,,
3130,글고 배우들다 이마츠루 배우분 귀여워하는거 너무 눈에보여섴ㅋㅋㅋㅋㅋㅋ나도 잇몸만개함. ㅠㅠ,5월 3일,,3
3131,닛카리 이마츠루 오면 잇몸만개하는거 ㄹㅇ 발림,5월 3일,,1
3132,"@Dayul_angry
 님에게 보내는 답글",5월 3일,,
3133,"사실 야한게 보고싶음에도
방 나서자마자 해량씨 끌고가서 양치시키는 무현쌤밖에 안떠오름ㅠㅋㅋㅋ
양치 세번은 하고나서야 과도한 칫솔질 또한 잇몸에 좋지 않다는것을 깨닫고 그만두게 할것같음ㅋㅋㅋㅋㅋㅋㅋㅋ",5월 3일,,3
3134,"꺄 절님(
@MD_kingWY
)께서 나눔해주신 포카가 도착했어요 우아아악 보기만 해도 잇몸웃음나는 큐티해피 포카ㅠㅠ 담아주신 편지봉투도 같이그려주신 덴샤도 보내주신 스티커도 흰꽃들이 잔뜩이라 너무 뽕차요 나눔해주셔서 감사합니다 흐윽 절님 러브 뽀",5월 3일,5,22
3135,"대공이 된 하루, 제복과 함께한 뵤이로그
내 취향대로 분할 편집(사실 매분 매초가 내 취향
하 잇몸 말라...

full ver. https://youtu.be/AkTuZT5Whlg",5월 3일,6,46
3136,며칠 계속 뭐 먹을 때 잇몸 아프더니 위쪽 사랑니 내려오나봐... 아무래도 균랑을 너무 많이 한 탓인가,5월 3일,,1
