,본문,날짜,리트윗,하트
3917,치아교정땜시 임플란트 해야하니라 앞니를 다 뺏는데 습관적으로 쯥쯥거리는것도 디게 한심하고 안쓰러운데 정신못차리고 술먹는것도 짜증나. 노는게 우선인점은 내가 아빠를 짜증날 정도로 닮아서 소름이다. 가족을 우선하라는걸 강요하는 편은 아닌데 엄마가 낼모레 정년퇴임하는데 말이야.,2018년 10월 29일,,
3918,아랫어금니 치아교정할 때 왜 뽑는 지 이해는 가.. 유별나게 크고 자리비중만 큰것같다,2018년 10월 29일,,
3919,냉면 조아 사람에게 치아교정은 넘 괴로운 거야,2018년 10월 29일,,
3920,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 빠르게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 https://instagram.com/p/Bo-yVaugYwQ/?utm_source=ig_twitter_share&igshid=xftw3xwl1lcl…,2018년 10월 29일,,
3921,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 # 주걱턱 #주걱턱교정 https://instagram.com/p/BpMN_ToAyHs/?utm_source=ig_twitter_share&igshid=18d5j49x0lgr2…,2018년 10월 29일,,
3922,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ #압구정민치과 #주걱턱 02-547-7708 #치아교정 #주걱턱교정 https://instagram.com/p/BpTkwRIguuj/?utm_source=ig_twitter_share&igshid=1cvci9jssl4xa…,2018년 10월 29일,,
3923,"보이는 교정장치로 치아교정 망설이시는 분!

서울탑치과병원 '인비절라인'은
보이지 않는 투명교정으로 
발치가 필요한 치아교정도 가능합니다!
또, 이미 효과가 입증된 투명교정으로
교정하는 기간에도 예쁘게 교정하실 수 있습니다:)

•상담전화: 02-588-2833
#투명교정 #인비절라인 #서초동치과",2018년 10월 29일,,1
3924,RT>치아 교정 끝나니까 외모가 더 레벨업한 느낌일세?,2018년 10월 29일,,
3925,"#치아교정 을 시작 할 때, 생각해야 할 것은
왜 치아교정을 해야하는지, 원인은 무엇인지,
그리고 어떤 것을 중요하게 생각해야 하는지 등 다양합니다.
#치아교정장치 의 선택도 매우 중요한데요.

당신에게 가장 잘 맞는 #교정장치 는 무엇일까요?
#센트럴치과 #치아교정 #돌출입교정 #킬본교정 #킬본",2018년 10월 29일,,
3926,어린이 부정교합 프랑켈 장치로 편하고 쉽게 고친 영상~#압구정민치과 02-547-7708 #치아교정 https://instagram.com/p/Bnhf_NCACWi/?utm_source=ig_twitter_share&igshid=16haud0r0xxs9…,2018년 10월 30일,,
3927,어린이 #부정교합 #압구정민치과 에서 #프랑켈 장치로 편하고 쉽게 끝낸 #동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 #반대교합 https://instagram.com/p/BpYbFiUAP9R/?utm_source=ig_twitter_share&igshid=4ezqknvhpxb1…,2018년 10월 30일,,
3928,#압구정민치과 에서 #어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱 #주걱턱교정 #반대교합 https://instagram.com/p/BpWMtVMAyZ1/?utm_source=ig_twitter_share&igshid=lxj5joclhn61…,2018년 10월 29일,,
3929,어린이 #부정교합 #프랑켈 장치로 #압구정민치과 에서 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 https://instagram.com/p/BpcDQCFHMsI/?utm_source=ig_twitter_share&igshid=128zr65q07o7v…,2018년 10월 29일,,
3930,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2018년 10월 29일,,
3931,"[무턱]
무턱 역시 상태에 따라서 다양한 수술 방법이 있는데, 부정교합을 동반하거나 돌출입, 주걱턱이 동반된 경우에는 양악수술을 통해 상악, 하악 뼈의 위치를 바로잡아 주고 치아교정으로 마무리를 지어 개선할 수 있다. http://pstimes.net #피에스타임즈 #무턱수술",2018년 10월 29일,,
3932,어린이 #부정교합 #프랑켈 장치로 편하고 빠르게 고친 #동영상~ 02-547-7708 #치아교정 https://instagram.com/p/Bo0DiaHAuTS/?utm_source=ig_twitter_share&igshid=ddsrp2xgepsn…,2018년 10월 29일,,
3933,#어린이 #부정교합 #반대교합 #프랑켈 장치로 쉽고 편하게 치료한 #동영상~ 02-547-7708  #압구정민치과 #치아교정 #주걱턱 #주걱턱교정 https://instagram.com/p/BpGq0rbnVd9/?utm_source=ig_twitter_share&igshid=1wp41idqs0pwq…,2018년 10월 29일,,
3934,"@b_bbling
 님에게 보내는 답글",2018년 10월 29일,,1
3935,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 # 주걱턱 #주걱턱교정 https://instagram.com/p/BpMN_ToAyHs/?utm_source=ig_twitter_share&igshid=q1zenpy88zef…,2018년 10월 28일,,
3936,"이민기 성폭력 사건 후 외모도 연기도 퇴보한 뷰티인사이드, 치아교정 성형수술?... http://youtu.be/V0l4jZ0zTts?a",2018년 10월 28일,,
3937,"23. 제카밈 자연 미인!

그...죄송한데 저 치아 교정중이구...겨드랑이도 레이저로 지져벌인거시애오....",2018년 10월 28일,,
3938,"#TMI
치아교정을 하면 치과에 가서 교정기를 조정할 때마다 생기는 통증 때문에 밥이 잘 안넘어갑니다. 하지만 문제는 거기서 덜 먹어야하는데 안 씹고 그대로 우겨넣게 되어 포만감을 더 늦게 느끼는 경우도 없는게 아니라서 체중의 변화는 말 그대로 케바케..",2018년 10월 28일,,3
3939,인스타그램에 떴던 광고였다. 한 번은 치아교정 상담 가봤던 적 있는데 내가 돈만 있으면 그날 당장 치아 뽑고 교정기 심을 기세였다. 누가 ... 교정 상담 받고 그 당일에 계약서 쓰고 교정기 끼냐고요 ... 존나 무서워 ... ㅜㅜ,2018년 10월 28일,,
3940,방준혁 치아교정 했겠지 ??,2018년 10월 28일,,
3941,"ㅋ큐큐큐ㅠㅠ 치아 교정하는거랑 감기때문에 잠간 갔다왔어...!
아이고 주님ㅠㅠ 자꾸 귀여운 도윤이를ㄹㅠㅠㅠㅠ 아니야 도윤아 맛난거 많이 먹고 힘내야지ㅠㅠ 고이고이 모셔나(?)((도윤이 손에 고기 쥐어줌ㅁ)) 내동생도 도윤이 인장ㅠㅠㅠ 나야 너무 좋지ㅠㅠ((내동생도 꾸와악))",2018년 10월 28일,,
3942,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 28일,,
3943,어우 치아교정해서인지 수염깍을때 아프다,2018년 10월 28일,,
3944,"@SAY_SSI
 님에게 보내는 답글",2018년 10월 27일,,
3945,어린이 #부정교합 #프랑켈 장치로 #압구정민치과 에서 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 https://instagram.com/p/BpcDQCFHMsI/?utm_source=ig_twitter_share&igshid=o3vfnlx1t457…,2018년 10월 27일,,
3946,어린이 #부정교합 #압구정민치과 에서 #프랑켈 장치로 편하고 쉽게 끝낸 #동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 #반대교합 https://instagram.com/p/BpYbFiUAP9R/?utm_source=ig_twitter_share&igshid=1bir51qlpkeyt…,2018년 10월 29일,,
3947,나 치아교정 하려구,2018년 10월 27일,,
3948,"@hae1568
 님에게 보내는 답글",2018년 10월 27일,,
3949,분명히 쩌리 어릴 때 코즈카 다카히코랑 찍은 사진 있었는데...치아 교정전이고 너무 심한 뻐드렁니라서 얼굴 못 알아봤던 흑역사 사진을 저장해놨는데 못찾겠다,2018년 10월 27일,,
3950,저는 치아 교정때문에 주기적으로 가요 ㅠㅠㅜ 오늘 사랑니쪽 손본것도 그거때문이라...  염라님은 무슨일이시기에 어금니쪽을 보시는거에요 ㅠㅜ 아프심안대요...,2018년 10월 27일,,
3951,"치과 와서 아들 기다리는데 졸림..
치아교정도 다 끝났는데..올때마다 고정시킨 철사 끊어지거나 충치 때운게 털어지거나..새충치땜시 늘 추가비용.. 발랜시아 신발 신고 다니는 부르조아 돈덩어리 아들아~ 아빠 좀 살 려주라..ㅜㅜ",2018년 10월 27일,,
3952,"@threekyong
 님에게 보내는 답글",2018년 10월 27일,,
3953,"육지담 인성 치아 교정 성형 대학교 과거사진: http://youtu.be/Xlkj3Szdws8?a via 
@YouTube",2018년 10월 27일,,
3954,"드디어 오늘이구나

내가 치아교정을 하는 날이",2018년 10월 27일,,
3955,앜ㅋㅋㅋㅋ잘했쪙 내 친구는 치아교정실리콘 끼우더랔ㅋㅋㅋㅋ,2018년 10월 26일,,
3956,알고보니 치아교정 이런거면,2018년 10월 26일,,
3957,"#밥_떡_빵_죽_면_중에서_좋아하는_순서대로_써보자
씹기쉬운거!!+맛잇는거!!(치아교정인간
죽-면-떡-밥-빵",2018년 10월 26일,,
3958,치아교정 잘하는곳 아는사람~,2018년 10월 26일,,
3959,"수능 끝나고 할 일

-휴대폰 바꾸기
-라식(또는 라섹)
-치아 교정(?)
-피부과
-PT
-배우기(드럼, 노래, 춤 etc..)
-통장 만들기 (덕질통장, 주택청약통장 etc..)
-돈 벌기(알바-과외/학원)
 카메라
 덕질 자금 (앙콘, 향수 etc..)
 여행 자금

휴.. 바쁘다!! 20일만 더 버티자!!",2018년 10월 26일,1,3
3960,"치아교정(orthodontics)은 치열을 재배열하여 이상적인 심미, 발음, 저작 등의 기능을 회복시켜주는 치료를 말합니다. 턱뼈 자체의 관계까지 교정해줄 수 있는 악교정수술(orthognathic surgery)과 동반되는 경우도 많습니다.",2018년 10월 26일,,
3961,"@kgiraffe1127
 님에게 보내는 답글",2018년 10월 26일,,
3962,어린이 #부정교합 #압구정민치과 에서 #프랑켈 장치로 편하고 쉽게 끝낸 #동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 #반대교합 https://instagram.com/p/BpYbFiUAP9R/?utm_source=ig_twitter_share&igshid=lqtzmiuym3tm…,2018년 10월 26일,,
3963,#압구정민치과 에서 #어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #반대교합 #주걱턱교정 #주걱턱 https://instagram.com/p/BpYP0jVAo4B/?utm_source=ig_twitter_share&igshid=1aix386u9jp37…,2018년 10월 26일,,
3964,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 26일,,
3965,헉 이 클라우드 넘 청순해 지금도 뽀얗구 예쁘지만 확실히 아내일로 인해서 많이 힘들어했었다는게 느껴지네요 팻 안경은 14살? 부터 꼈을거예요 애기때 치아교정했고… 비설에도 써놧지만 사고전까지는 막내라서 사랑받고 엄마아빠가 어리광 다받아주며 자랐다… 사고 후에는 으응 그렇구요…,2018년 10월 26일,,
3966,나 치아교정 하려구,2018년 10월 27일,,
3967,"@hae1568
 님에게 보내는 답글",,,
3968,"내년 안으로 내 목표는
운전면허를 딸것이고
치아교정을 할것이다 ㅇㅅㅇ",2018년 10월 25일,,
3969,혹시 치아 교정이요?,2018년 10월 25일,,
3970,#압구정민치과 에서 #어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱 #주걱턱교정 #반대교합 https://instagram.com/p/BpWMtVMAyZ1/?utm_source=ig_twitter_share&igshid=1rnwa20hpuxpj…,2018년 10월 25일,,
3971,어린이 #부정교합 #프랑켈 장치로 #압구정민치과 에서 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱 #주걱턱교정 #반대교합 https://instagram.com/p/BpWFizNgb4w/?utm_source=ig_twitter_share&igshid=frhkfj1m5gw1…,2018년 10월 25일,,
3972,어린이 #부정교합 #프랑켈 장치로 #압구정민치과 에서 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #반대교합 #주걱턱교정 #주걱턱 https://instagram.com/p/BpWEiMig6PX/?utm_source=ig_twitter_share&igshid=1tqrtpdpuc7ro…,2018년 10월 25일,,
3973,어린이 #부정교합 #압구정민치과에서 #프랑켈 장치로  편하고 빠르고 고친 #동영상~ #반대교합 02-547-7708 #주걱턱교정 #주걱턱 #치아교정 https://instagram.com/p/BpV_cH2gT0l/?utm_source=ig_twitter_share&igshid=moodf9aftp61…,2018년 10월 25일,,
3974,"나 내가 다니는 치과 너므 좋아함 신경치료도 하나도 안아프게 잘하고 치아교정도 잘 끝났어! 내 대학동기는 여기서 치료했던거 대학병원에서 ""와 이 신경치료 어디서 했어요? 진짜 잘했네""라는 말도 들었대",2018년 10월 25일,,
3975,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #어머니 #인터뷰 #영상~  #압구정민치과 02-547-7708 #치아교정 #반대교합 #주걱턱교정 #주걱턱 https://instagram.com/p/BpVzGSEgavK/?utm_source=ig_twitter_share&igshid=ym0s7qa60z5v…,2018년 10월 25일,,
3976,치아교정도 해야겠지,2018년 10월 25일,,
3977,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 빠르고쉽게 치료한 #압구정민치과 동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 https://instagram.com/p/BpVp53yAvgO/?utm_source=ig_twitter_share&igshid=1vedsvdcr8z85…,2018년 10월 25일,,
3978,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 25일,,
3979,어머 미친 좆본새끼들이 어디서 입을 놀려 치아 교정이나 하라,2018년 10월 24일,,
3980,설측치아교정비용?신림동치과는.. (출처 : 관악구신림.. | https://blog.naver.com/uzcylz93ua/221384156140… 블로그) http://naver.me/FRVuezIm,2018년 10월 24일,,
3981,치아 교정 하는 사람 보고 전부 외모 가꾸려고 한다~ 이딴 식으로 보진 마요 젭알,2018년 10월 24일,,
3982,"돈은 무언가를 살릴 수도 죽일 수도 있어 그런 듯해... 현재 핸드폰 액정 깨먹어버린 이 후로 나중에 지가 어느 순간 뒈져도 공기계 예전 폰으로 다시 돌아가면 돼거든 이름하여 부활...!!!

후 치아 교정한 돈 겁나 아까운데
핸드폰...이것만은 잘 산듯...",2018년 10월 24일,,
3983,"깔끔하고 세련된 이미지를 위해, 날렵하고 입체감 있는 턱선을 위해!
#무턱교정 을 생각하시는 분들  
#무턱수술 과 #치아교정 사이에서 고민중이시라면?

통증이 적고, 빠르고, 심미적인 #킬본교정 의 장점을 알아보세요!

#돌출입교정 #무턱 #킬본 #킬본장치 #무턱치료 #센트럴치과",2018년 10월 24일,,
3984,어린이 #부정교합 #프랑켈 장치로 편하고 쉽고 빠르게 치료한 #압구정민치과 #동영상~ 02-547-7708 #치아교정  #반대교합 https://instagram.com/p/BpTlOUWgY89/?utm_source=ig_twitter_share&igshid=1w611khl7yt5b…,2018년 10월 24일,,
3985,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ #압구정민치과 #주걱턱 02-547-7708 #치아교정 #주걱턱교정 https://instagram.com/p/BpTkwRIguuj/?utm_source=ig_twitter_share&igshid=at72sqcnqhbt…,2018년 10월 24일,,
3986,,2018년 10월 25일,,
3987,치아교정도 해야겠지,2018년 10월 25일,,
3988,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 빠르고쉽게 치료한 #압구정민치과 동영상~ 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 https://instagram.com/p/BpVp53yAvgO/?utm_source=ig_twitter_share&igshid=1vedsvdcr8z85…,,,
3989,"맥어보이는 2011년에 치아교정을 했습니다. 원래 앞니가 조금 벌어져 있었는데 본인은 그게 결점이라고 생각하지 않아서 교정을 하고 싶지 않았지만, 매니지먼트 측의 권유(?)로 결국 하게 되었다고 합니다.",2018년 10월 22일,,
3990,"#치아건강 #생각한다면 #미니쉬

카카오톡 문의 : todaydental
전화상담 문의 : 1899-2854

#미니시 #minish #미니쉬포맨 #예쁜미소 #오늘안치과 #미니쉬치료 #미니쉬비니어 #미니쉬비니어치료 #안티에이징 #부러진치아 #치아교정 #강남치과 #신사동치과 #건강한미소#심미치료#압구정치과 #라미네이트",2018년 10월 22일,,
3991,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 치료된 #동영상~ #압구정민치과 02-547-7708 #치아교정 #주걱턱교정 #주걱턱 https://instagram.com/p/BpNy7CegDDi/?utm_source=ig_twitter_share&igshid=lwnxlv48unjx…,2018년 10월 22일,,
3992,어린이 #부정교합 #프랑켈 장치로 편하고 빠르고 쉽게 치료한 #동영상~ 02-547-7708 #치아교정 #압구정민치과 #주걱턱 #주걱턱교정 https://instagram.com/p/BpNwOTWAsqn/?utm_source=ig_twitter_share&igshid=274kytu7rd7s…,2018년 10월 22일,,
3993,"아.. 또 이빨이 와르르 무너지듯 빠져버리는 꿈 꿨다.
흉몽이라는데 주기적으로 꿔서 참 ...
이번엔 아랫이빨이 거의 다 빠지고 꿈속의 나는 치아교정중이라 .. 보철과 함께 진짜 와르르ㅡㅡㄹ... 치아 딱뱉고 거울 보자마자 깨버렸다",2018년 10월 22일,,
3994,진짜 치아교정 너무 신기한거같다.. 완전 다른 사람이 되어버리네,2018년 10월 22일,,
3995,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 21일,,
3996,치아 교정하면 아파서 잘 못먹고 그래서 살 빠진다고 그러던데 나는 아픈건 아픈거고 배고픈건 배고픈거라서 안 아프게 먹는 요령을 찾아서 먹음.,2018년 10월 21일,,1
3997,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 # 주걱턱 #주걱턱교정 https://instagram.com/p/BpMN_ToAyHs/?utm_source=ig_twitter_share&igshid=18n0wrp0t8i2k…,2018년 10월 21일,,
3998,어린이 #부정교합 #반대교합 #프랑켈 장치로 쉽고 빠르게 치료된 #동영상~ 02-547-7708 #치아교정 #주걱턱 #주걱턱교정 https://instagram.com/p/BpMNZbIAqcE/?utm_source=ig_twitter_share&igshid=155uxgvmexi1r…,2018년 10월 21일,,
3999,교정? 치아교정?,2018년 10월 21일,,
4000,어린이 #부정교합 #프랑켈 장치로 #반대교합 쉽고 편하게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 #주걱턱 #주걱턱교정 https://instagram.com/p/BpLbsxmA_HT/?utm_source=ig_twitter_share&igshid=1pyw98hxeqeh5…,2018년 10월 21일,,
4001,"예를 들어 만약 성 동일성 장애라면 그 사람의 '원래 성'을 일깨워주려 할 것이 아니라(그러니까 전환치료 같은거) 성전환 수술을 받는게 더 간단? 한 문제해결에 가깝다는 말이다
사실 육체의 개조는 좀 더 간단한 범위에서 일어나고 있잖아 치아교정 성형..성을 바꾸는 문제는 좀 더 큰 범위일 뿐",2018년 10월 21일,,1
4002,어린이 #부정교합 #반대교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상 ~ 02-547-7708 #압구정민치과 #치아교정 #주걱턱 #주걱턱교정 https://instagram.com/p/BpLa9bGAJB4/?utm_source=ig_twitter_share&igshid=dmnfb2fdta1u…,2018년 10월 21일,,
4003,어린이 #부정교합 ##반대교합 #프랑켈 장치로 편하고 빠르게 치료한 #동영상~ 02-547-7708 #치아교정 #주걱턱 #주걱턱교정 #압구정민치과 https://instagram.com/p/BpLakKiA2Jr/?utm_source=ig_twitter_share&igshid=ojlhdi08tzlv…,2018년 10월 21일,,
4004,"올해 치아교정 끝날 것 같노. 부정교합만 고치려고 하는데 자댕이가 자꾸 앞니 벌어진거, 미백까지 해야 예쁘다고 지랄떨어서 난 미용교정 하는게 아니라고 화냈노. 그러고 나니까 은근슬쩍 내년까지 하려는걸 올해로 딱 떼게 됐노. 교정 끝나면 꾸준히 서울 올라가는 일정이 없어지는건 조금 아쉽노.",2018년 10월 20일,,1
4005,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 20일,,
4006,,2018년 10월 22일,,
4007,"아.. 또 이빨이 와르르 무너지듯 빠져버리는 꿈 꿨다.
흉몽이라는데 주기적으로 꿔서 참 ...
이번엔 아랫이빨이 거의 다 빠지고 꿈속의 나는 치아교정중이라 .. 보철과 함께 진짜 와르르ㅡㅡㄹ... 치아 딱뱉고 거울 보자마자 깨버렸다",2018년 10월 22일,,
4008,진짜 치아교정 너무 신기한거같다.. 완전 다른 사람이 되어버리네,2018년 10월 22일,,
4009,"#치아교정 을 하고 계신다면 필수! 
깨끗한 #교정장치유지 를 할 수 있는 #치실사용법
#치실 쓰다가 오히려 피를 본 경험이 있으신 분들
건강한 #치아관리 를 위해서도 꼭 챙기시기 바랍니다!",2018년 10월 19일,,1
4010,#어린이 #부정교합 #반대교합 #프랑켈 장치로 쉽고 편하게 치료한 #동영상~ 02-547-7708  #압구정민치과 #치아교정 #주걱턱 #주걱턱교정 https://instagram.com/p/BpGq0rbnVd9/?utm_source=ig_twitter_share&igshid=1czpdg6ynzi0v…,2018년 10월 19일,,
4011,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 19일,,
4012,"#치아건강 #생각한다면 #미니쉬

카카오톡 문의 : todaydental
전화상담 문의 : 1899-2854

#누런이 #벌어진 #앞니 #치아 #잇몸 #치과추천 #다시 #미니쉬치료 #미니쉬비니어 #미니쉬비니어치료 #minish #강남치과 #신사동치과 #오늘안치과 #라미네이트 #서울치과 #치아교정 #압구정치과 #안티에이징",2018년 10월 19일,,
4013,어린이 #부정교합 #프랑켈  장치로 편하고 빠르게 치료한 #동영상~ 02-547-7708 #치아교정 #압구정민치과 # 주걱턱  #주걱턱교정 https://instagram.com/p/BpGhWWYnQUY/?utm_source=ig_twitter_share&igshid=1rlnl51tahhf2…,2018년 10월 19일,,
4014,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #압구정민치과 #치아교정 #주걱턱 #주걱턱교정 https://instagram.com/p/BpGUS3Mndhu/?utm_source=ig_twitter_share&igshid=tcnhkr1u1fo6…,2018년 10월 19일,,
4015,"@dlgkrwns_ink_10
 님에게 보내는 답글",2018년 10월 19일,,
4016,"@HANGI_cos
 님과 
@HAN_GI_cos
 님에게 보내는 답글",2018년 10월 18일,,
4017,"곱네, 고와. 치아 교정 끝난 최근이 더 빛나는 듯. 동생들도 대박.",2018년 10월 18일,25,17
4018,광진구 치아교정 예쁜치아를 원하신다면!!! http://blog.naver.com/eunhee4846/221380417977…,2018년 10월 18일,,
4019,"남편 월급이 보통 액면 60 좀 넘는다 치면 매달 세금 제하면 40 조금 넘는데, 그걸로는 택도 없고 보너스는 또 보너스대로 애들 치아 교정이며 여행 등등으로 써야 해서, 아내인 내가 일을 해야 우리가 진짜 옷도 사고 신발도 살 수 있는 게 현실이다.",2018년 10월 18일,9,7
4020,#어린이 #부정교합 #프랑켈 장치로 편하고 쉽고 빠르게 치료한 #동영상~ #압구정민치과 02-547-7708 #치아교정 #주걱턱교정 https://instagram.com/p/BpEPO0AgowJ/?utm_source=ig_twitter_share&igshid=1c0cni42jq1xm…,2018년 10월 18일,,
4021,어린이 #부정교합 #프랑켈 장치로 편하고 빠르고 쉽게 고친 #동영상 02-547-7708 #치아교정 #압구정민치과 https://instagram.com/p/BpEOBc-AqC7/?utm_source=ig_twitter_share&igshid=11df1rgdu9tg7…,2018년 10월 18일,,
4022,"#치아건강 #생각한다면 #미니쉬

카카오톡 문의 : todaydental
전화상담 문의 : 1899-2854

#치아변색 #앞니 #마모 #짧은 #치아 #누런이 #치아미백 #미니쉬치료 #미니쉬비니어 #미니쉬비니어치료 #치과추천 #minish #강남치과 #신사동치과 #오늘안치과 #서울치과 #치아교정 #압구정치과 #안티에이징",2018년 10월 18일,,
4023,경수 코에 치아교정 고무줄이야 뭐야..,2018년 10월 18일,,1
4024,"곱네, 고와. 치아 교정 끝난 최근이 더 빛나는 듯. 동생들도 대박.",2018년 10월 18일,25,17
4025,광진구 치아교정 예쁜치아를 원하신다면!!! http://blog.naver.com/eunhee4846/221380417977…,2018년 10월 18일,,
4026,"남편 월급이 보통 액면 60 좀 넘는다 치면 매달 세금 제하면 40 조금 넘는데, 그걸로는 택도 없고 보너스는 또 보너스대로 애들 치아 교정이며 여행 등등으로 써야 해서, 아내인 내가 일을 해야 우리가 진짜 옷도 사고 신발도 살 수 있는 게 현실이다.",2018년 10월 18일,,
4027,음 치아교정찾아보는데 어렵군..,2018년 10월 18일,,
4028,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #압구정민치과 #주걱턱 https://instagram.com/p/BpDdQgrAYt8/?utm_source=ig_twitter_share&igshid=1shdezv5zi6xg…,2018년 10월 18일,,
4029,어린이 #부정교합 #프랑켈 장치로 편하고 쉽게 고친 #동영상~ 02-547-7708 #치아교정 #주걱턱 #압구정민치과 https://instagram.com/p/BpDSLDtAHSo/?utm_source=ig_twitter_share&igshid=ukn6yl6xzzu0…,2018년 10월 18일,,
4030,하긴 뭐 나도 치아교정 정도는 했으니.....사실 외모에는 별 관심은 없었고 중학교때 이 빠지고 병원갔는데 이때 의사가 잘못 넣었는지 이가 조금씩 틀어져서 한 거지만...,2018년 10월 18일,,
4031,그럼 저뉸 우선 치아교정을 하고꙼̈ 오겠습니다̆̎!̤̻!̤̻,2018년 10월 17일,,
4032,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 17일,,
4033,진짜 치아 교정해야할지도 몰라,2018년 10월 17일,,
4034,치아 교정해보신분....??,2018년 10월 17일,,
4035,"I have a brace on my teeth.
나 치아교정 중이야.",2018년 10월 17일,,
4036,얘들아 나 치아교정모델 이벤트 당첨됬다는데 : http://gwisin.com/bbs/board.php?bo_table=m3&wr_id=23249&sca=%EC%9D%B5%EB%AA%85%EB%8C%80%ED%99%94…,2018년 10월 17일,,
4037,"안녕하세요. 이번 학술제 논문작성을 위한 자료를 수집중입니다. 모든자료는 익명으로 수집될예정이며 학술제이외는 사용되지 않을것을 약속드립니다. 부디 많은 참여부탁 드립니다.

치아교정에 대한 만족도 설문조사
출처 : http://naver.me/G0CIVuXK 폼",2018년 10월 17일,3,1
4038,치아교정한 크레이그 귀엽다,2018년 10월 17일,,2
4039,"돌출입, 빨리 해소하고 싶어요!#
치아교정기간 얼마나 걸리나요?
 #킬본교정 은 #선돌출입교정 방식으로
보통 6개월~1년사이에 돌출입을 해소할 수 있습니다.
(환자의 연령, 치아상태 및 골질, 골 대사율에 따라 치료기간은 달라질 수 있습니다)
#돌출입 #돌출입교정 #킬본인비트랙터 #센트럴치과",2018년 10월 17일,,
4040,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2018년 10월 16일,,
4041,"흐으 치아교정 진짜 고생하던데.. 힘내요 ㅠ
언제 한번 또 만나야할텐데..! 오랜만에 너울이 얼굴좀 보고싶다",2018년 10월 16일,,
4042,으와와 네가 더 힘들겠다... 치아교정? 본격적으로 하는거야??,2018년 10월 16일,,
4043,강남치과 치아교정을 찾는 이유는 여러가지 http://blog.daum.net/natural2909/10,2018년 10월 16일,,
4044,"추가비용 전혀 없는 치아교정 신청자 모집합니다
http://inchan.kr/t49l9v2cis

사람들이 서울유로치과를 찾는 있네요..
 ##명언",2018년 10월 18일,,
4045,,2018년 10월 16일,,
