,본문,날짜,리트윗,하트
3038,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3039,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3040,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3041,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3042,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3043,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3044,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3045,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3046,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3047,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3048,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3049,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3050,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3051,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3052,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3053,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3054,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3055,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3056,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3057,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3058,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3059,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3060,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3061,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3062,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3063,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3064,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3065,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3066,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3067,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3068,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3069,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3070,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3071,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3072,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3073,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3074,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3075,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3076,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3077,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3078,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3079,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3080,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3081,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3082,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3083,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3084,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3085,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3086,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3087,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3088,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3089,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3090,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3091,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3092,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3093,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3094,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3095,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3096,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3097,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3098,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3099,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3100,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3101,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3102,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3103,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3104,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3105,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3106,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3107,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3108,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3109,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3110,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3111,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3112,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3113,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3114,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3115,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3116,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3117,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3118,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3119,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3120,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3121,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3122,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3123,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3124,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3125,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3126,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3127,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3128,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3129,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3130,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3131,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3132,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3133,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3134,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3135,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3136,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3137,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3138,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3139,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3140,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3141,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3142,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3143,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3144,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3145,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3146,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3147,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3148,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3149,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3150,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3151,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3152,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3153,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3154,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3155,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3156,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3157,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3158,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3159,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3160,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3161,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3162,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3163,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3164,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3165,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3166,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3167,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3168,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3169,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3170,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3171,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3172,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3173,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3174,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3175,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3176,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3177,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3178,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3179,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3180,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3181,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3182,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3183,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3184,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3185,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3186,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3187,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3188,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3189,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3190,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3191,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3192,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3193,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3194,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3195,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3196,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3197,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3198,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3199,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
3200,"@nike984
 저도 수술했는데 오늘. 잔뜩 겁먹었었는데 다행히 뿌리가 깊지 않아 수월하게 뽑았어요. 이 치료는 아프지 않을때 하는게 가장 안아파요! 미국은 치과비용이 굉장히 비싸다던데...언능 오셔서 치료부터 받으셈~",2009년 12월 21일,,
3201,"계속 두통이 있었는데, 나중에 치통이 따라오더니, 결국엔 이빨하나 신경치료를 했다. 두통때문에 집중하기 힘들었는데 이빨이 썩은것 때문이었다니 약간 어이없지만, 시드니의 비싼 치과비용을 생각하면 더 어이없다. (신경치료 약 1,000불 크라운제외)",2009년 9월 29일,,
3202,자유로운 영혼으로 살고 싶은 욕망에 아쉽다가도 엄마 치과 비용을 생각하면 나는 참 무능한 불효자라는 생각.,2009년 7월 14일,,
3203,"(치과 원가 논쟁 참고글-2)  RT 
@SangJHwang
: 
@dogsul
 둘째, 치과는 임플란트 교정등으로 엄청난 비보험 수입을 거두고있습니다. 우리나라 치과비용은 OECD 국가들과 비교해서 떨어짐이 없습니다.",2010년 6월 24일,1,3
3204,"@dogsul
 님에게 보내는 답글",2010년 6월 24일,,
3205,"@DJDarkNight0
 치과...-ㅜ- 한방에 처리하는게 최고..

돈이야 한방으로 안되겠지만.ㅠ.ㅠ

비싼 치과비용",2010년 6월 15일,,
3206,시간은 많으시나 치과비용이 비싸서 치료를 받지 못하신 클리앙 분들께 치과치료 추천드리겠습니다^^ [v]1100 [c]29  http://j.mp/b656f9 모바일☞ http://j.mp/b44sVx,2010년 6월 7일,,
3207,"@plasticlemontre
 치과 비용.. 무섭죠.. ㄷㄷ..",2010년 5월 25일,,
3208,"@Basileia2010
 ^^ 치과 비용이 장난 아니죠 제가 탄산음료를 잘 안마셔셔 아마도 좀 도움이 된듯 ㅎㅎ",2010년 5월 8일,,
3209,"@ouring
 님에게 보내는 답글",2010년 5월 5일,,
3210,"@s_nib
 치과가 돌팔이일 리가ㅋㅋㅋㅋ 원래 치과 비용이 비싸....",2010년 4월 28일,,
3211,진아 치과 비용이 안습이겠구나...TT (@ 김병찬치과) http://4sq.com/c5jKT6,2010년 4월 26일,,
3212,"@dpsck
 님에게 보내는 답글",2010년 4월 21일,,
3213,"@sheeyun
 님에게 보내는 답글",2010년 4월 19일,,
3214,"@digirays
 님에게 보내는 답글",2010년 3월 20일,,
3215,"시스터가 거저먹은 노트북 값만큼, 저는 치과비용이 나가게 생겼네요
이것이 바로 등가 교환의 법칙?... 인데 뭔가 틀려?!!!!",2010년 1월 15일,,
