,내용,날짜,별점,재구매,한달사용기,종류
10075,부드러운모 강한모 번갈아 가며 쓰고 있어요. 칫솔 모 잘 안빠지고 아이가 잘 쓰고 있습니다.,2021-10-06,5,0,1,6
10076,잘 받았습니다~~~,2021-10-06,5,0,0,2
10077,이제 이거아니면 못쓰겟어오좋어요,2021-10-06,5,0,1,6
10078,칫솔이 부드러워 좋아요,2021-10-06,5,0,0,2
10079,치간치솔은 아주좋네요ㅋ,2021-10-06,5,0,1,5
10080,좋아요좋아요좋아요좋아요,2021-10-07,4,0,1,0
10081,치과에서 구입한거보다 저렴해서 좋아요,2021-10-07,5,0,0,1
10082,교정 칫솔 조아요  잘 사용중이에요~~!,2021-10-07,5,0,1,6
10083,교정이후 늘 여기만 사용해요,2021-10-07,4,0,0,3
10084,항상구입하던곳입니다 좋아요,2021-10-07,5,0,0,3
10085,포장도  깔끔하고 배송도 빠르고  좋습니다,2021-10-07,5,0,0,6
10086,색상도파스텔톤으로 이쁘고 잘쓸게요,2021-10-07,5,0,0,3
10087,어금니랑 유지장치 붙인곳 닦기 좋아요,2021-10-07,5,0,0,4
10088,사용해보니 이중모보단 좀 단단하단걸 느끼네용  그래도 다른칫솔보단 부드러워 잘 안닦이는 느낌 ? 중딩 아듥과 초딩 딸램이랑 저랑은 사용하구요  신랑은 흐물거려소 싫다며 다른제품 씁니다 ㅋ 전 재구매 의사 있어여 !! 색상도 파스텔톤이라 이쁘고 칫솔모 케이스도 아주 맘에드네여,2021-10-07,5,0,0,4
10089,두번째 주문이예요. 교정중이라 가성비좋게 쓰고있어요,2021-10-07,5,1,0,1
10090,늘쓰던상품만족하여재주문했습니다,2021-10-07,5,1,0,1
10091,배송도 빠르고 만족합니다.,2021-10-07,5,1,0,1
10092,너무너무 좋아요ㅎㅎ,2021-10-07,4,0,0,3
10093,칫솔모가 부드러워서 자극 없이 편하게 사용 중입니다,2021-10-07,5,0,1,1
10094,좋아요좋아요좋아요좋아요,2021-10-07,5,0,0,6
10095,다시 재구매했어요~^^아이와 함께 온가족이 사용중입니다. 또 구매할께요!,2021-10-07,5,1,0,2
10096,괜찬ㅅ네여~ 많이파세요,2021-10-07,5,0,0,5
10097,좋아요 빠른배송ㅎㅎ,2021-10-07,4,0,0,1
10098,잘 사용하고 있어요,2021-10-07,4,0,1,6
10099,칫솔모  부드러워  양치후  만족도  높아요,2021-10-07,5,1,0,1
10100,우리집 칫솔입니다 좋아요,2021-10-07,5,0,0,2
10101,예쁘고 가성비좋아요. 배송도 빠릅니다.,2021-10-07,5,0,0,3
10102,애가 교정중인데 좋다고하네요 다른것도 사용해봤는데 이걸로 정착하려고요,2021-10-07,5,1,1,1
10103,잘 사용하고 있어요,2021-10-07,5,0,0,5
10104,너무 만족합니다. 배송도 빨라서 너무 좋았습니다.,2021-10-07,5,0,0,3
10105,여러벌째  주문해서  사용합니다.교정치아에  좋습니다,2021-10-07,5,1,0,1
10106,한달째쓰고 있는데 부드러운데도 힘이 있어서 잘닦여요ㅎㅎ 다만 v모양컷팅이 좀 들쑥날쑥해용ㅎㅎ,2021-10-07,5,0,1,1
10107,벌써 3번째 구매입니다 편하게 빼서 쓰기 좋아요 가성비 갓입니다,2021-10-07,5,1,0,1
10108,좋아요 너무 좋아요,2021-10-07,4,0,0,1
10109,파스텔톤 귀여워요 ㅋㅋ,2021-10-07,5,0,0,3
10110,치과에서 구매해서 사용하다가 저렴한 가격으로 구매하게 되어 좋네요.,2021-10-07,5,0,0,1
10111,좋습니다 만족 합니다,2021-10-07,5,0,0,5
10112,그냥저냥 보통이네요,2021-10-07,3,0,1,2
10113,저렴하고 잘닦여요 !,2021-10-07,5,0,0,1
10114,다시 재구매했어요~^^아이와 함께 온가족이 사용중입니다. 또 구매할께요!,2021-10-07,5,1,0,2
10115,항상 사용하는 제품으로 좋아요./,2021-10-07,5,0,0,4
10116,교정기 때문에 칫솔 자주 바꿔야하는데 묶음으로 팔아서 편하고 좋아요. 다만 양치 중에 가끔 칫솔모가 하나씩 빠집니다.,2021-10-07,4,0,1,3
10117,구석구석 잘닦여서 너무좋아요,2021-10-07,4,0,1,3
10118,좋아요! 교정하고 있는데 딱이네요!,2021-10-07,5,0,1,5
10119,좋아요요요굿굿!/!,2021-10-07,5,0,1,2
10120,좋아요! 교정하고 있는데 딱이네요!,2021-10-07,5,0,1,6
10121,어금니 칫솔은 사용해 보니 아주 만족하고 있습니다 일반칫솔 같은 경우에는 손잡이 부분에서 칫솔모로 가면서 굴곡이 있는데 저는 사용해 보니 손잡이에서 칫솔모까지 일자로 되어있는 것이 사용하기에 더 편하네요~~ 그거빼고는 괜찮아요 ㅋ,2021-10-07,3,0,0,2
10122,좋아요! 교정하고 있는데 딱이네요!,2021-10-07,5,0,1,1
10123,너무 만족합니다. 배송도 빨라서 너무 좋았습니다.,2021-10-07,5,0,0,3
10124,교정한  아이  위해  주문해서  사용중입니다  만족합니다,2021-10-07,5,1,0,1
10125,칫솔모도 부드럽고 그립감도 좋았습니다,2021-10-07,4,0,0,1
10126,칫솔모가 탄력있고 좋아용 배송이 늦긴했지만. 뇌물?도 보내주셨네용,2021-10-07,5,1,0,2
10127,아주 잘 닦이는거 좋아요,2021-10-07,5,0,0,2
10128,모가 신기하게 생겼는데 잘닦이는것 같아요~,2021-10-07,5,0,1,3
10129,교정용으로 좋아요.,2021-10-07,5,0,1,6
10130,항상 잘 쓰고 잇어요,2021-10-07,5,0,0,2
10131,저렴하고 디자인도 예쁘고 좋아요,2021-10-08,5,0,0,1
10132,미세모라고는하지만 닦아보니 제 잇몸엔 많이 거치네요,2021-10-08,5,0,0,2
10133,아직 많이 써보진 않았지만 좋아요 담엔 더 굵은걸로 써봐야겠어요,2021-10-08,5,0,1,5
10134,굿~~~ 저렴하고좋네요.~~~~,2021-10-08,5,0,0,1
10135,이제부터 이칫솔로 바꿔야겠습니다^^좋아요,2021-10-08,4,0,0,2
10136,이제부터 이칫솔로 바꿔야겠습니다^^좋아요,2021-10-08,4,0,0,1
10137,어금니칫솔도 일반 칫솔처럼 길이가 꽤 커요 뾰족형만 샀는데 컨디션에 따라 쓰게 다음엔 둥근형 뾰족형 반반사야겠어요,2021-10-08,5,0,0,3
10138,"아직 사용 전이나, 깔끔하게 포장되어 빠르게 배송받아 만족합니다.",2021-10-08,5,0,0,6
10139,교정중이라 꼭 필요한데 잘 쓰고 있어요,2021-10-08,5,0,1,1
10140,V컷 교정솔 부드럽고 좋아요~,2021-10-08,5,0,0,1
10141,"교정중인데 저렴한 가격에 좋은 품질, 몇번째 구매입니다.",2021-10-08,5,0,0,1
10142,아이가 교정중이라 꼭 필요한데 잘쓰고 있어요,2021-10-08,5,0,1,3
10143,좋아요 잘 샀어요 재구매의사 있어요,2021-10-08,5,0,1,3
10144,좋아요 잘 샀어요 재구매의사 있어요,2021-10-08,5,0,1,3
10145,교정용칫솔좋아요.치과보다훨싸요,2021-10-08,5,0,1,1
10146,교정중이라 교정칫솔 용도로 구매했는데 사용감 좋아요,2021-10-08,4,0,1,1
10147,치과에서 사는 것보다 훨씬 저렴해서 구매했는데 아직 사용은 못해봤지만 패키지 실속 구성이 맘에 들어요!,2021-10-08,4,0,0,0
10148,부드럽고 좋네요 좋아요,2021-10-08,5,0,0,1
10149,교정 칫솔은 여기에서 사서 씁니다~ 가끔 칫솔모가 삐죽 나오지만ㅠ 나름 괜찮습니다!,2021-10-08,4,1,1,3
10150,딸아이가 교정 칫솔 소프트 하드 다 써보고있는데 아무래도 하드한게 더 낫다고하네요. 교정기 쪽을 닦다보니 칫솔 수명이 짧아져서 그런가봐요,2021-10-08,4,0,1,6
10151,사용하기 편해서 잘사용중임다,2021-10-08,5,0,1,1
10152,칫솔 모 가 너무 부드럽고 좋아요 만족합니다!!!,2021-10-08,5,0,0,1
10153,다 잘 왔고 좋은것같아요,2021-10-08,5,0,0,5
10154,교정용 칫솔로 딱 좋아요~!,2021-10-08,5,0,1,1
10155,치아교정중이라 써보기 시작했는데 생각보다 많이 안망가지네요.솔이 망가져서 얼마 못쓴다는 얘기가 있던데 저는 맘에 듭니다.,2021-10-08,5,0,1,1
10156,리필형 치간칫솔이랑 치간칫솔I형 같이샀는데 치간칫솔I형이 쓰기 편하네요,2021-10-08,5,0,0,5
10157,아직 써보지는 않았는데 포장이 깔끔해요,2021-10-08,5,0,0,1
10158,리필형 치간칫솔이랑 치간칫솔I형 같이샀는데 치간칫솔I형이 쓰기 편하네요,2021-10-08,5,0,0,5
10159,치과용이랑믿을수있어좋아요치과보다싸요,2021-10-08,5,0,1,5
10160,"상태 좋네요. 다만, 치간칫솔이 다 뜯겨왔어요.. 포장에만 좀 더 신경써주셔요.",2021-10-08,5,0,0,1
10161,미세모치고는 좀 아프네요,2021-10-08,5,0,0,2
10162,저렴하고 품질도 좋고 예쁘네요 잘쓰고 있어요 걱정없이 바꿔쓰니 좋아요,2021-10-08,4,0,1,6
10163,다음에 또 구매하겠습니다.,2021-10-08,5,0,0,1
10164,항상구매합니다. 배송도 빠르고 칫솔이 맘에 들어요,2021-10-08,5,1,0,3
10165,잘 사용하고있습니다..,2021-10-08,5,0,1,1
10166,좋습니다 좋습니다 좋습니다,2021-10-08,5,1,0,1
10167,부드럽고 좋네요 좋아요,2021-10-08,5,0,0,5
10168,색상이 예쁘고 맘에 드네요,2021-10-08,5,0,0,1
10169,색상이 예쁘고 맘에 드네요,2021-10-08,5,0,0,3
10170,잇몸이상하지않아쓰기편하고좋아요,2021-10-08,5,0,1,6
10171,아이가 교정 중이어서 샀어요 저렴하게 잘 구매한 것 같습니다.,2021-10-08,5,0,0,1
10172,가격이 저렴해서 좋아요.,2021-10-08,5,0,0,5
10173,부드럽고 좋네요 좋아요,2021-10-08,5,0,0,3
10174,잘쓰고있습니다! 감사합니다~,2021-10-08,5,0,1,6
10175,교정하고 있는 아이에게 딱이에요,2021-10-08,5,0,0,2
10176,적당히강도도 있고 좋아요,2021-10-08,4,0,0,2
10177,사용 방법을 몰라서 그런지 사용이 힘들어요 ㅠ 치간 칫솔 사용이 더 좋을거 같아요,2021-10-09,2,0,1,3
10178,강아지 칫솔로 사용중인데 진짜 짱!!!,2021-10-09,5,0,0,3
10179,진짜 강해요 ㅋㅋ 손에 힘을 빼고 칫솔질 해야해요 그래도 뽀득뽀득 잘 씻겨요,2021-10-09,3,0,1,3
10180,아직 써보지는 않았는데 패키지부터 아주 마음에 드네요! 좋습니다.,2021-10-09,4,0,0,1
10181,칫솔모가 자꾸 빠지고 길이가 달라져서 가위로 잘라가며 쓰고 있어요 그거 빼곤 좋습니다,2021-10-09,2,0,1,3
10182,항상구매하여 사용합니다. 칫솔이 맘에들어요,2021-10-09,5,1,0,5
10183,처음쓰니까 개운하게 뒷치아까지 닦여서 너무 좋았어요 하지만 약간 솔 힘이 세서 처음에는 자극이되서 잇몸에 피가 났어요 ㅠ,2021-10-09,4,0,0,3
10184,초6 남학생이 사용해보니 일반모보다 미세모가 더 편하다고합니다 일반모를 먼저 사용해보니 조금 쎄다라는 느낌이 든답니다,2021-10-09,5,0,0,6
10185,교정하는 아이 주려고 샀어요.배송 빠르고요. 가격 저렴하고 전체 포장 및 개별로 캡이 있어 깔끔하고 위생적이에요. 잡았을때 안 끄러지게 손잡이 뒤에 살짝 요철도 넣고 신경썼고 색깔도 예뻐요. 가격 조금 오르더라도 손 닿는 부분만 조금 부드러운 소재였으면 더 좋았을 것 같아요.,2021-10-09,4,0,0,6
10186,교정으로 칫솔을 자주 갈아야 하는데 유용합니당 미세모가 좋아요,2021-10-09,5,0,1,3
10187,저렴하고 편하게 주문했습니다. 품질도 만족스럽습니다,2021-10-09,4,0,0,5
10188,가성비 짱 입니다.,2021-10-09,5,0,0,1
10189,어금니 칫솔 교정하는 저에겐 꼭 필요한 필수템이예요 재구매 했습니다~~,2021-10-09,5,1,1,4
10190,색깔이 파스텔톤이라 애들이 너무 예쁘다고 하네요 근데 헤드가 역간 큰 편이어서 어금니까지 잘 닦이지 않아서 신경써서 닦아야해요,2021-10-09,5,0,0,3
10191,너무 잘닦여요 ~ 맘에듭니다,2021-10-09,5,0,1,4
10192,아이가 교정을 시작해서 칫솔질을 잘 해야 할 것 같아 구입했습니다. 치간칫솔과 다른 가족 치솔도 구매했어요,2021-10-09,5,0,0,4
10193,치과에서 산거랑 똑같이 좋아요! 색깔은 더 이뻐서 사용할 때 기분 좋았어요 ㅎㅎ고르는 재미가 있네용!:) 교정하는 동안 여기꺼만 쓸게용 !!,2021-10-09,5,0,0,3
10194,모가 부드럽고 어금니 잘 닦여요~~ 조금만 더 모가 작았음 하는 맘,2021-10-09,3,0,0,4
10195,좋아요. 감사합니다,2021-10-09,5,0,0,6
10196,사용하기 좋고 배송 빠릅니다,2021-10-09,5,0,0,5
10197,교정용에 딱이에요 만족,2021-10-09,5,0,0,1
10198,사용하기 좋고 배송 빠릅니다,2021-10-09,5,0,0,5
10199,교정중이라 칫솔 치과서 사는것보다 저렴하고 좋네요,2021-10-09,5,0,1,6
10200,매번 사용하는 칫솔이여서 그냥 좋은 가격에 잘 사용하고 있습니다,2021-10-09,5,1,0,1
10201,좋은 제품 입니다 ~~~~~~~~~~~^^,2021-10-09,4,0,0,1
10202,늘 쓰던제품 같은 곳에서 주문했습니다 배송도 만족합니다,2021-10-09,5,0,0,3
10203,배송도 빠르고 좋아요!! 꼼꼼하게 잘 배송왔습니다 건강한 치아위해 잘 쓸게요,2021-10-09,5,0,0,1
10204,주문한데로 잘왔습니다,2021-10-09,4,0,0,3
10205,늘 주문해서 쓰고있어요.,2021-10-09,5,1,0,3
10206,저렴해서 좋아요 배송도 빨랐어요,2021-10-09,5,0,0,1
10207,부드럽지 않아서 세척력은 좋은데 아이는 아파하네요,2021-10-09,5,0,0,3
10208,치과보다 저렴하고 좋아요,2021-10-09,4,0,1,1
10209,너무 만족해요! 가격도 괜찮고 잘 사용중입니다,2021-10-09,5,0,0,1
10210,사용중이라 같은걸로 재구매했어요,2021-10-09,5,0,0,1
10211,좋은 상품 빠르게 받았네요 감사합니당,2021-10-09,4,0,0,6
10212,교정 중 인데 약한 미세모가 더 맞네요,2021-10-09,5,0,0,6
10213,배송 빠르고 가격도 저렴한데 포장이 깔끔해서 좋았습니다.,2021-10-09,5,0,0,6
10214,잘 쓰고있어요 부분닦기 좋아요,2021-10-09,4,0,1,1
10215,첨 사용하는데  딸아이가 맘에들어하네요,2021-10-09,5,0,0,6
10216,아이 이빨 교정후 양치 하는데 유용할듯요,2021-10-09,5,0,0,1
10217,칫솔 좋아요 사은품 혀클리너도 잘 쓰고 있습니다 또 사러올것 같아요,2021-10-09,4,0,0,2
10218,치과에서 구잊하는 것보다 저렴하고 좋아요,2021-10-09,4,0,1,1
10219,어금니 칫솔도 미세모도 좋아용,2021-10-09,5,0,1,1
10220,깔끔한포장 매우마음에듭니다,2021-10-09,5,0,0,6
10221,항상구매합니다. 칫솔  치간칫솔 모두 맘에들어요,2021-10-09,5,1,0,3
10222,자주 애용합니다  교정이 빨리 끝나길 바랄뿐,2021-10-10,5,1,1,3
10223,한둘과 한줄사이 간격이 좀 넓으면 어땠을까 하는 아쉬움이 있어용ㅋㅋ,2021-10-10,4,0,1,3
10224,교정하는 울 아들 편하다고 하네요,2021-10-10,4,0,0,6
10225,빨리 배송와서 좋네요,2021-10-10,5,0,0,6
10226,어금니 잘 닦여서 만족합니다ㅎ 마모도 쉽게 안되구요 괜찮네요,2021-10-10,5,0,1,3
10227,7살 아이 충치예방위해 샀어요. 일반칫솔과 어금니칫솔 함께 씁니다. 아이도 금방 적응하더라구요. 잘 산 것 같아요!,2021-10-10,5,0,0,2
10228,생각한거랑 틀리지만 그래도 잘사용할ㄱㅔ요~^^*,2021-10-10,5,0,0,3
10229,아주좋아요 아주좋아요,2021-10-10,5,0,1,3
10230,좋아용.. 교정치과에서 맨날 한달주기로 7천원인가 주고 샀었었는데 여기서 진작 살걸 그랬어요! ㅠㅠ,2021-10-10,5,0,1,6
10231,배송도 빠르구요. 충치 예방위해 샀습니다!,2021-10-10,5,0,0,3
10232,저는 부드러운 모가 더 좋더라구요. 잘쓸께요.,2021-10-10,5,0,0,6
10233,배송빠르고 교정칫솔 쓰기좋아요,2021-10-10,5,0,0,6
10234,두 번째 구매입니다! 진짜 교정기 칫솔 중에 가성비 최고인 것 같아요. 교정하면 칫솔 마모 속도가 빨라서 6개월 주기로 이거 한 통사서 휙휙 바꿔쓰면 굿??,2021-10-10,5,0,0,3
10235,칫솔 부드럽고 좋아여,2021-10-10,5,1,0,1
10236,늘쓰던제품 너무좋아요,2021-10-10,5,0,0,3
10237,배송도 빠르고 좋습니다,2021-10-10,5,0,0,3
10238,배송후 바로사용   만족합니다^^,2021-10-10,5,0,0,2
10239,아들 교정하고 있어서 여기저기 찾아보다가 금액면에서도 부담가지 않고 사용도 만족합니다,2021-10-10,3,0,1,1
10240,섞어서 구매했는데 미세모만 쓸것같아요 강한모는 모가 뻣뻣해요,2021-10-10,5,0,0,6
10241,2개샀더니 혀클리너주고 좋아요,2021-10-10,5,0,0,1
10242,우왕 칫솔이 길어서 인지 시간단축에 시원하기까지 좋아요~^^*,2021-10-10,5,0,0,2
10243,잘사용하고 있습니다,2021-10-10,3,0,1,3
10244,아직사용해보진못했는데 포장도 깔끔하고 좋아요,2021-10-10,5,0,0,1
10245,설측교정 어금니 칫솔 잘쓰고있어요 사이사이 잘 닦여요,2021-10-10,5,0,1,6
10246,교정핫  딸아이  사줬어요 칫솔캡이 있어서  휴대하기도  좋아요,2021-10-10,5,0,0,3
10247,교정사이사이 칫솔로는 부족하고 치간 치실로 마무리하고 좋습니다,2021-10-10,3,0,1,5
10248,칫솔모가 부드러운 편이라 좋아요,2021-10-10,5,0,0,4
10249,교정중인 아들이 필요하다고해서 구매했어요. 만족합니다,2021-10-10,5,0,1,3
10250,애용하는 제품이죠  치카치카,2021-10-10,5,1,1,1
10251,마모가 쉽게 되지않아 좋아요,2021-10-10,5,1,1,3
10252,배송도 빠르고 잘 받았습니다~ 늘 쓰던 제품이라 뭐 달리 말할게 없네요.,2021-10-10,5,0,0,1
10253,제꺼 사면서 남편꺼도 일반 강한모 샀는데 모가 확실히 강해서 좋다네요!,2021-10-11,5,0,0,3
10254,"교정을 해서 교정칫솔을 구입했어요! 평 보고 구입했는데 색상도 이쁘고, 칫솔모도 좋네요~",2021-10-11,5,0,0,1
10255,치과에서 권해서 약 2년전부터 2줄모 칫솔 사용중입니다. 2줄모 사용한 뒤로 치석도 거의 안 생기고(치과에서 칭찬받았어요!!) 개운해서 애용하고 있는데  치과에서 처음 준 것과 같은 부드럽게 강한 2줄모(일전에 쓰던건 저렴이같은 강함이 있는 2줄모였거든요)를 찾고 있었는데 드디어 찾은거 같네요!!!!> ㅁ<♡  계속계속 재구매 의사 있구요. 요즘 환경에 관심이 많아서 패키지가 더 간소화되면 좋겠네요 ㅎㅎ 2줄모 찾으시는 분들 꼭 사세요 두번 사세요!! 번창하세요!!!,2021-10-11,5,0,0,3
10256,배송은 늦었지만 사용해보니 괜찮네요~~ 둥근것하고 뾰족한거하고 고민 많이 했는데 저한테는 뾰족이 더 좋은거 같아요,2021-10-11,4,0,0,3
10257,세척이 잘되네요 만족합니다,2021-10-11,5,0,0,6
10258,교정중인 아이가 사용해보더 좋다고 합니다  가격도싸게 잘샀구요  제품도 좋습니다  잘쓰겠습니다,2021-10-11,5,0,0,1
10259,계속 사용하고 있는데 좋아요,2021-10-11,5,0,1,0
10260,자주쓰는거라 ㅎㅎ ㅎ,2021-10-11,5,1,0,4
10261,세척이 잘되네요 만족합니다,2021-10-11,5,0,0,2
10262,색깔이 파스텔톤으로 더 이뻐졌어요 치과교정후에 여기서만 치솔구입합니다^^,2021-10-11,5,0,0,3
10263,디자인도 깔끔하고 칫솔모도 잘 닦여요~^^,2021-10-11,4,0,0,3
10264,저렴한 가격에 여러 개 샀는데 가격에 비해 칫솔모 굉장히 오래 가는 거 같아요! 좋아요!,2021-10-11,5,0,0,1
10265,디자인이 바껴서 더 이쁘네요ㅎㅎ,2021-10-11,5,0,0,5
10266,배송빠릅니다. 사용전이라 잘모르겠으나 평이 좋으니 좋겟죠,2021-10-11,5,0,0,1
10267,잘쓰고있어요! 좋아요,2021-10-11,5,0,1,5
10268,잘 사용 하고 있어요,2021-10-11,5,0,1,2
10269,교정 치료중인데 잘 쓰고 있습니다 재구매 할거에요!,2021-10-11,5,0,1,6
10270,잘 사용하고 있습니다,2021-10-11,5,0,0,1
10271,좋아요. 부드러운 칫솔모가 특히 좋음,2021-10-11,4,0,0,6
10272,빠른배송 좋은품질 좋아요,2021-10-11,5,0,0,3
10273,예전꺼보다 좀 부드러워지고 손잡이 막대부분랑 색깔이랑 다 리뉴얼 되엇네요. 처음엔 강한몬데 넘 부드럽다 싶었는데 몇번쓰니 예전보다 나은거 같아요.,2021-10-11,5,0,0,3
10274,쓰던 제품이고 잘 쓰고 있습니~~당~!!,2021-10-11,5,0,0,1
10275,양이 많아 든든 합니다 저는 미세 보다는 일반이 좋은 것 같네요 교정 칫솔 매번 사기 귀찮았는데 대량 구매해서 좋습니다,2021-10-11,5,0,0,3
10276,자두 바꾸려구 저렴이로 샀어요,2021-10-11,5,0,0,4
10277,저렴하게 잘삿어요  잘 쓸게요,2021-10-11,5,0,0,4
10278,가성비좋아요.자주교체가능,2021-10-11,3,1,0,3
10279,배송도 빠르고 좋네요 색깔도 귀여워요 두세트 구매했더니 혀클리너 사은품도 와서 좋습니닿ㅎㅎㅎ,2021-10-11,4,0,0,2
10280,배송도 빠르고 좋네요 고급모라 치아도 덜 아프고 좋네요 두세트 구매했더니 혀클리너 사은품도 와서 좋습니닿ㅎㅎㅎ,2021-10-11,4,0,0,2
10281,깨끗하고 부드러워서매우좋아요,2021-10-11,5,0,0,2
10282,부드럽게 잘 닦여서 좋습니다,2021-10-11,4,0,0,1
10283,이 제품 쓰다 다 떨어져서 헤드가 더 큰 다른칫솔 쓰다 너무 불편해서 다시 주문했어요ㅋ 헤드 작아서 구석구석 잘 닦이고 좋아요,2021-10-11,5,1,0,2
10284,가성비 좋아요ㅎㅎㅎ,2021-10-11,4,0,1,6
10285,치과에서 준 칫솔보다 무른거같고 브이컷팅도 제대로 되지않은듯 저렴해서 구입했는데 빨리 쓰고 다른제품 구입해야겠어요.,2021-10-11,3,0,1,1
10286,싸고 양 많아서 좋아요 모도 부드럽고요,2021-10-11,5,0,0,1
10287,교정유지장치 때문에 깔끔하게 양치가 안되는 느낌이라 구매했어요! 생각보다 거칠고 단단한 느낌이라 낯설긴 하네요ㅜㅜ 그래도 잘 써보겠습니다!,2021-10-11,4,0,0,3
10288,잘쓰고 있어요 편하고 자주 바꿔주니 깨끗하고 좋습니다,2021-10-11,5,0,1,2
10289,생각보다 솔부분이 작네요ㅠㅠ,2021-10-11,2,0,0,6
10290,교정용칫솔 반반씩 샀는데 둘다 좋고 색도 파스텔톤이라 예뻐요!,2021-10-11,5,0,0,6
10291,좋아요 집에서 회사에서 또 가지고 다니는 용으로 유용하고 넉넉하게 잘 쓰고 있어요,2021-10-11,5,0,0,6
10292,잘받았습니다 만족합니다,2021-10-11,5,0,0,3
10293,교정중이예요 잘쓸게요~,2021-10-11,5,0,0,6
10294,잘받았습니다많이파세요,2021-10-12,5,0,0,6
10295,배송이빨라서좋고 저렴하게사서좋아요,2021-10-12,5,0,0,3
10296,아주좋아요 아주좋아요,2021-10-12,5,0,1,2
10297,배송빠르고 상품좋아요,2021-10-12,5,0,0,5
10298,아주좋아요 아주좋아요,2021-10-12,5,0,1,1
10299,가격싸고..쓰만해요.치교정중이라 자주바꾸어요,2021-10-12,5,0,1,1
10300,한번쓰고 계속 쓰고 있어요 자극이 적어 좋아요,2021-10-12,4,0,1,1
10301,양치하는데 부드럽게 칫솔모가 사용하고 있어요~ 캡이 있어서 위생적이에요.,2021-10-12,5,0,1,1
10302,너무 잘 사용하고 있어요 감사합니다.,2021-10-12,5,0,0,1
10303,배송 빨리왔습니다 !  교정하고 급하게 오프라인에서 사려고 보니까 너무 비싸서 이것저것 사면서 대량으로 샀더니 싸고 좋아요,2021-10-12,5,0,0,6
10304,배송 빠르고 교정칫솔 먼저 사고 너무좋아 식구들것도 샀어요,2021-10-12,5,1,0,2
10305,칫솔을 딱딱한것을 시켰는데 많이 딱딱해요 ㅎㅎ;; 요곤 내실수  하지만 손잡이도 딱딱해서 살짝 불편하네용,2021-10-12,4,0,0,3
10306,아주좋아요 아주좋아요,2021-10-12,5,0,1,2
10307,가성비좋아요잘쓰고있어요,2021-10-12,5,0,0,3
10308,아이 교정용으로 구매하고 있어요,2021-10-12,4,0,0,6
10309,아이가거칠지않고부드러워좋다고해요,2021-10-12,5,0,0,4
10310,부드럽고 좋아요 두번째구매해서 잘사용하고있습니다,2021-10-12,5,1,1,1
10311,가격 저렴하진 않지만 어금니 케어는 잘 될 것 같네요.,2021-10-12,5,0,0,4
10312,부드러워서 좋아요 .,2021-10-12,5,0,1,4
10313,"사이즈가 커서 불편할까했는데, 오히려 아주 잘 닦이고 편합니다~  강추합니다.",2021-10-12,5,0,1,2
10314,벌크형은 처음구입했는데.. 아주 잘 사용하고 있습니다.,2021-10-12,5,0,1,1
10315,가성비 좋아요 교정끝날때까지 쓸수있을거같아요,2021-10-12,5,0,1,3
10316,편안하게 잘 사용하고 있어요,2021-10-12,5,0,1,3
10317,꾸준히 잘 쓰고있어요~~,2021-10-12,4,0,0,3
10318,교정용 칫솔이 필요해서 구매했는데 수량도 많고 v컷이라 좋네요. 배송도 빨라서 좋아요,2021-10-12,5,0,0,6
10319,아이가 교정중이라 구매. 저렴하네요,2021-10-12,5,0,0,4
10320,"교정칫솔이라 잘 닦이는 게 중요 한데, 잘 닦입니다.",2021-10-12,5,0,1,6
10321,아이교정용 칫솔구매했어요.,2021-10-12,5,0,0,1
10322,병원에서  사서 쓰는거랑 별차이없어서  저렴하게  쓰고있네요,2021-10-12,5,0,1,1
10323,싸게 잘구매했어욤 ㅎㅎㅋ 병원에선 뻣뻣한게 2천원인데 ㅠㅠ흡,2021-10-12,5,0,0,1
10324,"울얘들치아교정중이라주문해서계속사용하고잇어요...가겨대비좋아요.앞으로도닥터스교정칫솔구매할께요.색깔별로2개씩들어잇어,둘이서나눠쓰기도좋네요.",2021-10-12,5,1,0,1
10325,일반 칫솔로는 어금니가 잘 안닦여서 어금니칫솔을 구매했는데 잘 쓰고 있습니다,2021-10-12,5,0,0,3
10326,아직 사용을 안 해 봐서 모르겠어요 사용해보고 후기 남길게요,2021-10-12,4,0,0,4
10327,일단 가성비 좋은 제품이라 구매했어요 스파이럴 미세모는 첨인데 기대가 되네요 ㅎ 사용후기는 한달 후 리뷰에 쓸게용ㅎㅎ,2021-10-12,5,0,0,4
10328,가격좋고 제품좋고 나름 매우 만족합니다 .아들이 치아교정중이라서 급하게 구입했는데 만족합니다 .앞으로도 쭈~욱 이용하렵니다.,2021-10-12,5,0,0,1
10329,치간칫솔이 편하고 좋아요 많이 파세요~,2021-10-12,4,0,0,5
10330,신경치료 이후로 어금니 칫솔질 열심히 하려고 구입했어요. 짱짱하니 좋습니다.,2021-10-12,5,0,1,2
10331,잘 안 닦이는 곳에 사용하고 있어요 좋아요,2021-10-12,5,0,1,4
10332,아이들이랑칫솔을같이쓰니까금방없어지는데..가격도좋고다좋아요,2021-10-12,5,0,0,3
10333,음...................변기토ㅓㅇ에빠뜨림요^^;; 저는 혀크리너사은품이왜업는가요!?,2021-10-12,4,0,0,1
10334,치과에서 준 교정칫솔이 넘 아프고 억세서 샀어요. 부드럽고 좋아요,2021-10-12,5,0,0,1
