,내용,날짜,별점,재구매,한달사용기,종류
5818,매번 구매해요 보통 3주에 한 번씩 칫솔을 바꾸다보니 한번에 많은 양을 사는데 만족합니다,2020-07-07,5,1,0,2
5819,교정 중이어서 교정용 칫솔이 필요해서 구매합니다. 배송도 ㅊ포장도 만족합니다,2020-07-07,5,1,0,3
5820,너무 좋아요 재주문 할게여,2020-07-07,5,0,0,2
5821,아이가 사용해보고 맘에 들어하네요  가격도 좋고 모가 튼튼하고 좋습니다  재구매 할께요,2020-07-07,5,0,0,4
5822,재주문 할게요 감사,2020-07-07,5,0,0,1
5823,생각보다 모가 부드러워서 철사 밑이 잘 안닦여요 ㅠ 실망쓰,2020-07-07,3,0,0,3
5824,아이가 사용해보고 맘에 들어하네요  가격도 좋고 모가 튼튼하고 좋습니다  재구매 할께요,2020-07-07,5,0,0,1
5825,아이가 사용해보고 맘에 들어하네요  가격도 좋고 모가 튼튼하고 좋습니다  재구매 할께요,2020-07-07,5,0,0,1
5826,아이가 교정해서 칫솔 구매햇어요  모가 튼튼하고 질도 좋으네요  가격도 싸고 맘에 들어요  재구매할께요,2020-07-07,5,0,0,4
5827,아이가 사용해보고 맘에 들어하네요  가격도 좋고 모가 튼튼하고 좋습니다  재구매 할께요,2020-07-07,5,0,0,3
5828,좋아요 재주문할게요,2020-07-07,5,0,0,4
5829,재주문 할게요 최고,2020-07-07,5,0,0,1
5830,추천받아서 처음써보는데 좋은것 같아요~,2020-07-07,5,0,0,4
5831,추천받아서 처음써보는데 좋은것 같아요~,2020-07-07,5,0,0,4
5832,모가 튼튼 하고 좋네요,2020-07-07,5,0,0,3
5833,미세모 부드럽고 좋아요,2020-07-07,5,0,0,0
5834,계속 주문해서 사용하고 있어요 부드럽고 좋은거같아요,2020-07-07,4,0,0,1
5835,무조건 재구매입니다 가성비굿,2020-07-07,5,0,1,1
5836,다 갠찬은거 같아요 좋습니다,2020-07-07,5,0,0,1
5837,저렴한 가격에 샀어요 기능은 그저그래요,2020-07-07,3,0,0,1
5838,했어요  친구한테도 선물하려고 여러개 샀어요,2020-07-07,5,0,0,1
5839,배송빠르고 꼼꼼이 닦여요,2020-07-08,5,0,0,1
5840,사용해보고 좋으면 또구매하겠습니다 사은품도 잘쓰겠습니다,2020-07-08,5,0,0,2
5841,배송이 조금 느렸지만 혀클리너랑 교정용칫솔 사은품으로 주셨습니다. 처음 이용해본 곳인데 한번 사용해보고 정착해야겠어요,2020-07-08,4,0,0,4
5842,항상 쓰던거라 좋아요. 이제는 다른 칫솔로 닦으면 찝찝해요.,2020-07-08,5,0,0,2
5843,쓰던 제품이에요. 졸아요,2020-07-08,5,0,0,2
5844,배송 조금 느렸지만 좋아요,2020-07-08,5,0,0,4
5845,삐른배송 넘좋아요 넘좋아요,2020-07-08,5,0,0,2
5846,쓰던 거에요. 젛아뇨,2020-07-08,5,0,0,2
5847,포장도 꼼꼼해서 좋았어요,2020-07-08,5,0,0,3
5848,물건 빠르고 정확하게 잘왔습니다.,2020-07-08,4,0,0,2
5849,한번 써보고 더 구매해야겠어여,2020-07-08,5,0,0,1
5850,믿고 구매합니다.!사용해보니 부드러워 좋아요,2020-07-08,5,0,1,1
5851,단단한모는 처음 사봤어요. 아직 사용전이네요.,2020-07-08,5,0,0,3
5852,합니다 칫솔질할때마다 피가 잘나는편인데 이거로 바꾸고 잘안나요  구석구석 잘닦이는거 같아요,2020-07-08,5,0,0,2
5853,믿고 구매합니다.!사용해보니 부드러워 좋아요,2020-07-08,5,0,1,1
5854,"칫솔도 꽤 비싼 요즘, 품질좋은 상품 이 가격에 사용할 수 있으니 너무 만족합니다. 이 제품 알고난 후로는 고민없이 정착했습니다.",2020-07-08,5,1,1,1
5855,어금니칫솔 밖에 아직 안써봤지만 좋아여,2020-07-09,4,0,0,0
5856,치과칫솔 써보니 좋으네요!!!!,2020-07-09,3,0,0,1
5857,입니다 가격도 좋고 제품도 만족해요,2020-07-09,5,0,0,3
5858,솔이 작아서 어금니 까지 구석구석 잘 닦여요 저렴하면서 좋습니다,2020-07-09,5,0,0,3
5859,양이 칫솔로 샀어요!,2020-07-09,3,0,0,1
5860,항상쓰던거에요. 구석구석 잘 닦입니다,2020-07-09,5,0,0,4
5861,보들보들하니 좋아요,2020-07-09,5,0,0,3
5862,배송빠르고 너무 좋아요ㅠㅠ,2020-07-09,5,1,0,2
5863,칫솔 칫솔 칫솔 좋아요,2020-07-09,4,0,1,2
5864,배송 정말 빠르구요^^ 사랑니까지 뽀득뽀득 잘 닦입니다. 색깔구분이 되어서 가족들과 함께 잘 사용하고 또 구매하러 오겠습니다.,2020-07-09,5,0,0,1
5865,편안하게 닦여요.아프지않아요,2020-07-09,4,0,0,2
5866,지인한테 받아서 써보고 구매했어요 칫솔모도 단단하고 부드러워서 좋아요,2020-07-09,5,0,0,3
5867,지인한테 받아서 써보고 구매했어요 칫솔모도 단단하고 부드러워서 좋아요,2020-07-09,5,0,0,2
5868,오께오께잉이이잉ㅇ~,2020-07-09,3,1,1,1
5869,솔이 많이 단단해서 개운하게 잘 닦이기는해요  잇몸 약한분들은 조금 부드러운 솔이 맞을 것 같아요,2020-07-09,4,0,0,3
5870,추천합니다 추천합니다,2020-07-09,4,0,1,3
5871,치과칫솔 쓰려고 샀어요! 닦아 보니 효과 좋네요 ㅎ,2020-07-09,4,0,0,4
5872,중앙 밑에치야사이에 치석이 쌓여서 잇몸이  살짝 주저않아있다고해야하나? 구멍이 나있었었는데  이칫솔로 사용하고나서 잇몸이 정상적으로 돌아왔어요 사용해보고도 신기하네요 이정도로 잘닦이는 칫솔은 못본거같아요  살짝힘줘서 닦으면 잇몸이 아플정도로 잘닦여이네요 현재까지는 인생칫솔찾은거같아요 단종안돼고 계속팔았으면 좋겠네요,2020-07-09,5,0,0,3
5873,치솔좋아요 추천합니다,2020-07-09,4,0,1,2
5874,교정치아에 쓰기 딱이에요 부드러워서 좋아요,2020-07-10,5,0,1,1
5875,배송빠르게 잘 받앗습니다,2020-07-10,4,0,0,3
5876,어금니 칫솔은 처음 써보는데 마음에 들어요,2020-07-10,5,0,0,4
5877,아직 사용전이지만 배송도 빠르고 좋아요,2020-07-10,4,0,0,2
5878,교정 중이라 주기적으로 칫솔 구매하고 있어요. 칫솔 만족합니다,2020-07-10,4,0,0,3
5879,애들이 교정중이라 항상 쓰던 칫솔이예요~ 요기가 젤저렴하고 배송도 아주 빨라요~~~,2020-07-10,5,0,0,3
5880,항상 쓰는제품 입니다,2020-07-10,5,0,0,1
5881,칫솔모도 작고 마음에 들어요,2020-07-10,5,0,0,1
5882,좋아요~  좋아요~~,2020-07-10,3,0,0,4
5883,어금니랑 치아뒷면에 쓰기좋아요,2020-07-10,5,0,1,4
5884,어금니 칫솔은 처음 써보는데 좋아요,2020-07-10,5,0,0,4
5885,좋아요~  좋아요~~,2020-07-10,3,0,0,1
5886,늘 여기서 주문해요ㅎ 이번엔 첨으로 너구리사봤는데 아이가 좋아하네요,2020-07-10,5,1,0,1
5887,칫솔모 적당한 강도라 좋아요,2020-07-10,5,0,0,1
5888,좋아요~  좋아요~~,2020-07-10,3,0,0,4
5889,배송도 빠르고 잘쓸거같아요,2020-07-11,5,0,0,2
5890,좋아요.치과에서받은거랑같아요,2020-07-11,4,0,0,2
5891,괜찮아요 빠른배송입니다~,2020-07-11,4,0,0,1
5892,교정 중인데 치아 겉면을 닦을 때 유용할 것 같아요,2020-07-11,5,0,0,4
5893,배송도 빠르고 잘쓸거같아요,2020-07-11,5,0,0,1
5894,사용전이지만 포장도 잘되어있고 혀클리너 사은품으로 주셨네요 감사합니다~ 칫솔도 사용후 재구매할게요 디쟌은 맘에들어요,2020-07-11,4,0,0,1
5895,교정 중인데 치아 겉면을 닦을 때 유용할 것 같아요,2020-07-11,5,0,0,4
5896,칫솔  부드럽고  좋아요  잘쓸께요~~~^^,2020-07-11,4,0,0,3
5897,문의 후 친절한 답변을 듣고 구매라 좋아요,2020-07-11,4,0,0,4
5898,너무 만족스러워요^^,2020-07-11,4,0,0,4
5899,칫솔은 작은게 좋다는 말을 들어서 성인임에도 불구하고 어린이용 슬림모 칫솔도 사봤어요,2020-07-11,5,0,0,1
5900,다 써서 또 주문했어요 부드러운데 잘 닦이고 좋아요,2020-07-11,5,1,0,3
5901,요즘 이를 닦는데 가끔 잇몸이 아파서 구매했어요 잘 쓸게요,2020-07-11,5,0,0,1
5902,아직 사용 안해봤는데 좋을 것 같아요,2020-07-11,5,0,0,3
5903,문의 후 구매라 넘 만족스럽습니다,2020-07-11,5,0,0,1
5904,치과에서 받은 치솔하고 또같네요 가격도 괜찮고요,2020-07-11,4,0,0,3
5905,교정중인데 여기꺼만 사용해요 ㅎㅎ,2020-07-11,4,1,0,4
5906,빠른배송이고 디자인도 맘에들어요 헤드가 작앗서 좋을듯 합니다~,2020-07-11,4,0,0,1
5907,치과에서 준 교정칫솔모가 조금 아파서 구매했어요 잘쓸게요,2020-07-11,5,0,0,1
5908,매번쓰는거에요 좋아요,2020-07-12,5,1,0,1
5909,잘 사용하고 있어요.,2020-07-12,4,0,0,1
5910,부드럽고 괜찮네요~또 주문할게요~,2020-07-12,5,0,0,1
5911,늘 사용하고 있어요. 좋습니다,2020-07-12,5,0,0,2
5912,한달 써봤는데 칫솔모가 약해서 교정기 사이에 끼거나 마구 빠져요... 왕창샀는데 그냥 쓰는중,2020-07-12,1,0,1,1
5913,배송빠르고 사은품도 챙겨주시고 감사합니다 ~번창하세요^.^*~,2020-07-12,5,0,0,2
5914,늘쓰고있는 제품 만족해요,2020-07-12,5,1,0,2
5915,아주잘쓰고 이써여..담에도 주문해야게ㅆ네여..아주 적합합니다..,2020-07-12,5,0,0,2
5916,칫솔이 생각보다 좋네요. 시중에 나오는 제품들은 이런저런 모앙으로 기능이 있다고는  하는데 이건 기본에 충실한 칫솔같습니다. 잘 닦이네요,2020-07-12,5,0,0,2
5917,치아교정 칫솔 강추,2020-07-12,5,0,0,3
5918,쓰던 칫솔이라 좋아요,2020-07-13,5,0,1,1
5919,가격도 저렴하고 제품도 좋아요,2020-07-13,5,0,0,3
5920,항상 사용하는 칫솔  입니다,2020-07-13,5,0,0,1
5921,상품과 무관한 사진 동영,2020-07-13,5,1,0,3
5922,계속쓰고있는 제품이에요,2020-07-13,5,0,0,1
5923,저렴하게 구입해서 좋아요,2020-07-13,5,0,0,2
5924,계속 쓰고있는 제품이에요,2020-07-13,5,0,0,2
5925,싼 가격에 구매 했어요 배송도 빠르네요,2020-07-13,5,0,0,2
5926,dhks완전발리왓어요배송,2020-07-13,5,1,0,4
5927,기존  칫솔모가 긴것을 사용하다 이번에 바꿔봤어요. 칫솔모가 작은편이라 어금니 안쪽까지 잘 닦여지네요. 배송도 빠릅니다,2020-07-13,4,0,0,2
5928,만족합니다. 부드럽게 잘 닦입니다,2020-07-13,5,0,0,2
5929,배송도 빠르고 저렴하게잘샀어요,2020-07-13,5,0,0,1
5930,머리가 작아서 구석구석 잘 닦이네요. 좀 더 작았으면 좋겠네요. 한국 치솔 머리가 대개 커서 좀 더 사이즈가 다양했으면 합니다.,2020-07-14,5,0,0,1
5931,부드러운데도 꽤 잘 닦입니다. 괜찮네요. 머리가 조금만 더 작았으면 좀 더 좋을 뻔 했습니다.,2020-07-14,5,0,0,1
5932,머리가 좀 더 작았으면 더 좋을 것 같습니다. 치솔모는 부드러우면서 잘 닦여 마음에 듭니다.,2020-07-14,5,0,0,1
5933,아이가 괜찮다고 합니다. 머리도 작아서 구석구석 닦을 수 있고 손잡이 부분도 편하다고 합니다.,2020-07-14,5,0,0,1
5934,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,4
5935,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,4
5936,잇몸에 무리가는거같아서 부드러운모 구매해봤어요,2020-07-14,5,0,0,3
5937,크기가 좀 작으나 잘닦이고 부드러워 좋아요,2020-07-14,4,0,0,3
5938,일반형은 돔형보다 뾰족해서 사이사이 닦기좋아요,2020-07-14,5,0,0,4
5939,돔형이 일반형보다 좀 부드러워서 좋네요,2020-07-14,5,0,0,4
5940,조금작지만 잘닦이고 좋아요,2020-07-14,4,0,0,1
5941,조금작지만 잘닦이고 좋아요,2020-07-14,4,0,0,2
5942,치과에서 매번 사서 쓰다가 첨으로 구매해봤어요 사용후기가 좋아서 기대중이에요,2020-07-14,5,0,0,3
5943,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,1
5944,교정용칫솔 너무 억세서 부드러운거찾았는데 좋네요,2020-07-14,5,0,0,1
5945,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,1
5946,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,1
5947,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,1
5948,품질도 괜찮고 가격도 저렴해서 좋아요.,2020-07-14,4,0,0,3
5949,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,3
5950,만족합니다. 서비스로 혀클리너와  치실도 넣어주셨네요. 잘 쓸께요~,2020-07-14,5,0,0,2
5951,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,3
5952,재재구매이네여ㅡ  잇몸이 약해 요 칫솔만 써요,2020-07-14,5,0,0,2
5953,치솔모가 부드러우면서도 힘이있어 좋아요.잘 쓰겠습니다~,2020-07-14,5,0,0,3
5954,교정하면 칫솔의 교체주기가 짧아지는데 가격이 저렴해서 주기적으로 교체해도 부담이 없어용 !,2020-07-14,5,0,0,3
5955,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,2
5956,잘닦이고 좋아용 계속 구매할려구용 ㅎㅎ ㄱ굿입니다,2020-07-14,5,0,0,1
5957,치과용이라고 써있네요 믿음이갑니다,2020-07-14,5,0,0,2
5958,매번 재구매해요 너무 좋아요,2020-07-14,5,1,0,1
5959,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,1
5960,재구매해요 너무 좋아요,2020-07-14,5,1,0,1
5961,칫솔 후기보고 주문ㅇ했어요. 아직 사용전인데 괜찮을거 같아요.  일단 3팩 주문했는데 써보고 괜찮으면 재주문하려구요,2020-07-14,5,0,0,2
5962,너무 좋아요 배송도 빠르고,2020-07-14,5,0,0,2
5963,잘닦이고 좋아용 계속 구매할려구용 ㅎㅎㅎ,2020-07-14,5,0,0,0
5964,모가 튼튼하고 좋아요~~^^,2020-07-15,5,0,1,1
5965,좋아요가격도저렴하고괜춘,2020-07-15,5,0,0,3
5966,어금니 홈 칫솔질할때 좋아요 아이들 어릴때부터 쭉 써오는거예요,2020-07-15,5,0,0,4
5967,으음... 그냥 무난했어요,2020-07-15,3,0,0,4
5968,항상 쓰는 칫솔이라 또 구매했어요~,2020-07-15,5,0,0,2
5969,교정중이라 칫솔이랑 어금니칫솔샀어여,2020-07-16,5,0,0,1
5970,교정중이라 칫솔이랑 어금니칫솔샀어여,2020-07-16,5,0,0,4
5971,잘 쓰겠습니다~~!!!,2020-07-16,5,0,0,1
5972,처음 사용해보느라 종류펼로 구입했어요. 사은품 챙겨주시고 배송도 빠르고 포장도 꼼꼼하게   잘해주셔서 받아보고 기분좋아졌어요. 잘 사용해보고 또 구매하러 올게요. 감사합니다!!!,2020-07-16,5,0,0,2
5973,배송도 빠르고 포장도 깔끔하게~~~감사합니다.,2020-07-16,5,0,0,1
5974,사용전이라 잘 모르겠어요,2020-07-16,3,0,0,3
5975,좋습니다.감사합니다,2020-07-16,5,0,1,4
5976,어떻게 닦아야하는지 잘 모르겠어요....,2020-07-16,3,0,0,4
5977,칫솔모도 작고 튼튼하면서 부드럽네요! 시중에서판매하는것보다 훨씬 좋아요,2020-07-16,5,0,0,1
5978,항상 이 칫솔만 사요~~~,2020-07-16,5,0,1,1
5979,늘쓰는제품 다써서 재주문했어요 좋네요,2020-07-16,5,1,0,3
5980,좋습니다.감사합니다.,2020-07-16,5,0,1,3
5981,적당한 것을 찾아보려고 골고루 구입했는데요. 배송도 빠르고 깔끔하고 정성껏 포장되어 있네요. 친구랑 나눠쓰기위해 선물해야 겠어요. 사용해보고 더에게 맞는 제품 찾아서 또 주문하러 올게요.  감사합니다.,2020-07-16,5,0,0,4
5982,잘 쓰겠습니다~~!!!,2020-07-16,5,0,0,1
5983,잘 쓰겠습니다~~!!!,2020-07-16,5,0,0,2
5984,배송도 빠르고 좋아요,2020-07-17,5,1,0,2
5985,종류별 골고루 구입해서 사용전이지만  배송도 빠르고 포장도 깔끔하니 훌륭합니다. 사용하고 또 주문하러 올게요. 감사합니다.,2020-07-17,5,0,0,4
5986,안닦이는 곳까지 닦을라고샀어요 근데도 엄청 끝에있는 이는 잘 안닦이는 느낌이에요,2020-07-17,4,0,0,4
5987,원래 써 왔던거라 만족합니다. 미세모고 부드럽게 닦여서 좋아요! 가격도 저렴하고 배송도 빨라요,2020-07-17,5,0,0,3
5988,아직 쓰진 않았지만 지인 추천으로 샀어요 저렴하네요! 저희집 고양이한테 쓰려고 샀습니다ㅎㅎ,2020-07-17,4,0,0,4
5989,아이들 어른 모두 쓰기 좋아요^^,2020-07-17,5,0,1,2
5990,지인추천으로 샀습니다! 깔끔하게 포장되어서 왔네요~~ 잘쓰겠습니다^^,2020-07-17,4,0,0,4
5991,배송도 빠르고 좋아요,2020-07-17,5,1,0,1
5992,가격도 좋고 배송도 빨라 만족해요! 늘 썼던거고 미세모라 부드럽게 구석까지 달 닦여요^^ 최고,2020-07-17,5,0,0,1
5993,개별포장도 되어있어서 나눠서 쓰려 선물해도 되겠어요. 배송도 빠르고 알뜰구매했어요. 사용하고 또 주문하러 올게요. 감사합니다.,2020-07-17,5,0,0,4
5994,항상 사용하는 칫솔 좋아요,2020-07-17,5,1,0,1
5995,항상 사용하는 칫솔 좋아요,2020-07-17,5,1,0,4
5996,항상 사용하는 칫솔 좋아요,2020-07-17,5,1,0,1
5997,항상  사용하는 칫솔 좋아요,2020-07-17,5,1,0,3
5998,매번 여기서 칫솔시키는데 양치하자마지 솔?이 하나둘씩 빠지네여ㅠㅠ 나머진 상태 좋기를..,2020-07-18,4,1,0,3
5999,항상 쓰던거라 죠아욘~~~,2020-07-18,5,1,0,3
6000,배송 품질 모두 좋습니다,2020-07-18,5,0,0,4
6001,저렴하지만 좋은 제품인것 같습니다. 만족스럽네요,2020-07-18,5,0,0,3
6002,칫솔 모가 부드럽고 좋아요. 헤드가 작지는 않아서 다음엔 다른거 사려고요.,2020-07-18,5,0,0,2
6003,올슬림모 일반형이랑 이중슬림모 두개 번갈아가면서 사용중인데 괜찮아요,2020-07-18,5,0,0,2
6004,올슬림모 일반형이랑 이중슬림모 두개 번갈아가면서 사용중인데 괜찮아요,2020-07-18,5,0,0,3
6005,저는 정기적으로 치과칫솔 구매해서  사용했었어요 여기 사이트가 제일 가격도 착하고  배송도빠르고해서  늘 여기서만 주문하고있어요ㅎㅎ 치과칫솔로 양치를 하면 칫솔모가 작아서  치아구석구석 잘 닦이고  확실히 양치후에 개운해요 제가 어렸을때부터 교정을해서  치과치료를 자주다녔는데 그때부터 저는 치과칫솔을 사용했었거든요 지금때까지 충치없이 건치유지중인건  다 치과칫솔로 꾸준히  양치했기때문이라고 믿어요ㅎㅎ 다 사용하고 또 구매하러올께요^^  감사합니다^^,2020-07-18,4,0,0,3
6006,늘쓰던거라 좋아요 배송도빠르구요,2020-07-18,4,1,0,2
6007,교정기 주변을 잘 닦아주네요.,2020-07-18,5,0,1,1
6008,3가지 시켰는데 먼저 이중슬림모 쓰는데 깨끗하게 닦이는 느낌이라 만족해요,2020-07-18,4,0,0,1
6009,3가지 시켰는데 먼저 이중슬림모 쓰는데 깨끗하게 닦이는 느낌이라 만족해요,2020-07-18,4,0,0,2
6010,성인용 시키면서 같이 주문했어요 아이가 양치하더니 부드럽다해서 만족합니다,2020-07-18,4,0,0,2
6011,3가지 시켰는데 먼저 이중슬림모 쓰는데 깨끗하게 닦이는 느낌이라 만족해요,2020-07-18,4,0,0,3
6012,빨리 도착했고 치솔모가 부드럽네요,2020-07-18,4,0,0,1
6013,배송 품질 모두 좋습니다,2020-07-18,5,0,0,2
6014,배송 품질 모두 좋습니다,2020-07-18,5,0,0,1
6015,배송도 빠르고 쓰기 편해요,2020-07-19,5,0,0,4
6016,배송도 빠르고 쓰기 편해요,2020-07-19,5,0,0,1
6017,약간 아파요 노멀시켰는데도 빳빳한 거 시켰으면 큰일났을듯 패키지 디자인 해드리고 싶어요 정말... 제품 싸고 좋습니다,2020-07-19,3,0,0,3
6018,교정 중인 아이가 쓰기 좋아요,2020-07-19,4,0,0,2
6019,늘쓰던제품입니다좋ㅇㅏ요,2020-07-19,5,0,0,2
6020,잇몸이 너무 안 좋아서 부드러운 칫솔 찾다가 구입했는데 너무 만족하며 쓰고 있어요,2020-07-19,5,0,0,1
6021,진짜 짱짱 추천합니다. 특히 교정하신 분들 진짜 추천해요!!!,2020-07-19,5,0,1,4
6022,약간 되게 빳빳하고 생각보다 좀 아픈 느낌이에요 그래도 잘 닦여서 좋네요 패키지 디자인 직접 해주고 싶어요..,2020-07-19,3,0,0,4
6023,슬림해서 좋네요 근데 강아지 칫솔은 모가 너무 작아서 그냥 그래요,2020-07-19,5,0,0,3
6024,가격도 너무착하고 포장도 깔끔하고 칫솔모가 너무 억세지않아서 좋습니다!,2020-07-19,5,0,0,3
6025,교정 중인데 가족들이랑 사용하려고 여러개 제품 구매했어요! 아직 다 사용은 못 했지만 대체적으로 가격대비 좋아서 또 구매할려고요!!,2020-07-19,4,0,1,1
6026,슬림하고 좋아요~~,2020-07-19,5,0,0,1
6027,늘사용하던제품입니다,2020-07-19,5,0,0,3
6028,원래 쓰던거라 써요 배송이 하루정도 더 걸리긴 했지만 잘 받았습니다^^,2020-07-19,4,1,0,3
6029,잘 사용하고 있어요! 저는 교중중이라서 교정 칫솔 사용중이지만 가족들이랑 같이 사용하려고 구매했네여!,2020-07-19,4,0,1,1
6030,잘 사용하고 있어요! 저는 교중중이라서 교정 칫솔 사용중이지만 가족들이랑 같이 사용하려고 구매했네여!,2020-07-19,4,0,1,2
6031,잘 사용하고 있어요! 저는 교중중이라서 교정 칫솔 사용중이지만 가족들이랑 같이 사용하려고 구매했네여!,2020-07-19,4,0,1,1
6032,전 이거 너무 좋아요 ㅠㅠ 다음번 구매할 때 10개씩 살꺼에요!!! 교정하신 분들한테 짱 추천...!!!!,2020-07-19,5,0,1,4
6033,완전 만족하면서 시용하고 있어요! 여기서 또 구매할꺼예요.다쓰면!,2020-07-19,5,0,1,1
6034,교정인입니다. 어느 분 후기 중에 치과에서 관리잘한다고 칭찬받으셨다고 했는데 제가 다니는 치과는 양치에 대해 이렇다저렇다 말씀이 없으셔서 여쭤보니 양치 잘된다고 하시더라구요. 한달후기이고 전 추가 재구매했어요. 어금니 칫솔은 종류별로 다 샀는데 뾰족한 걸로 교정장치 닦기 좋구요. 일반분들은 돔형이나 둥근형으로 사셔요. 저는 용도별로 싹 다 씁니다. 원래 칫솔을 한 업체 발견하면 거기것만 사용하는데 교정칫솔은 여기로 픽이에요.,2020-07-19,5,0,1,4
6035,아이가 쓰기에 좀 뻣빳하나란 생각도 들었는데 2살 아이가 잘 쓰고 있습니다.,2020-07-19,5,0,0,1
6036,아이가 교정중이라 칫솔 구입하면서 같이 구입했어요. 칫솔로 닦기 힘든 곳을 편하게 양치할수 있어 좋아요,2020-07-20,4,0,1,4
6037,빠른배송 안전포장 굿,2020-07-20,5,0,0,2
6038,빠른배송 안전포장 굿,2020-07-20,5,0,0,4
6039,빠른배송 안전포장 굿,2020-07-20,5,0,0,4
6040,칫솔모가 적당히 작고 적당히 부드럽고 괜찮습니다.,2020-07-20,5,0,0,2
6041,계속 장 사용하고 있습니다,2020-07-20,5,0,1,2
6042,잇몸에 무리가 안가서 좋네요,2020-07-20,5,0,1,1
6043,빠른배송 안전한 포장 굿,2020-07-20,5,0,0,4
6044,고양이 양치시키려고 샀어요! 다른 칫솔보다 구석구석 닦을 수 있고 사람도 쓰기 편해요!,2020-07-20,5,0,0,4
6045,아직 사용전이라 한달 써보고 후기 다시 쓸게요. 처음엔 고양이 칫솔 검색하다가 어금니칫솔 찾게 되었고 여기서 주문해야지 하다보니 펫용이 따로 나오길래 다양하게 주문해봤어요. 이것저것 써보고 맞는걸로 정착 예정입니다. 돔형이 펫용이랑 디자인은 같네요. 칫솔모가 다르다하는데...암튼 잘 쓸게요,2020-07-20,3,0,0,4
6046,"슬림형이랑 돔형, 일반형까지 골고루 주문해봤어요. 써보고 나에게 젤 잘맞는걸로 고르려구요.  슬림형 모가 돔형보다 조금더 빳빳하고 힘있게 느껴지네요.",2020-07-20,3,0,0,4
6047,고양이 양치시키려고 샀어요! 모가 작고 탄력이 있어서 양치시키기 편해요!,2020-07-20,5,0,0,4
6048,아이가 교정중이라 구입했어요. 치과에서 파는것보다 칫솔모가 작아서 더 잘 닦이는듯해요.,2020-07-20,5,0,1,1
6049,가격 대비 좋아요  세번째 구매 했어요,2020-07-20,3,1,0,1
6050,잇몸이 안좋은 신랑이 좋아합니다,2020-07-21,5,0,0,1
6051,그립김좋고 힘도 집중되서 좋네여,2020-07-21,5,0,0,4
6052,항상 만족하며 사용하고 있습니다.,2020-07-21,5,1,0,1
6053,어금니 칫솔 처음 쓰는데 한달후기 남겨볼게요,2020-07-21,4,0,0,4
6054,그립감좋고 구석구석 잘닦여거 좋아요,2020-07-21,5,0,0,2
6055,그립감좋고 구석구석 잘닦여거 좋아요,2020-07-21,5,0,0,2
6056,처음으로 어금니칫솔 구매해봅니다.. 사은품으로 혀클리너 그만 주셨으면 해요 사용하지 않아 쌓여갑니다~~~,2020-07-21,4,0,0,2
6057,저렴하고 품질도 좋아요 다쓰면 재구매 예정,2020-07-21,5,0,0,3
6058,써보니 좋아요 저렴하게 잘 샀어요,2020-07-21,5,0,0,2
6059,그립감좋고 구석구석 잘닦여거 좋아요,2020-07-21,5,0,0,4
6060,여름이라 자주 바꿔줘야해서 주문했어요.  부담없는 가격! 아이도 편해보여요,2020-07-21,5,0,0,2
6061,오 어금니 용이 따로 있다니 신랑이 좋아합니다,2020-07-21,5,0,0,4
6062,부드럽고 잘 닦여요,2020-07-21,5,0,0,1
6063,신랑이 필요 했대요,2020-07-21,5,0,0,4
6064,온가족이잘쓰고있어요,2020-07-21,4,0,0,2
6065,배송도 빠르고 좋아요~~,2020-07-21,5,0,0,1
6066,잇몸 약한 신랑이 좋아합니다,2020-07-21,5,0,0,4
6067,세번째 구매해요. 좋아요. 배송빠르구요,2020-07-21,4,0,0,1
6068,딸아이가 좋아합니다,2020-07-21,5,0,0,2
6069,온가족이아주잘쓰고있어요좋아요,2020-07-21,4,0,0,1
6070,배송은조금 느리지만 상품은 좋습니다 깨끗하게양치가됩니다 부드럽네요,2020-07-22,4,0,0,1
6071,항상쓰던거라 재구매합니다,2020-07-22,5,1,0,3
6072,한번써보고 좋아서 다시 구매합니다~ 어금니 안쪽이 잘 닦인거 같아요~,2020-07-22,5,0,0,4
6073,배송 빠르고 좋은 가격에 잘샀어요,2020-07-22,5,0,0,4
6074,항상 여기거만 썼는데 이번 단단모는 저번거보다 살짝 더 부드럽네요~ 그래도 치태제거는 확실히 잘되서 단단모만 써요~,2020-07-22,5,1,0,3
6075,한번 써보고 좋아서 다시 구매합니다~ 어금니 안쪽이 잘 닦여서 좋아요,2020-07-22,5,0,0,4
6076,한번 써보고 좋아서 다시 구매합니다 어금니 안쪽이 잘 닦여요~~,2020-07-22,5,0,0,4
6077,상품좋습니다 양치질도 깨끗하게 잘 됩니다  배송은 조금 느리네요,2020-07-22,4,0,0,3
6078,배송 빠르고 좋은가격에 잘 샀어요!!,2020-07-22,5,0,0,4
6079,배송도빠르게받았고중학생딸이쓰기딱좋네요,2020-07-22,5,0,0,3
