,본문,날짜,리트윗,하트
2030,아기 밤새고치과가야할거같은데 놀아줄사람,4월 1일,,
2031,발품자동차 충전용손난로 성남환풍기 기력증진 유럽여행힙색 양심치과 배기청바지 장사도배시간 순금판매 뚱땡이옷 메리앳 제트렌 인주면개발 광주선거차량 대구교육정보 리버빌 상가임대등록 베스미끼,4월 1일,,
2032,아악 치과진료 받기 싫어 백만원 나가 ㅜㅜ ~~~~,4월 1일,,
2033,아무래도 커피때문에 밤새고 치과 가야할듯 하... 잠 죽어도안오네,4월 1일,,
2034,"치과 의사들은 치질 걸린 양을 좋아 한데 요..얼꼴리 렐레리,.얼굴이 꼴뚜기,,제가 워낙 양고기 좋아혜오, 그래서 내일도 양장피 먹었죠..아니, 양피지던가? 지성 피부!!!왝!!!!",4월 1일,2,3
2035,내일 치과가기 병원가기.... 자야겠다,4월 1일,,
2036,"금테를... 금테라니 미쳤습니까 장군님?
저는 이빨 다 나가서 치과적 금테 두를 뻔 했어요",4월 1일,,3
2037,사육사채용 캠파스 주방매트특대 대금 강마루견적 슬라이드화일 현대카드피자 평면 자파츠 정설희 핀판 논현동점집 모니터대여 쥐불놀이 네팔카투만두 독일치과 수박추출물 숄더랙,4월 1일,,
2038,"오늘 점심먹구 조퇴할 거잉
교복점 전화해서 좀 물어보고 치과진료 끝나면 들려야댕",4월 1일,,
2039,치과 열기 한시간 전부터 대기시키는 엄마 미워,,,
2040,"@ymicrying
 님에게 보내는 답글",4월 1일,,
2041,"앞니 금가서 치과가야되,,,
미룰수잇을때까지 미루는게 치관데",4월 1일,1,
2042,"이런 용안을 가지신 치과의사 선생님.. 대체 어디가야 만날 수 있는 거냐며....
몇년째 치아교정중인데 이런 선생님 있으면 치과 문턱 닳도록 들락거린다 진심",4월 1일,,
2043,나 치과 가야하나..? 근데 그 지옥으로 다시..가기..싫어..치과는 지옥이다,4월 1일,,
2044,"@booong_commu
 님에게 보내는 답글",4월 1일,,
2045,"INSTAGRAM [post]
31.03.22 

& 

+= 

https://instagram.com/p/Cbw1TSnLiJz/?utm_medium=copy_link… 
@UP10TION
 

#업텐션 #UP10TION #쿤 #KUHN #치과 #Dentist #Dentiste",4월 1일,2,3
2046,"2022년 3월 31일
1. 아침부터 치과에 갔다.

..돈이 마니 들었다.ㅠㅜ
#BTS_Dynamite is one of my favorite song by #bts! perfect song to listen whenever I feel down.",4월 1일,,
2047,치과생각에잠이안와사실자다일어남,4월 1일,,
2048,단거 너무 먹지 마라...치과간다 그러다,4월 1일,,
2049,두 분이서 손잡고 치과가시면 되겠네요!,4월 1일,,
2050,"치과가서 나 진료하다 이번에 찾아온 손님얘기 간호사어머님 임플란트얘기 해주시길래
어으 임드시엑어요(어휴 힘드시겠어요)
하니까 좀 저렴하게 해주심",4월 1일,,
2051,ㅠ저야지..아..치과가기싫어,4월 1일,,1
2052,"@earthdonda
 님에게 보내는 답글",4월 1일,,
2053,"@gmyzerosugar
 님과 
@earthdonda
 님에게 보내는 답글",4월 1일,,
2054,"@AkwlakrDirthr
 님에게 보내는 답글",4월 1일,,1
2055,"격리해제전날 이빨 깨부수고 불안에 떨다가 10일째 치과가는 나.. 이빨을 사랑하자.. 양치하다 쓰는 트윗 ㅡ..

-300000₩",4월 1일,,2
2056,"@304_Artist
 님에게 보내는 답글",4월 1일,,
2057,"송승헌 ""치과와 '가을동화' 기로에서.."" 캐스팅 비화 공개",4월 1일,,
2058,내일 불닭이랑 고기먹고 치과갈거임 ㅡ흥,,,
2059,단거 너무 먹지 마라...치과간다 그러다,4월 1일,,
2060,두 분이서 손잡고 치과가시면 되겠네요!,4월 1일,,
2061,"치과가서 나 진료하다 이번에 찾아온 손님얘기 간호사어머님 임플란트얘기 해주시길래
어으 임드시엑어요(어휴 힘드시겠어요)
하니까 좀 저렴하게 해주심",4월 1일,,
2062,ㅠ저야지..아..치과가기싫어,4월 1일,,1
2063,"@earthdonda
 님에게 보내는 답글",4월 1일,,
2064,"@gmyzerosugar
 님과 
@earthdonda
 님에게 보내는 답글",4월 1일,,
2065,"@AkwlakrDirthr
 님에게 보내는 답글",4월 1일,,1
2066,"격리해제전날 이빨 깨부수고 불안에 떨다가 10일째 치과가는 나.. 이빨을 사랑하자.. 양치하다 쓰는 트윗 ㅡ..

-300000₩",4월 1일,,2
2067,"@304_Artist
 님에게 보내는 답글",4월 1일,,
2068,만우절이고뭐고 내일은... 치과간느날임,4월 1일,,
2069,양치하다가 이 썪은걸 발견했는데 강장 치과에 가지 못하는 기분을 서술하시오,4월 1일,,
2070,왜냐하면 컴퓨터를 4일째 못해서 모든게 노잼임. 심지어 오늘은 치과 가는날임,4월 1일,,
2071,"@Seokkyung_SK
 님에게 보내는 답글",4월 1일,,
2072,"@Seokkyung_SK
 님에게 보내는 답글",4월 1일,,
2073,"@sqoxls
 님에게 보내는 답글",4월 1일,,
2074,"모진섭 이빨에 끼는 음식 별로고
사탕도 빨아먹는 거...((당연하지만
혹시 치과 다시 가기싫어서???",4월 1일,,
2075,"@Seokkyung_SK
 님에게 보내는 답글",4월 1일,,
2076,아침에 치과 가기로 했는데 생리터져서 고민중...,4월 1일,,
2077,"치과가서 나 진료하다 이번에 찾아온 손님얘기 간호사어머님 임플란트얘기 해주시길래
어으 임드시엑어요(어휴 힘드시겠어요)
하니까 좀 저렴하게 해주심",4월 1일,,
2078,ㅠ저야지..아..치과가기싫어,4월 1일,,1
2079,"@earthdonda
 님에게 보내는 답글",,,
2080,"@_One_Forest
 님과 
@shysana911
 님에게 보내는 답글",4월 1일,,
2081,"2022.03.31
치과갓다왓더니
응... 머리가좀아파서
쉬엄쉬엄햇우........
낮잠도잠
ㅋㅋ...
내일은진쫘열심히 7시간채우자",4월 1일,,1
2082,치과 가봐야될것같은데 이생각들면 이미늦은것아닌?,4월 1일,,
2083,만우절 별 생각없는 나...오늘 치과 가야돼...그게 젤 중요해..(?...,4월 1일,,
2084,"@suni___4
 님에게 보내는 답글",4월 1일,,
2085,이걸 치과에 다녀온 내가 보니 기분이 착잡해지는것이에요..,4월 1일,,1
2086,"@suni___4
 님에게 보내는 답글",4월 1일,,
2087,"@suni___4
 님에게 보내는 답글",4월 1일,,
2088,"후보이름 중 하나였던 에피파니치과 인데
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 드립진짜최고시네",4월 1일,,1
2089,"오늘 치과에 갔었어
어제 저녁 먹다 예전에 한 인레이가 빠져서 
왼쪽 윗 어금니였는데 빠져나온 금속이 맞지 않아
치아를 조금 깎은 후 본 떠놓고 왔어
일년에 한 번은 갈 일이 생기네
작년에도 한 번 재작년에도 한 번
나름 편안하게 진료를 받을 수 있는 곳이 있어서 다행이야",4월 1일,,
2090,루이성우님 위풍당당 조금...혈당치과다하게올라갑니디,4월 1일,,2
2091,"영혼체인지<<
게시판 뒤집어짐•••
치과진료받으러갓더니 거대한이빨털이범이
깔끔하게 머리넘기고 가운입고장갑끼고....
앉아잇음 묘하게...머쓱한 미소를 장찯하고......
그날 예약전부 취소되는거아님??

아 팔아파 여기까지쓸래 못하겟어",4월 1일,,11
2092,"엄마가 씩씩하게 치과 다녀오면 돈까스 사준대서 치료 끝나고 무서웠지만 아닌척 뿌듯하게 사진 찍어서 보낸 재질임 
진짜 킹랑스러운 12살이셔 ㅠㅠ",4월 1일,,
2093,"임영웅 덴티스 임플란트  2022금손이벤트
치과병원 덴티스 짱
#임영웅 #limyoungwoong  #임영웅유튜브 #임영웅_음원강자 #임영웅_독보적 #임영웅팬덤
#임영웅덴티스 
 사진출처 : @dentis_smile",4월 1일,1,1
2094,아잠만 치과갔다오면 그림그릴수가 없는데,4월 1일,,1
2095,아니다 오늘만 민윤기 치과 의원 개업합니다,4월 1일,,2
2096,오늘 학교 끝나고 바로 버스타고 치과 갔다와야댐,4월 1일,,1
2097,"@suni___4
 님에게 보내는 답글",4월 1일,,
2098,"@suni___4
 님에게 보내는 답글",4월 1일,,
2099,"후보이름 중 하나였던 에피파니치과 인데
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 드립진짜최고시네",4월 1일,,1
2100,오늘 학교 끝나고 바로 버스타고 치과 갔다와야댐,4월 1일,,1
2101,내일 치과가서 스케일링좀 해야긋네,4월 1일,,
2102,[공모] 2022년 여성건강지원사업 치과진료분야 공모 _한국여성재단  / 링크 참조 / 신청: 3.14(월) - 4.8(금) / 자세히:,4월 1일,,
2103,"@JTH_FF
 님에게 보내는 답글",4월 1일,,
2104,치과 진료중 의사가 때림,4월 1일,,
2105,"치과 가서 대공사 해야 될 거 같아서 벌써부터 납량 특집인데

죽고싶다",4월 1일,,
2106,원래토욜예약인데...제대로인낫으면 치과연락해서금욜가도대는지무러바야징,3월 31일,,
2107,"@tj6521
 님에게 보내는 답글",3월 31일,,
2108,"격리 해제 되고 할 일 
치과가기
피부과가기 
안과가기
정형외과가기

...어?",3월 31일,,2
2109,"그런데 자려고 했는데 갑자기 이가 너무 아프지 뭡니까
잠을 자면 치과에 못 갈 걸 알기에 치과에 갔읍니다
그리고 점심시간을 넘겨 집에 돌아와 씻고 누워있었읍니다
슬슬 잘까 싶었는데 친구에게 연락이 왓읍니다... 놀자고...
상황을 설명하고 거절한 후 자려고 했으나...",3월 31일,,2
2110,낼 치과갈 생각에 벌써부터 힘드네...,3월 31일,,
2111,아나 근데 나 모래 치과 예약이잔아 샹 이거 한번 미루면 최소 5주는 미뤄야하는데,3월 31일,,2
2112,"비 오길 기다렸는데 여태 안오네.
내가 부른건 아니지만 보고 싶다.
아웅!  재미 없다.   일도 영화도
TV도 뉴스도 바이러스도.   그리고 흔들리는 앞니도.  치과도
싫어.ㅠ  나 왜 이럴까?",3월 31일,1,
2113,"[휴가 D+18]
돈 받으면서 놀고 먹는 
18일간의 휴가의 마지막 날~~~
오늘은 낮잠도 자고 알차게 보냄
• 치과 스케일링 받기
• 현회사 건강보험증 보내기
• 블로그 글 쓰기
• 사진 정리하기 옮기기
• 내일 입을 옷 정해두기
• 내일 들고갈 가방 미리 싸두고 체크하기
• 인스타그램 사진 업로드",3월 31일,,3
2114,"@cp1348
 님에게 보내는 답글",3월 31일,,
2115,치과편 히지긴 최강금쪽이들임 그냥,3월 31일,,3
2116,제 263화 몇 살을 먹어도 치과는 싫어,3월 31일,,1
2117,[공모] 2022년 여성건강지원사업 치과진료분야 공모 _한국여성재단  / 링크 참조 / 신청: 3.14(월) - 4.8(금) / 자세히:,4월 1일,,
2118,"@JTH_FF
 님에게 보내는 답글",4월 1일,,
2119,,,,
2120,아무리 나라도 틀니 끼웠다 빼는 모습까지 보여 주는 건 좀 쑥스럽거든 그러니까 치과 로비에서 기다리고 있어 한 육십 년 남았나? 로또는 두 번 사면 된다고 생각했는데 일 년 기다려 줄까? 내 키 따라 잡을 장희호는 기대하고 있겠습니다,3월 31일,,
2121,우리집 치과교수님 심봐하기~!!!!감자님AS!!,3월 31일,1,5
2122,"@yellowishDragon
 님에게 보내는 답글",3월 31일,,
2123,"@llll__frost
 님에게 보내는 답글",3월 31일,,
2124,여기 치과 의사 있나요,3월 31일,,
2125,"@lil_megu
 님에게 보내는 답글",3월 31일,,
2126,"@456123R45678
 님에게 보내는 답글",3월 31일,,
2127,"@Pinocchio_Jojo
 님에게 보내는 답글",3월 31일,,
2128,"저는 사랑니 때문에 급성염증이 생겼는데, 이게 목까지 전이되서 대학병원까지 갔었어요... 이 사건 때문에 사랑니 다 발치했답니다.
여러분도 시간 될 때 꼭 치과 방문하시길...",3월 31일,,1
2129,"@kkliopm
 님에게 보내는 답글",3월 31일,,
2130,"@gofxxkmyself
 님에게 보내는 답글",3월 31일,,
2131,일단 치과 예약은 해둬서 내일 갈 예정인데 두렵다 내일 무슨 말을 들을까 저는 사랑니 방향마다 2개씩 8개 뽑고 중간에 방향 틀어진거 교정까지 각오하고있어요,3월 31일,,
2132,치아가 워낙 쬐깐해서 치과에서 뽀로로 칫솔을 추천해줫는데.......지금 쓰는 전동 칫솔 그냥 ㅇ모양이라 닦기 너무 편해...신문물최고야....,3월 31일,,
2133,"@gofxxkmyself
 님에게 보내는 답글",3월 31일,,
2134,교정하고도 사랑니 빼고도 바로 밥 먹는 사람들 있는데 나는 둘 다 아님… 나는 교정하고 한달쯤 제대로 못 먹고.. 사랑니도 그냥 턱이 안벌어졌고… 저기 너 왜케 예민한거야 안아플순업는~거니~…. 이렇게 평생 치과를 시러하게되며,3월 31일,,1
2135,"근데 갈아낼수도잇긴함
나도 부정교합잇어서 입 다물면 아랫니가 윗니 뒷부분을 자꾸 치는 바람에
치과갓더니 교정할 거 아니면 이방법밖에 없다고 내 치아를 갈아버림
.... 근데 남의 치아를 갈아버릴거면 미리 말을 잘해줘야하는거아님??",3월 31일,,4
2136,"턱아픈데 치과 가도됨?
뭔가 턱관절이 아니라 치열이 후천적으로 더 틀어져서 아픈거 같음",3월 31일,,2
2137,나는 코코생일에 치과가네...,3월 31일,,1
2138,,3월 31일,,
2139,"@gofxxkmyself
 님에게 보내는 답글",3월 31일,,
2140,교정하고도 사랑니 빼고도 바로 밥 먹는 사람들 있는데 나는 둘 다 아님… 나는 교정하고 한달쯤 제대로 못 먹고.. 사랑니도 그냥 턱이 안벌어졌고… 저기 너 왜케 예민한거야 안아플순업는~거니~…. 이렇게 평생 치과를 시러하게되며,3월 31일,,1
2141,"근데 갈아낼수도잇긴함
나도 부정교합잇어서 입 다물면 아랫니가 윗니 뒷부분을 자꾸 치는 바람에
치과갓더니 교정할 거 아니면 이방법밖에 없다고 내 치아를 갈아버림
.... 근데 남의 치아를 갈아버릴거면 미리 말을 잘해줘야하는거아님??",3월 31일,,4
2142,"턱아픈데 치과 가도됨?
뭔가 턱관절이 아니라 치열이 후천적으로 더 틀어져서 아픈거 같음",3월 31일,,2
2143,"6일차
- 가래도, 코 막힘도 이제서야 조금씩 가벼운 감기 수준으로 괜찮아짐.
- 근데 체력이 떨어지는 건 어쩔 수 없음.
- 사랑니 통증은 여전히 지속되고 있지만 이거는 치과에 가야 해결될 문제 같음.

+그동안 맨날 저질체력이라고 입에 달고 살았는데 나름 운동해서 이만큼 올라왔던 것이었다.",3월 31일,,
2144,"현생 때문에 못하던 콕스님 강의 들으려고 했는데 오늘 치과야
아….",3월 31일,,
2145,아니 시발 오늘 치과 가서 메꾼 거 영양제 카라멜로 된 거 먹다가 빠졌어 어떡해. ㅠㅠㅠㅠㅠㅠㅠ,3월 31일,,9
2146,"@baejueon0505
 님에게 보내는 답글",3월 31일,,
2147,"퉁퉁 부었던 볼살이 쪽 빠지고 나니 햄쥑이 같던 게 다시 날카로운 센티넬의 얼굴이 됐어..바로 얼마전에 봤던 귀여운 얼굴은 어디 가고, 살짝 아쉽다 생각하기 무섭게 얼마 지나지 않아 또 훌쩍거리며 돌아온 동생 ""형, 나.."" ""또 났어?"" ""응.."" ""치과 내일이지?"" ""응.."" ""아프니까 약 먹고 자""",3월 31일,,1
2148,"치과 의자에 앉아 있는 동안은 내 몸의 전원을 꺼 놓을 수 있으면 좋겠다…… 
-내일 치과 예약일인 사람으로부터-",3월 31일,,4
2149,잇몸에 생선가시 박히면 빨리 치과 가세요…. 자연스레 빠진 줄 알고 방치했다가 부은게 한달 이상 안 가라앉아 치과 갔더니 염증 심하다고 마취주사 놓고 박박 긁어냄. 멘탈도 같이 긁어냄…. 염증이 난 잇몸 회복 땜에 더 속상함…. 머리카락만큼이나 잇몸도 회복이 안돼……,3월 31일,,
2150,"@Otter_Sudeng
 님에게 보내는 답글",3월 31일,,1
2151,"아 피곤행
토요일 10시 치과 11시 학원
마치고 2시에 밥먹고 친구만나서 카공
한..7시까지할까",3월 31일,,4
2152,"@im_sinhyo_
 님에게 보내는 답글",3월 31일,,
2153,"@im_sinhyo_
 님에게 보내는 답글",3월 31일,,
2154,조윯이 다큰줄알앗는데 치과가서 이러고잇음,3월 31일,1,4
2155,750만원이면 오만원권도 한묶음 반이고 만약 만원권이면 일곱묶음 반이다. 한손으로 들지도 못해. 실감이 안나지? 서민은 카드만 써서 그래. 근데 나쁜짓 하는 인간들 하는 짓이 현찰 쓰는거 아닌가. 허다 못해 치과도 현금내면 깍아준다고 임플 란트 현금으로 달라 더라고.,3월 31일,,
2156,아 ㅅㅂ ㅠㅠㅠㅠㅠㅠ치과간강아지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3월 31일,,
2157,"현생 때문에 못하던 콕스님 강의 들으려고 했는데 오늘 치과야
아….",,,
2158,"@baejueon0505
 님에게 보내는 답글",3월 31일,,
2159,"퉁퉁 부었던 볼살이 쪽 빠지고 나니 햄쥑이 같던 게 다시 날카로운 센티넬의 얼굴이 됐어..바로 얼마전에 봤던 귀여운 얼굴은 어디 가고, 살짝 아쉽다 생각하기 무섭게 얼마 지나지 않아 또 훌쩍거리며 돌아온 동생 ""형, 나.."" ""또 났어?"" ""응.."" ""치과 내일이지?"" ""응.."" ""아프니까 약 먹고 자""",3월 31일,,1
2160,,,,
2161,"이 트윗을 보고 이번주에 치과를 가기로 마음먹었습니다...
그스그청이라 치과 가기 싫어서 미뤘는데 n년만인듯",3월 31일,,5
2162,"에반데
치과 가야해",3월 31일,,1
2163,얘들아 헌혈 후에 치과 가서 스크류 심으면 안 됨? 최근 스크류 심었던 때로부터는 1개월 지났음 2일에 치과갈건데 스크류 심고 헌혈은 안 된대서 헌혈하고 스크류 심을 생각 중,3월 31일,,1
2164,치과에서 겁먹은 초딩볼따구랑 작곡과 대학생 작업실셀카 같이 올려도 되는거임 ??,3월 31일,40,88
2165,"내일 할 일

할 일하기
치과 예약하기
은행가기
준등기 보내러 가기
씻기",3월 31일,1,1
2166,"너 이상해~
치과 가!

재밌지 않아?ㅋㅋㅋ나 이런 거 좋아하나 봐.",3월 31일,1,1
2167,ㄴㅋㅋㅋㅋㅋㅋㅋㅋ치과 뭐야 귀요미야ㅠ,3월 31일,,
2168,[220331 유리 FNS] 치과에서..겁먹은 입술과 브이...,3월 31일,6,1
2169,울 강쥐 치과 왜갔어ㅠㅠ,3월 31일,,1
2170,치과에서 겁먹엇대 애기야 ㅋㅋㅋㅋㅜㅜ,3월 31일,,1
2171,미친 치과사진뭐야 존나아기 ㅜ,3월 31일,1,
2172,"이번달도 통장 박살!
이유:드림캐쳐 컴백함
치과 가야함
여튼 돈씀",3월 31일,,4
2173,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 전에 파던 장르들 궁금해요~
● 항문에 이빨나면 치과가기vs…
● 격삼 최차애랑 최차컾링이 뭔…
#질문상자 #익명질문모집중",3월 31일,,
2174,,3월 31일,,
2175,치과 갔다가 바로 쇼케 가면 되겠다 ꉂꉂ ( ˆᴗˆ ),3월 31일,,
2176,치과 의사가 싸우는 법,3월 31일,,
2177,"그리고 지금은 다시 돌아온 알중~ ㅋㅋㅋㅋ
타투하고 술 마시면 안되는데 마심. 백신맞고 마심. 치과 치료하고 마심. 
하지만 그렇게 살아온 십여년동안 단 한번도 탈난적 업닥우요..",3월 31일,,
2178,치과 갔다가 바로 쇼케 가면 되겠다 ꉂꉂ ( ˆᴗˆ ),3월 31일,,
2179,치과 의사가 싸우는 법,3월 31일,,
2180,"@001125mi
 님에게 보내는 답글",3월 31일,,
2181,"만우절이라고
치과 딥블루에 신해량 가 있기
닥터 팍~ 하면서 씬해량 캐새키! 하러 온 놈들 스케일링 도구 들고 서 있는 신해량 보고 뒤로 넘어져서 그대로 기어감",3월 31일,26,59
2182,치과치료했도니 잇몸이 땡땡 부었다....저녁 안녕....,3월 31일,,
2183,만우절 장난이랍시고 아무나 붙잡고 안타깝지만 조만간 치과 한 번 오셔야 할 것 같다고 한마디씩 한 뒤 실시간으로 사색되는 상대 반응 보는 거 은근 즐기던 박무현... 방금까지 머리 쥐어뜯으며 리얼한 반응 보여주던 서지혁 덕분에 재미들려서,3월 31일,22,44
2184,돈 더 주는 것도 아니면서ㅠㅠㅠ 모레는 공포의 치과가 기다리고 있고 인생이 너무 슬퍼요...,3월 31일,,
2185,"하아 뭔지 알았어요 이걸 물어보는 당신
당장 왓챠(또는라프텧)가서 치과편을 보고오시길",3월 31일,,1
2186,"@Ugnon__1126
 님에게 보내는 답글",3월 31일,,
2187,치과를 가려고 가려고 다짐했다가 실패했는데 도저히 안 되겠어서 엄마한테 같이 가달라고 부탁함 -ㅅ-;;; 나이 먹어도 치과는 여전히 무섭구나 ㅠㅠ,3월 31일,,1
2188,아까 5시에 엄마랑 치과 갔다가 버스 타고 오는데 앞에 타있던 아저씨?할아버지?가 갑자기 뒤 돌아서 우릴 빤히 쳐다보다가 다시 고개 돌림...엄마랑 나는 다른 사람들한테 피해주는 것도 별로 안좋아하고 자기가 피해받는 것도 안좋아해서 시끄럽게 떠들지도 않고 조용히 대화했는데..,3월 31일,,5
2189,"@Seoha_for_suna
 님에게 보내는 답글",3월 31일,,
2190,아 진짜 컴백이 이렇게 단 거였나... 덕분에 치아 몇 개 썩어서 내일 치과 예약 잡음 ㅠ,3월 31일,,
2191,치과갔다가나오는길에기절할뻔,3월 31일,,3
2192,"내일 일정알려줄게
11시에치과가서 이빨조여
피어싱이랑귀걸이사러가
준등기보내러우체국가
홈플러스가서커피캡슐
아몬드브리즈쿠팡주문
케이크사와서불키고소원빌기",3월 31일,1,1
2193,"치과에서 사용되는 재료로는 금, 복합레진(composite resin), 도재(porcelain), GI(Glass Ionomer), SS(Stainless Steel), 질코니아(Zirconia), 비귀금속(base metal) 등이 있습니다.",3월 31일,,
2194,치과치료했도니 잇몸이 땡땡 부었다....저녁 안녕....,3월 31일,,
2195,만우절 장난이랍시고 아무나 붙잡고 안타깝지만 조만간 치과 한 번 오셔야 할 것 같다고 한마디씩 한 뒤 실시간으로 사색되는 상대 반응 보는 거 은근 즐기던 박무현... 방금까지 머리 쥐어뜯으며 리얼한 반응 보여주던 서지혁 덕분에 재미들려서,3월 31일,22,44
2196,돈 더 주는 것도 아니면서ㅠㅠㅠ 모레는 공포의 치과가 기다리고 있고 인생이 너무 슬퍼요...,3월 31일,,
2197,"치과에서 사용되는 재료로는 금, 복합레진(composite resin), 도재(porcelain), GI(Glass Ionomer), SS(Stainless Steel), 질코니아(Zirconia), 비귀금속(base metal) 등이 있습니다.",3월 31일,,
2198,하치과가시릴ㄹ어치과가기싫러흐아앙나는아직아기인데이젠 치과가서드릴로이빨갉아도사탕안준다고,3월 31일,,1
2199,트리전등 붙자 찬넬스톱퍼 대구구직 테라피스테 치과소송 피서 최진욱 경호원모집 루프케리어 국어파이널 행에 통닭종류 매직쏘우 삼합팩 고등학생작가 바이알충진 고환왁싱,3월 31일,,
2200,"@taron_fox
 님에게 보내는 답글",3월 31일,,
2201,"@SJ_707_
 님에게 보내는 답글",3월 31일,,
2202,내일은 연차냈으니 치과갔다 머리좀 하고....,3월 31일,,
2203,나느은.....치과 많아도 3~4번이면 끝날줄 알았는데....한쪽만 3~4번 가야하나봄 시러요ㅠㅠㅠㅠㅠ,3월 31일,,
2204,"@Mist6_
 님에게 보내는 답글",3월 31일,,
2205,"@Neet_Rebi
 님에게 보내는 답글",3월 31일,,1
2206,그래도 한 번 걸려 보고 나니까 마음이 편하다.. 다른 변이가 나타날 때까지 어느 정도 안전할 거라는 생각도 좀 들고 아무튼 그래서 미용실 에스테틱 피부과 치과 싹 다 해결 봐야지 물론 아직 기침 증상이 남아 있기 때문에 좀 가라앉고.. 전파력은 거의 없는 상태겠지만 그래도 민폐잖아,3월 31일,,
2207,오늘 아침에잤는디 10시에 치과여서 두시간박에 못잤걸랑 근데 쌩쌩함… 젊음이란.. 좋은거구나,3월 31일,,2
2208,귀여워....찰떡같은 머리색...찰떡같은 옷색.... 치과 인증샷 찍어달라는 구단의 요청에도... 성실하게 임하는... 주장님이라는 점이.. 참을 수 없이....귀여움.... 혹시 티셔츠는... 옛날에 사준 그 티셔츠 같구나... 그런 점도.... 귀여워....,3월 31일,1,13
2209,"당근 본방사수 할꺼당~~~ ㅎㅅㅎ
티엠아 하나 말하면 나 오늘 치과 갔다와서ㅜㅜ 
밥을 2시간 뒤에 먹어야한다는거ㅜㅜ
흑흑 퀸덤 보면서 밥먹어야징  ㅎㅎ",3월 31일,,
2210,"치과는 자주 가면 갈수록 진료비가 싸지는 이상한 곳이다. 6개월에 한번씩 다닐 때는 사진찍고 뭐하고 해서 한번에 4,5만원은 뚝딱이었던 것 같은데 3달로 텀을 줄이고 나니 한번에 만 5천원 낼 때도 있고 2만원 낼 때도 있다.",3월 31일,,
2211,"아니분명 치과에서 
송곳니 좀 아플거라고했는데
안아파....이거 잘조인거맞나?
클리피씨 교정이라 원래이렇게안아픔??",3월 31일,,1
2212,이거 먹고 이 시린 거 아직도 안 나아서 낼 치과 갈 것임,3월 31일,,1
2213,키우는 강아지의 지병이 나빠져 간호하면서 회사 이동으로 새 사무실 적응하면서 밀린 커미션 쓰면서 코로나 확진 동료들 업무도 하면서 신속항원검사 하루 걸러 하루 받으면서 치과 치료를 하는데 덕질할 시간이 없어요... 그냥 그 뿐...,3월 31일,,9
2214,"@Mist6_
 님에게 보내는 답글",3월 31일,,
2215,"@Neet_Rebi
 님에게 보내는 답글",3월 31일,,1
2216,그래도 한 번 걸려 보고 나니까 마음이 편하다.. 다른 변이가 나타날 때까지 어느 정도 안전할 거라는 생각도 좀 들고 아무튼 그래서 미용실 에스테틱 피부과 치과 싹 다 해결 봐야지 물론 아직 기침 증상이 남아 있기 때문에 좀 가라앉고.. 전파력은 거의 없는 상태겠지만 그래도 민폐잖아,3월 31일,,
2217,"병원가서 adhd 약먹고 힘내서 하는 일 = 다른 병원 투어. 

이번주는 치과, 다음주는 자가면역질환 검사하러 신경과. 그 다음은 이비인후과임. 오랜 방치로 망가진 장기와 정신 추스리는데 너무 많은 시간과 비용이 들어가는 것 같음.",3월 31일,,
2218,"@vordemsommer
 님에게 보내는 답글",3월 31일,,
2219,치과도...가야될거같다...쎄하다,3월 31일,,
2220,"치과 왓는데 배아파
한시간 참아야대",3월 31일,,
2221,"풍치도 유전이 된다. 난 20대 중반에 풍치진단을 받고 치아관리에 좀 강박을 갖게 됐다. 과음 과로 와병의 끝에 잇몸이 부으면 할머니 틀니가 떠올라 공포에 떨며 치과에 간다. 어쩌다 일정이 안맞을때가 패닉인데, 이럴때 급한대로 저 칫솔에 헥사메딘을 묻혀 닦아내면 신기하게 가라앉을 때가 있다.",3월 31일,1,1
2222,"@M53678
 님에게 보내는 답글",3월 31일,,
2223,"@vordemsommer
 님에게 보내는 답글",3월 31일,,
2224,난 쏘라 씨노브 아이스크림 사준다 하고 치과 데려갈래,3월 31일,1,1
2225,"@jigu____
 님에게 보내는 답글",3월 31일,,
2226,하 치과 간다...,3월 31일,,4
2227,비빔면 끓여서 돈마호크 구워서 먹을거야 지금은 치과야 팀장님이 태오다 조써,3월 31일,,
2228,"치과...
진짜 미리 가세요 
시박",3월 31일,,1
2229,치과의사 유즤믽이랑 환자 김믽졍으로 병원가는거 죽기보다 싫어하는 김믽졍 덜덜떨면서 썩은 이빨 치료하러 치과갔는데 의사쌤 보고 첫눈에반한...뭐..그런... 치료할때 애기처럼 안보일라고 용맹백구로 돌변해 아픈거도 꾹 참고 그런거 보고싶...,3월 31일,1,3
2230,"@imnaengmyeon777
 님에게 보내는 답글",3월 31일,,
2231," 220331 ᴋᴜʜɴ ɪɴsᴛᴀɢʀᴀᴍ  
@UP10TION
+= 
.
.
.
.
.

#up10tion #kuhn #업텐션 #쿤 #クン #치과(The Dentist)

 https://instagram.com/p/Cbw1TSnLiJz/",3월 31일,,2
2232,"@ruby_lv_erotic
 님에게 보내는 답글",3월 31일,,
