,본문,날짜,리트윗,하트
4710,"다니는 치과 선생님들 다 넘 좋아가지구 
예약전화 하는데 기분 짱짱짱짱 좋음 
얼렁 가고싶게 만들어 이따봐요~~~~~",4월 28일,,
4711,오늘 치과 치료 받으면 탄산은 참는 게 맞겠지?,4월 28일,,
4712,"@bintige85
 님과 
@misfit1131
 님에게 보내는 답글",4월 28일,,2
4713,"@bintige85
 님과 
@kimdoldoldoldol
 님에게 보내는 답글",4월 28일,,2
4714,치과 왓어,4월 28일,,
4715,치과에서 280만원 벌고 나온 썰,4월 28일,,
4716,,4월 28일,,
4717,"2G6N8

다시금 생각하게 되었고 내 어머니 또한 집에서 쉬셔도 되는 형편인데도 쉬는 것을 마다하시고 치과 의사를 계속하시는 그 열성에 다시 한 번 생각하게 하는 계기가 되었다. 당장 마음 같으면 지금이라도 마티즈를 팔아 버리고 붓고 있는 적금을 해약하여",4월 28일,,
4718,"@kimdoldoldoldol
 님에게 보내는 답글",4월 28일,,
4719,"시은이 치과옴
살아서보자",4월 28일,,
4720,"@kimdoldoldoldol
 님에게 보내는 답글",4월 28일,,
4721,머학생 시절에는 카드 할부금 70만원이어도 벌벌 떨었는데..이제는 2백만원 걍 넘김 당연함 치과에 150만원 쏟음 시발아,4월 28일,,2
4722,"고쿠데라 「하긴 그 장발이 툭하면 이봐이봐 거리긴 하지.」
야마모토 「하하하! '안녕!'이나 '잘가!'라거나 '치과는 어디 있지?'하는 뜻이겠지?」
츠나 「의미가 너무 넓잖아!」",4월 28일,,
4723,"오늘의 계획
치과 가기
강쥐 산책
그리고 밥먹기
퀸덤 하기 전에 뒹굴거리지 말고 재빨리 공부
퀸덤 보기
스트레칭
할 수 있을까 적어도 하체는 꼭 풀어주고 자야함 너무 뻐근해",4월 28일,,5
4724,반차쓰거 치과치료 받으러 가는중,4월 28일,,1
4725,"@luzzin1_
 님에게 보내는 답글",4월 28일,,
4726,이번 달 치과 진료 여태 했던 것중에 제일 불편해서 도대체 얼마나 예뻐지려고 이... 이 고생을 시키는지 이를 바득바득 갈게 된다...,4월 28일,,3
4727,"아니, 희주야. 오빠가 나이 서른에 돈가스집 갔다가 기타 보러 가자고 속아서 치과 갈 일이야? 아니, 이거 놔봐. 치과 안 간다고.",4월 28일,,6
4728,"@Chungryeo_Som
 님에게 보내는 답글",4월 28일,,
4729,"오토바이 사려고 모아 둔 돈 치과로 다 나가네,, ㅎㅎ",4월 28일,,
4730,"어제 치과 가서 마취 3번함ㅋㅋ충치 치료 했는데...아직도 너무 아파서 죽 끓였어요~헤헤
쓰읍..잘..만들었나~?",4월 28일,1,7
4731,사랑니 검사받으러 치과왔고 걍 죽고싶음,4월 28일,,
4732,"50년 같은 50분을 겪고 올 것입니다
(치과 다녀온다는 뜻)",4월 28일,,1
4733,"2022년 버킷리스트
-운동꾸준히(53까지 빼고 유지하기)
-여행 많이 다니기
-가슴,치과검진
-후원금증액(지파운데이션)
-헌혈하기
-인센 받는 돈은 금테크 통장에
-혼캉스 해보기
-책 10권 읽기",4월 28일,,
4734,"@haruchiyoonna
 님에게 보내는 답글",4월 28일,,
4735,"@luzzin1_
 님에게 보내는 답글",4월 28일,,
4736,이번 달 치과 진료 여태 했던 것중에 제일 불편해서 도대체 얼마나 예뻐지려고 이... 이 고생을 시키는지 이를 바득바득 갈게 된다...,4월 28일,,3
4737,"진짜 오랜만에 가위 눌렸다. 야, 박인규 정신 차려. 이제 일어나야지…. 너 오늘 치과 가야 돼.",4월 28일,,17
4738,아까 치과에서 스플린트 말랑이버젼 껴봤는데 와 씨바 진작이걸로했어야....착용감도 존나편해ㅠ,4월 28일,,4
4739,"@_moonCinnamon
 님에게 보내는 답글",4월 28일,,
4740,"5월 되기 전에 병원 다 가려고 햇더니 대망의 치과가.... 하..... 얼마나 나올까,,,^.ㅜ,,, 심지어 야간진료인데..........ㅇ(-(",4월 28일,,
4741,"@0_0mlp
 님에게 보내는 답글",4월 28일,,1
4742,"님 타입 이름이 왜 그따구인가요?
저 치과 가면 저거 다 해야돼서요

일단 선생님한테 싹싹 빌기부터 해야됨",4월 28일,,2
4743,"@hangilzza
 님에게 보내는 답글",4월 28일,,3
4744,"아이스크림 먹는 중…
네 치과 다녀와서 그래요",4월 28일,,2
4745,안과랑 이비인후과랑 치과랑,4월 28일,,
4746,"@mia_kim0613
 님에게 보내는 답글",4월 28일,,1
4747,아 귀엽다 치과 끌려가는 것 같고,4월 28일,,1
4748,"처음 #당뇨 진단을 받으면
#혈당관리 를 위해 꼭 필요한 #건강정보 

공복혈당? 식후혈당?
#당뇨정상수치 는 어떻게 될까요?

https://blog.naver.com/ud_dental/222714197146…

#혈당정상수치 #공복혈당정상수치 #식후혈당정상수치",4월 28일,1,1
4749,"치과치료를 받아서 페싯은 불가능해요.
대신 편한자세로 커닐은 가능합니다.

커닐 보빨 미시 돌싱 유부",4월 28일,,1
4750,"소화가 안돼서 나가서 걸을 겸 치과가서 스케일링 받고 왔는데... 치석 조지다가 나도 조져졌다
차라리 기절하고 싶었음......",4월 28일,,
4751,"@Game_Sizku_S
 님에게 보내는 답글",4월 28일,,
4752,오늘은 치과 가야하는데... 두려워....,4월 28일,,
4753,예지는 절케해서 힘 얻구 치과갔는데 류지닌 멀까. 궁그메,4월 28일,,7
4754,치과갔는데 임플란트 예고 받고 옴.... 약 먹고 상태 보자는데 진짜 우울하다,4월 28일,,1
4755,아까 치과에서 스플린트 말랑이버젼 껴봤는데 와 씨바 진작이걸로했어야....착용감도 존나편해ㅠ,4월 28일,,4
4756,,4월 28일,,
4757,"소화가 안돼서 나가서 걸을 겸 치과가서 스케일링 받고 왔는데... 치석 조지다가 나도 조져졌다
차라리 기절하고 싶었음......",4월 28일,,
4758,"@Game_Sizku_S
 님에게 보내는 답글",4월 28일,,
4759,오늘은 치과 가야하는데... 두려워....,4월 28일,,
4760,예지는 절케해서 힘 얻구 치과갔는데 류지닌 멀까. 궁그메,4월 28일,,7
4761,치과갔는데 임플란트 예고 받고 옴.... 약 먹고 상태 보자는데 진짜 우울하다,4월 28일,,1
4762,"@ilhong0923
 님에게 보내는 답글",4월 28일,,
4763,아 ㅁㅊ .  오늘 치과에서 ㅈㄴ졸아ㅅ슴,4월 28일,,
4764,"@sun__m0on
 님에게 보내는 답글",4월 28일,,
4765,치과업무가 쉬워보이세요? 하루종일 작은 입 속에서 0.1mm단위 작업을 하느라 목은 굽고 허리는 휘고 골반은 뒤틀립니다. 임상10년차면 대부분 오십견 내지는 척추디스크환자입니다. 의료계의 3D 중 하나라 할 수 있습니다.,4월 28일,,
4766,"신해량이 만약 치과 의사라면
직업 윤리 실천은 기가막히게 잘하는 사람이라서 더 이상 남의 치아를 손상시키는 짓은 안 할 것같음. 얼굴  밑에만 때리지 않을까",4월 28일,,11
4767,와 여기 스시 겁내맛잇음,4월 28일,,
4768,어머!!!!! 오늘도 칭찬 들음 꺅 !!!!!!!>.< 난 정말 치과 일이랑 잘 맞아서 너무 좋음.. 공부 보다 임상에 있는게 더 재밌어,4월 28일,,6
4769,아 지금 치과가는중인데 뻘하게 웃엇넼ㅋㅋㅋㅋㅋ,4월 28일,,1
4770,어제 너무 아파서 울다가 진통제 먹어도 약효가 짧길래 부랴부랴 치과 달려갔더니 사랑니 발치...빼니까 좀 살 거 같아요 ,4월 28일,,1
4771,"@ppapparks2
 님에게 보내는 답글",4월 28일,,1
4772,점쉼,4월 28일,,5
4773,"새로워진 헬닥!
보다 좋은 서비스를 위해 준비하고 있습니다!
치과 상담위주로 진행 하고 있으니 궁금한 구강건강 정보 모두!
헬닥에게 물어보세요!!

http://helpmedocs.com",4월 28일,,
4774,"@ley215157
 님에게 보내는 답글",4월 28일,,
4775,아 ㅁㅊ .  오늘 치과에서 ㅈㄴ졸아ㅅ슴,4월 28일,,
4776,"@sun__m0on
 님에게 보내는 답글",4월 28일,,
4777,치과의자 진심 허리 너무아파... 발 저려 ㅠㅜㅜㅠ 집가고싶다.. 이렇게 오래 걸릴 줄이야.......,4월 28일,,3
4778,"일단 해야되는게 너무 많다
치과...(이게진짜얼마나올지모름)",4월 28일,,
4779,만약 치과서 아프게 하면 제가 찾아가게써요(톱을 들며,4월 28일,,1
4780,오늘은 임플란트 점검하러 치과 가는 날,4월 28일,1,4
4781,"@KoyFx0
 님에게 보내는 답글",4월 28일,,
4782,이제 치과 한번만 더 가면 끝이다...흑흑 이제 거지다,4월 28일,,
4783,2시치과,4월 28일,,
4784,얘더라 사랑니 뺀 곳이 일주일 지났는데도 하얗게 부어있으면 치과 가는 게 맞지…? 저번에 갔을때 괜찮은 거라고 일주일 넘어서도 부어있으면 오라고 하긴 했는데 겉으로 보면 볼이 빵빵하진 않거든…(지난주엔알사탕3개물고잇는것같앗음),4월 28일,,
4785,내가 아는 반체제적이고 저항적인 작가들은 모두 일찍이 이가 빠졌다. 그들은 험한 인생을 살았고 치과 같은 걸 다닐 생각은 꿈에도 하지 않았으며 가지런한 치아를 빛내는 건강한 미소 따위를 증오했다. - 책 <혼자 점심 먹는 사람을 위한 산문> 중,4월 28일,,
4786,"@_o_oo_ooo_oooo_
 님에게 보내는 답글",4월 28일,,
4787,"치과 왔는데 

두 렵 다",4월 28일,,2
4788,치과 무섭다고 안간지 진짜 오래됐는데 충치들이 내 생각보단 안심해서 안심하는바보,4월 28일,,3
4789,울 동네 치과는 목요일이 다 휴무네..,4월 28일,,
4790,진단님....저 아무생각없이 치과 진료 받으러 갔다가 사랑니 2개 있다는 소식을 들엇습니다....(겁주기,4월 28일,,1
4791,어린이 안과 치과 예약하려니 하교시간 식사시간 학원시간 고려해서 잡아야 하고 ㅎㅎㅎㅎㅎ,4월 28일,,
4792,치과안가고 뻐기다가 90만원견적받은썰푼다,4월 28일,,
4793,"@shyeonne
 님에게 보내는 답글",4월 28일,,
4794,치과... 존나 무섭다,4월 28일,,2
4795,미안하다 치과다.,4월 28일,,
4796,"@_o_oo_ooo_oooo_
 님에게 보내는 답글",4월 28일,,
4797,"치과 왔는데 

두 렵 다",4월 28일,,2
4798,치과 무섭다고 안간지 진짜 오래됐는데 충치들이 내 생각보단 안심해서 안심하는바보,4월 28일,,3
4799,울 동네 치과는 목요일이 다 휴무네..,4월 28일,,
4800,진단님....저 아무생각없이 치과 진료 받으러 갔다가 사랑니 2개 있다는 소식을 들엇습니다....(겁주기,4월 28일,,1
4801,어린이 안과 치과 예약하려니 하교시간 식사시간 학원시간 고려해서 잡아야 하고 ㅎㅎㅎㅎㅎ,4월 28일,,
4802,치과안가고 뻐기다가 90만원견적받은썰푼다,4월 28일,,
4803,"@shyeonne
 님에게 보내는 답글",4월 28일,,
4804,치과... 존나 무섭다,4월 28일,,2
4805,"@pudaeng93
 님에게 보내는 답글",4월 28일,,1
4806,tps는 지금… 사설 서버 의문도 있으면서 흠,4월 28일,,
4807,(이상하면 치과가라고 하면 혼낼 거야...?) - 루이스 로웰,4월 28일,,
4808,"오늘의 정보:

힘이나요! 힘이난~다요 오시에테 꾸레타~ 
브금으로 틀어놓는 치과 광명시에 있다.",4월 28일,,4
4809,아 치과 치료 받는 그로구,4월 28일,,
4810,"담달부턴 진짜 돈 아껴써야겠다
평소에도 좀 아슬아슬하게 썼더니 치과진료마냥 갑자기 큰 돈 나가면 답이없네 ㅠㅠ",4월 28일,,1
4811,"@wnrdma97
 오늘 치과가?",4월 28일,,
4812,"충치 치료는 어떻게 해야 하나요?

정말 짧고 간단한 질문이 있었는데요,
어찌 보면 가장 궁금하고 알고싶은 내용이 아니었나 싶습니다^^

충치 치료 시에 확인해야 할 부분과 치료의 방법과 재료에 대해
예미안치과 송정... http://goo.gl/MAQ9FE",4월 28일,,
4813,"전라북도장애인복지관, 전주고은빛치과의원과 업무협약 체결
#전라매일 #전라매일신문 #전북일간지 #인터넷신문",4월 28일,,
4814,아니 치과 올 때마다 내가 좋아하는 노래 나와서 무슨..내 플레이리스트 틀어놓은 줄 ;;,4월 28일,,1
4815,치과안가고 뻐기다가 90만원견적받은썰푼다,4월 28일,,
4816,"@shyeonne
 님에게 보내는 답글",4월 28일,,
4817,"하벌써 치과갈생각에 심장쫄깃하다........, .,..",4월 28일,,1
4818,"@umm_gameB
 님에게 보내는 답글",4월 28일,,
4819,"@blue__study
 님에게 보내는 답글",4월 28일,,1
4820,"다덜 쫀아해
ㅎ...... 치과 가기 싫다",4월 28일,,1
4821,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 28일,,
4822,"이거, 듣는 사람마다 전~ 부 다 물어본다요. 무지무지, 잘한다요! 치과는 무섭다요, 분위기도 무섭고~ 냄새도 싫어서, 열심히!",4월 28일,,
4823,아기,4월 28일,,
4824,"엔지니어들이 일케 욜케 저렇게 퍼즐을 풀고 문을 연다거나

박무현은 입사 5일째니까 패드 얻기 전에는 백호동이랑 치과 주변 말고는 지도가 안 뜨고하는 식의 리얼리티 후추후추하고…

음… 게임으로 만들면 진짜 재밌을 거 같은데…",4월 28일,,
4825,옛날이야기 오븐 온종일 와인 왕비 우승하다 운반 웃어른 인사말 자판기 장모님 저녁때 저울 적어지다 지폐 진실로 촛불 출퇴근 치과 테스트 통역 퇴근하다 표시하다 피로하다 하 한데 혼잣말,4월 28일,,
4826,"@ilhong0923
 님에게 보내는 답글",4월 28일,,
4827,"액션 파트는 무한교나 연구센터 같은 부분만 나오고 길찾기와 단서 모으기, 잠입(?)에 치중된 느낌으루다가

액션부분 되면 플레이어 캐릭터가 씬 팀장님으로 바뀌기도 하고..? 치과선생과 달리 실행 가능 커맨드 엄청 늘어나고 그런 식으로..?

이코 정도 수준의 퍼즐요소 있어도 좋을 듯",4월 28일,,
4828,"치과에간다
덜덜덜덜덜덜덜",4월 28일,,7
4829,"@gmfbnd
 님에게 보내는 답글",4월 28일,,
4830,충청권 국립대 치과대학 부재…지역인재 유출 부채질,4월 28일,,
4831,오늘 퇴근하고 머하지,4월 28일,,
4832,꼬들 117 X/6 ,4월 28일,,
4833,애들 치과 첵업왔는데 프론트에 있는 애가 귀걸이어디에서 샀냐고 ㅋㅋㅋㅋ 늠 이쁘다며~~ㅋㅋㅋㅋㅋㅋㅋㅋ 이렇게 큰 줄 몰랐는데 왕귀걸이라 매우 만족이다. 기부니가 좋아진다. 귀걸이는 옷에 준하는 기분전환용.,4월 28일,,11
4834,"@NoochiizW
 님에게 보내는 답글",4월 28일,,
4835,"엔지니어들이 일케 욜케 저렇게 퍼즐을 풀고 문을 연다거나

박무현은 입사 5일째니까 패드 얻기 전에는 백호동이랑 치과 주변 말고는 지도가 안 뜨고하는 식의 리얼리티 후추후추하고…

음… 게임으로 만들면 진짜 재밌을 거 같은데…",4월 28일,,
4836,옛날이야기 오븐 온종일 와인 왕비 우승하다 운반 웃어른 인사말 자판기 장모님 저녁때 저울 적어지다 지폐 진실로 촛불 출퇴근 치과 테스트 통역 퇴근하다 표시하다 피로하다 하 한데 혼잣말,4월 28일,,
4837, This is way too cute! #YOONSANHA #윤산하,4월 28일,1,1
4838,"휴… 오늘 1000원 썼다.
@: 응 치과 크라운 30나갈께
아 그래도 치과 말고 이번주는 돈 거의 안썼네
@: 응 결혼축의금 10만원 나갈께
그건 경조사비니깐… 그렇다 치자
@: 응 유류비 10만원 나갈께
.
.
.
.
지금 이상태임",4월 28일,,1
4839,"오늘 치과가는데 너무 무섭다,,, 아픈곳은 없는데8ㅅ8 돈 안깨지길,,, ㅠㅠㅠ 스켈링만 받고 오고싶으,,,",4월 28일,,
4840,"@okidokiRocky
 님에게 보내는 답글",4월 28일,,1
4841,빈혈 심한데 사랑니 발치 그것도 두 개 무리 일까요? 하필이면 지금 대상포진도 올라오고... 차라리 치과 의사쌤과 충분히 상의를 해야할지...,4월 28일,,
4842,"긔여운 픽크루좀 줘바라
나심심타",4월 28일,,
4843,"@anemonyS2
 님에게 보내는 답글",4월 28일,,
4844,"많이 튀었나? 하고 거울본 박무현 흐악 하는 소리내고 치과 안쪽으로 튀어감 자기가봐도 누구 하나 묻어버린거같이 보였음

그리고 씻어서 깨끗한 얼굴로 나올거같다",4월 28일,4,25
4845,치과예약 햇다 아아 넘 아퍼,4월 28일,,3
4846,아니 난 별로 관심 없었는데 치과 때문에 자꾸 이촌동을 가니까 이번 예약 타임이 마침 좀 늦은 오후이고 마침 박물관이 근처고 마침 기증전이 있어서 봐볼까 했더니... 야 이 공원아 매진이면 솔드아웃 띄워 놓든지 괜히 혹시나 싶어 누르고 누르고 눌러봤잖아;; 그래 저질체력 주제에 두 탕은 무리지,4월 28일,,1
4847,"지금 껏 본 치과 의사 중에 제일 잘 생긴 거 알아요? 아니, 장난 아니에요. 언제든 절 끌고가서…….",4월 28일,,
4848,"D아시발 ㅋㅋㅋㅋㅋ 나도 치과가서 의사쌤 손가락 깨물엇던적있음ㅋㅋㅋㅋㅋㅋㅠㅠ
미안요 ㅠ",4월 28일,,
4849,"힝
겹벚꽃 다 떨어졌어",4월 28일,,1
4850,"하 이거 첨엔 걍 수수하게 잘생긴 사진이군.♡♡ 햇는데
키좌니아 일 하고 나서는
자꾸 저 잠옷이 가그린 치과 유니폼이랑 똑같이 생겨서 빡침",4월 28일,1,3
4851,"금결님
마음 속의 출근을 받아들이십시오…",4월 28일,,1
4852,나 진짜 씹스 같은 게 좋아하는 애랑 헤어져서 슬픈 게 아니라 그냥 날 사랑해 주던 사람이 사라졌다는 게 슬픈 것 같음... ㅋㅋ 이제 누가 날 헛소리해도 애기천사 ezr로 부르고 치과 갔다 와서 발음 뭉개지는 거 듣고 귀엽다고 해주겠냐...,4월 28일,,4
4853,령령 A6 치질수술병원 판넬공 차량용매트 자캐만들기 영천치과 대형스레기통 전복자연산 스구루 보호의 강아지맡기기 이대한복대여 발생액 정화조트랩 사서직군무원 썬팅하는법 바이오노트북,4월 28일,,
4854,"@liveinyunjin
 님에게 보내는 답글",4월 28일,,
4855,"오늘 치과가는데 너무 무섭다,,, 아픈곳은 없는데8ㅅ8 돈 안깨지길,,, ㅠㅠㅠ 스켈링만 받고 오고싶으,,,",4월 28일,,
4856,,,,
4857,나 진짜 씹스 같은 게 좋아하는 애랑 헤어져서 슬픈 게 아니라 그냥 날 사랑해 주던 사람이 사라졌다는 게 슬픈 것 같음... ㅋㅋ 이제 누가 날 헛소리해도 애기천사 ezr로 부르고 치과 갔다 와서 발음 뭉개지는 거 듣고 귀엽다고 해주겠냐...,4월 28일,,4
4858,령령 A6 치질수술병원 판넬공 차량용매트 자캐만들기 영천치과 대형스레기통 전복자연산 스구루 보호의 강아지맡기기 이대한복대여 발생액 정화조트랩 사서직군무원 썬팅하는법 바이오노트북,4월 28일,,
4859,"@liveinyunjin
 님에게 보내는 답글",4월 28일,,
4860,"마리: 써니! 돈까스 사줄게 돈까스 가자가자
써니: oO(돈까스...)

(치과 옴)
써니: (돈까스라매,,돈까스라매,,!)",4월 28일,1,5
4861,치과병원 자리 http://blog.naver.com/marketarea/222713984849…,4월 28일,,
4862,"어찌저찌 치과 검사도하고 나온 채꿍
채형언 개삐짐 꽤나 꾸안꾸로 입고 나왔는데 간 곳이 병원들 뿐...
임찮균 것도 모르고 이제 돈가스 먹으러 가자 함

-이제 돈가스 먹으러 가자
-....
-뭐 먹을래?
-... 치즈 돈가스...
-그래",4월 28일,,9
4863,나 이틀만에 1키로 빠졋더라 물론 어제 15km를 걸었습니다,4월 28일,,
4864,혼주진주반지 하수구내시경 돌로미티 어테치먼트 단을 뿌리볼륨빗 디지털치과 건강이 스틸러핀 앤을 안병수 원주투룸전세 까바 패션덧신 사운드바추천 기업작명 사서이마을 여아동의류,4월 28일,,
4865,"나는 출근시간이 너무 슬프다
난 이때밖에 존재하지 못하는데 나랑 놀아줄 사람이 없어서",4월 28일,,
4866,아무래도 손목이 나간듯… 휴대폰을 들면 아프다,4월 28일,,
4867,"몸이 아픈데 병원가기가 어렵구 불편하구 돈도 없고... 그럼 '나는 봄' 센터로 가봐. 산부인과, 가정의학과, 치과, 정신과 의사선생님을 무료로 만날 수 있어. 월금 아침 9시~저녁6시까지 센터로 전화(02-6227-1541)해봐 #가출",4월 28일,,
4868,나 이번주 디페 가요,4월 28일,,
4869,출그으은,4월 28일,,
4870,치과때문에 출근 늦게도 못해 죽게쓰ㅏ 진짜,4월 28일,,1
4871,하 치과 진짜 아오 교정기 눈치 좀 챙겨줘,4월 28일,,
4872,난 하루가 다르게 달콤해질 거야 내가 얼마나 무서운가 하면.... 이도 썩을 수 있어! 이가 썩으면... 치과를 가야 하지! 하하하! #캐러멜_자트,4월 28일,,
4873,"480746

다시금 생각하게 되었고 내 어머니 또한 집에서 쉬셔도 되는 형편인데도 쉬는 것을 마다하시고 치과 의사를 계속하시는 그 열성에 다시 한 번 생각하게 하는 계기가 되었다. 당장 마음 같으면 지금이라도 마티즈를 팔아 버리고 붓고 있는 적금을 해약하여",4월 28일,,
4874,"세달마다찾아오는이빨병
치과가도멀쩡하다하고진료비만깨지고
시발존나아픈데멀정하다잖아
존나아파죽을거같움
개아파서맴날잠깸
근데또깨있으면안아픔",4월 28일,,
4875,"금결님
마음 속의 출근을 받아들이십시오…",4월 28일,,1
4876,일단ㄴ.... 자궁 근종이 생긴 것 같습니다 원래 물혹이 있긴 했는데 부정출혈이 오래 지속되고 있는 만큼 정밀검진 해야할 것 같고요... 그리고 작년에 못했던 치과 신경치료 해야함..... 희한하게 치과진료는 무리없이 잘 보는 편인데 자다보면 진료가 끝나있습니다 아마 이번에도 그럴것 같구..,4월 28일,,
4877,"@fore_pitta_love
 님에게 보내는 답글",4월 28일,,1
4878,"@fore_hhh
 님에게 보내는 답글",4월 28일,,1
4879,"@fore_pitta_love
 님에게 보내는 답글",4월 28일,,1
4880,"3월에 테이트 미술관 특별전 엄마랑 가려고 예매해놓고 시간이 안 맞아서 계속 못 갔는데 곧 전시가 종료될 예정이라 치과 예약 시간을 변경해서라도 가기로 함ㅋㅋㅋㅋㅋ ㅜㅜㅜㅜ 5월 5일은 공휴일이라 사람 많을 게 뻔한데 사람 많은 미술관이라니, 프리랜서가 굳이 그래야겠어요?ㅜㅜ",4월 28일,,1
4881,"하 시험 끝나면 뭐함 종합병원
지금 내과 치과 약값 무슨 돈이 개 깨져
이 돈이면 앨범을 더 샀겠다 ㅠ",4월 28일,,
4882,앙뒤프 치과의바이브,4월 28일,,
4883,하... 파바파가 넘 달달해서 치과가야할거같습니다,4월 28일,,6
4884,"마라탕 먹기
치과 갈수있음가기
강의 듣기 
분명 뭐 살게 있었는데 말입죠",4월 28일,,1
4885,"피쉬 앤 칩스 사 준다던 어머니 손 잡았다가, 치과에 간 적이 있어요.",4월 28일,,
4886,"@zzangramziii
 님에게 보내는 답글",4월 28일,,
4887,장사동 가보시워커 치과잘하는곳 듀어덤 광주금 레미안분양 노노미야신사 말표톱 야외수업 국어이근갑 손뜨기 무속인닷컴 터틀넥종류 당뇨앱 파이컴 큐브팔찌 파워콤가입 리본공예,4월 28일,,
4888,낼 일찍 일어나서 절대로 아침먹고!! 치과가야함 수술해야해서... 흐아앙...흐아아앙... 자기실어....,4월 28일,,1
4889,그거 다 털어서 치과 가면 되겠네 나 기숙사 살아서 하교 같이 못 해 포기해 양희야,4월 28일,,
4890,유기농오렌지 주명성 월결제 벌집삼겹살 태국산 해운대도어락 증도행 인수격 스타타 카페매도 방학알바 야한영 변했을 야당역치과 모리스마이너 공단기이태종 차보험조회 문화산업파일,4월 28일,,
4891,이노래들은 다 좋아요. 라키 오브로도 진짜 최고야. #라키 #아스트로 #ROCKY,4월 28일,,1
4892,"치과에서 나 턱이 되게 작대...
그래서 내 턱주가리가 이렇게생긴건가..    하지만 난 이렇게 태어났는걸",4월 28일,,
4893,"@_KENMAKE_
 님에게 보내는 답글",4월 28일,,1
4894,"@Lee_cs92
 님에게 보내는 답글",4월 28일,,
4895,"피쉬 앤 칩스 사 준다던 어머니 손 잡았다가, 치과에 간 적이 있어요.",4월 28일,,
4896,"이빨이 다 썩어서 아픈 빈센트..
그리고 주머니에 들어있는 테오가 준 돈
잠시 주머니에 손을 넣더니 다시 손을 뺐어
돈이 없어 치과를 가지 못하는 빈센트, 아니 그 돈이 너무 소중해 그림 쓰는데 말고는 쓰고 싶지 않은 빈센트이려나",4월 28일,,
4897,치과랑 저랑 약간 혐관?그런거예요(치과:?,4월 28일,,3
4898,람님 맨날 탐라에서 양치시러하고잇지만 큰 문제 없어도 정기적으로 자발적으로 가는 병원 치과밖에없음...,4월 28일,,3
4899,갑자기 궁금한 거 .. 치과 그 엑스레이 찍을 때 피어싱 같은 거 빼달라고 하는대 나 얼굴에 잇는 건 박혀서 못 빼고 귀에 진짜 안 빼지는 거 하나 있어서 이게 증말 안 빼져서…하니까 아 그럼 그건 괜찬아요^^~ 하시고 걍 그대로 찍음. 그냥 잇어도 상관은 없는데 좋지믄 않아서? 흠.,4월 28일,,2
4900,오늘 아침에 또 치과치료해야해요 무서워,4월 28일,,
4901,"@bsesame5
 님에게 보내는 답글",4월 28일,,1
4902,내일 4시에 치과야 !!!!,4월 28일,,2
4903,ㅜㅜㅜㅜㅜㅜ아!!!!!!!!!!!! 진짜 귀여워 내 행복 영상 중 하나야 볼 때마다 치과에서 어린이 양치 교육용으로 만들어진 곰돌이 인형마냥 웃게 댐 너무 귀여워서... 시작부터 끝까지 말도 안 되게 귀엽고 사랑스러워 ╥﹏╥,4월 28일,,1
4904,"네..어떻게.아셧지
돈까스가 치과진료도구?들고 쫓아와요
왜냐하면 그건 coc거든요",4월 28일,,
4905,"나 내일 병원가고 [티알]
그 다음은 치과가 [티알]",4월 28일,,
4906,"@iceste_pancake
 님에게 보내는 답글",4월 28일,,
4907,호주서버 풍진기계 딘타이펑배달 보고서인쇄 휴대폰행사 도장글씨 원두커피제조 상현동치과 라시아스타킹 세무조사전문 떡닭꼬치 바로캐시 중국향 케드안 네티켓 작업반 인천프로젝트 펜타힐,4월 28일,,
4908,좆됏다. 진심. 내일 당장 치과 간다,4월 28일,,1
4909,술 마시고 시퍼ㅠ 치과치료땜에 한달정도 제대로 못 마셨는데 오늘 사랑니 빼서 앞으로 2주는 더 못마심,4월 28일,,2
4910,"@Namnakaa8
 님과 
@chatangs
 님에게 보내는 답글",4월 28일,,1
4911,미스터트롯 얘기하니까 그거 생각나네 도영선배 치과 의사여도 취미로 미스터트롯 나갈 사람이라는 트잇,4월 28일,,3
4912,인간화이트로 나갈까.... 근데 아침에 그러고 치과 가야한다는게 살짝 부담스럽 ㅋ,4월 28일,,2
4913,월요일에 치과 안가고 오늘 덕수궁 안갔으면 화요일 꼴 났겠네….,4월 28일,,
4914,아니?사실이일정할만해.일주일에두번정도만밤새면어케저케됏는데...과제파일만안날려먹엇어도...치과아다리만맞앗어도...,4월 28일,,
4915,,4월 28일,,
4916,"네..어떻게.아셧지
돈까스가 치과진료도구?들고 쫓아와요
왜냐하면 그건 coc거든요",4월 28일,,
4917,,4월 28일,,
4918,이잉 치과 가기 싫어잉 하지만 일찍 안 가면 또 마취 주사 맞은 다음에 잇몸을 째겟지....,4월 28일,,
4919,밤쪽이 치과치료 받고 조개 줘서 족굼 화난거 풀림,4월 28일,1,19
4920,이거 치과 갔다 온 밤쪽이,4월 28일,2,22
4921,치과가기 시러잉,4월 28일,,
4922,"@fine_keropi
 님에게 보내는 답글",4월 28일,,1
4923,5. 만 19세이상은 연1회 스케일링 보험됩니다!!!!!! 꼭 치과가서 스케일링 받으세요!! 12월 31일에 보험스케일링 받아도 1월1일에 또 스케일링 보험스케일링을 받을 수 있다는 점!!! 보험적용되면 만얼마로 진료받을 수 있는거임!,4월 28일,,1
